run_id,optimizer_seed,generation,best_paper_fitness,best_conflict_pairs,best_conflict_points,mean_conflict_pairs,mean_conflict_points,min_conflict_points,zero_conflict_individual_count,elite_present_before_injection,elite_reinjected,elite_replacement_count_cumulative
20260913_213050_360342_A_plus_elite,1,1,2188529.4027591175,29,46,38.0,63.0,46,0,True,False,0
20260913_213050_360342_A_plus_elite,1,2,1454821.054761548,26,31,37.833333333333336,49.5,31,0,True,False,0
20260913_213050_360342_A_plus_elite,1,3,1454821.0546659948,34,47,42.2,60.4,45,0,False,True,1
20260913_213050_360342_A_plus_elite,1,4,1454821.054312312,23,38,34.5,46.5,38,0,True,False,1
20260913_213050_360342_A_plus_elite,1,5,1454821.053360856,33,72,36.5,62.5,53,0,False,True,2
20260913_213050_360342_A_plus_elite,1,6,1454821.0512546094,37,44,44.5,54.0,44,0,False,True,3
20260913_213050_360342_A_plus_elite,1,7,1454821.0471648413,28,53,37.166666666666664,55.166666666666664,42,0,False,True,4
20260913_213050_360342_A_plus_elite,1,8,1454821.0399367611,28,54,35.57142857142857,54.714285714285715,39,0,False,True,5
20260913_213050_360342_A_plus_elite,1,9,1454821.028035178,22,47,35.666666666666664,67.5,37,0,True,False,5
20260913_213050_360342_A_plus_elite,1,10,1454821.0094901558,25,32,37.8,55.5,32,0,False,True,6
20260913_213050_360342_A_plus_elite,1,11,1454820.981842671,31,34,39.333333333333336,45.666666666666664,34,0,False,True,7
20260913_213050_360342_A_plus_elite,1,12,1454820.9420902696,38,47,42.875,63.375,46,0,False,True,8
20260913_213050_360342_A_plus_elite,1,13,1172350.4202323884,20,25,40.666666666666664,57.44444444444444,25,0,True,False,8
20260913_213050_360342_A_plus_elite,1,14,1172350.3595576426,23,29,42.65,59.4,29,0,False,True,9
20260913_213050_360342_A_plus_elite,1,15,1172350.278836632,35,46,39.77777777777778,52.55555555555556,40,0,False,True,10
20260913_213050_360342_A_plus_elite,1,16,1172350.1734676783,28,35,37.07142857142857,55.857142857142854,35,0,False,True,11
20260913_213050_360342_A_plus_elite,1,17,1172350.0381932831,34,38,39.625,54.3125,38,0,False,True,12
20260913_213050_360342_A_plus_elite,1,18,1172349.8670564045,34,35,40.90909090909091,61.54545454545455,35,0,False,True,13
20260913_213050_360342_A_plus_elite,1,19,1172349.6533567368,28,40,37.0625,49.0,34,0,False,True,14
20260913_213050_360342_A_plus_elite,1,20,1172349.3896069892,27,31,42.92857142857143,63.07142857142857,31,0,False,True,15
20260913_213050_360342_A_plus_elite,1,21,1172349.0674891644,24,49,37.0,53.23529411764706,28,0,False,True,16
