action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,prob_delay_after,prob_speed_after,prob_reroute_after,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs
speed,37,38,38,38,38,False,True,7.688099999995757,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,8,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,,,,10,0,8,37,speed,37,38,38,38,38
speed,37,38,38,38,38,False,True,7.914000000255328,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,9,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,,,,10,0,8,37,speed,37,38,38,38,38
delay,8,38,37,38,37,True,False,7.540400000380032,local_pair_points_decreased,1,0,0,stage2_independent_matching,10,0,8-37,1,crossing,delay,0,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,0.501953125,0.496875,0.001171875,10,0,8,37,delay,8,38,37,38,37
speed,9,37,38,37,38,False,True,8.292199999687,local_pair_not_improved,1,1,1,stage2_independent_matching,11,0,9-12,1,crossing,speed,0,0.501953125,0.496875,0.001171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,37,38,37,38
speed,9,37,37,37,37,False,True,7.810600000084378,local_pair_not_improved,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,1,0.501953125,0.496875,0.001171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,37,37,37,37
speed,9,37,37,37,37,False,True,8.323500000187778,local_pair_not_improved,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,2,0.501953125,0.496875,0.001171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,37,37,37,37
speed,12,37,38,37,38,False,True,8.212499999899592,local_pair_not_improved,1,1,1,stage2_independent_matching,11,0,9-12,1,crossing,speed,3,0.501953125,0.496875,0.001171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,37,38,37,38
speed,12,37,38,37,38,False,True,7.883600000241131,local_pair_not_improved,1,1,1,stage2_independent_matching,11,0,9-12,1,crossing,speed,4,0.501953125,0.496875,0.001171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,37,38,37,38
speed,9,37,37,37,37,False,True,8.02499999963402,local_pair_not_improved,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,5,0.501953125,0.496875,0.001171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,37,37,37,37
speed,9,37,37,37,37,False,True,8.698499999809428,local_pair_not_improved,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,6,0.501953125,0.496875,0.001171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,37,37,37,37
speed,12,37,39,37,39,False,True,8.1543999999667,local_pair_not_improved,1,1,2,stage2_independent_matching,11,0,9-12,1,crossing,speed,7,0.501953125,0.496875,0.001171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,37,39,37,39
speed,12,37,39,37,39,False,True,7.918299999801093,local_pair_not_improved,1,1,2,stage2_independent_matching,11,0,9-12,1,crossing,speed,8,0.501953125,0.496875,0.001171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,37,39,37,39
speed,12,37,38,37,38,False,True,7.83610000007684,local_pair_not_improved,1,1,1,stage2_independent_matching,11,0,9-12,1,crossing,speed,9,0.501953125,0.496875,0.001171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,37,38,37,38
delay,9,37,37,37,37,True,False,7.443399999829126,local_pair_points_decreased,1,0,1,stage2_independent_matching,11,0,9-12,1,crossing,delay,0,0.501953125,0.496875,0.001171875,ADM_ref6_independent_matching,0.7509765625,0.2484375,0.0005859375,11,0,9,12,delay,9,37,37,37,37
delay,9,37,37,37,37,False,True,7.73620000018127,local_pair_not_improved,1,1,0,stage2_independent_matching,12,0,9-65,1,crossing,delay,0,0.7509765625,0.2484375,0.0005859375,ADM_ref6_independent_matching,,,,12,0,9,65,delay,9,37,37,37,37
delay,9,37,39,37,39,False,True,9.82209999983752,local_pair_not_improved,1,1,2,stage2_independent_matching,12,0,9-65,1,crossing,delay,1,0.7509765625,0.2484375,0.0005859375,ADM_ref6_independent_matching,,,,12,0,9,65,delay,9,37,39,37,39
delay,9,37,37,37,37,True,False,20.359800000278483,local_pair_points_decreased,1,0,1,stage2_independent_matching,12,0,9-65,1,crossing,delay,2,0.7509765625,0.2484375,0.0005859375,ADM_ref6_independent_matching,0.87548828125,0.12421875,0.00029296875,12,0,9,65,delay,9,37,37,37,37
speed,64,37,37,37,37,False,True,7.740799999737646,local_pair_not_improved,1,1,0,stage2_independent_matching,13,0,9-64,1,crossing,speed,0,0.87548828125,0.12421875,0.00029296875,ADM_ref6_independent_matching,,,,13,0,9,64,speed,64,37,37,37,37
speed,64,37,37,37,37,False,True,8.053600000039296,local_pair_not_improved,1,1,0,stage2_independent_matching,13,0,9-64,1,crossing,speed,1,0.87548828125,0.12421875,0.00029296875,ADM_ref6_independent_matching,,,,13,0,9,64,speed,64,37,37,37,37
speed,64,37,37,37,37,False,True,7.749800000055984,local_pair_not_improved,1,1,0,stage2_independent_matching,13,0,9-64,1,crossing,speed,2,0.87548828125,0.12421875,0.00029296875,ADM_ref6_independent_matching,,,,13,0,9,64,speed,64,37,37,37,37
speed,9,37,38,37,38,False,True,7.944500000121479,local_pair_not_improved,1,1,1,stage2_independent_matching,13,0,9-64,1,crossing,speed,3,0.87548828125,0.12421875,0.00029296875,ADM_ref6_independent_matching,,,,13,0,9,64,speed,9,37,38,37,38
speed,9,37,37,37,37,False,True,7.816500000444648,local_pair_not_improved,1,1,0,stage2_independent_matching,13,0,9-64,1,crossing,speed,4,0.87548828125,0.12421875,0.00029296875,ADM_ref6_independent_matching,,,,13,0,9,64,speed,9,37,37,37,37
speed,64,37,38,37,38,False,True,7.78580000041984,local_pair_not_improved,1,1,1,stage2_independent_matching,13,0,9-64,1,crossing,speed,5,0.87548828125,0.12421875,0.00029296875,ADM_ref6_independent_matching,,,,13,0,9,64,speed,64,37,38,37,38
speed,64,37,38,37,38,False,True,7.670100000268576,local_pair_not_improved,1,1,1,stage2_independent_matching,13,0,9-64,1,crossing,speed,6,0.87548828125,0.12421875,0.00029296875,ADM_ref6_independent_matching,,,,13,0,9,64,speed,64,37,38,37,38
speed,9,37,38,37,38,False,True,8.091499999864027,local_pair_not_improved,1,1,1,stage2_independent_matching,13,0,9-64,1,crossing,speed,7,0.87548828125,0.12421875,0.00029296875,ADM_ref6_independent_matching,,,,13,0,9,64,speed,9,37,38,37,38
speed,9,37,38,37,38,False,True,7.794500000272819,local_pair_not_improved,1,1,1,stage2_independent_matching,13,0,9-64,1,crossing,speed,8,0.87548828125,0.12421875,0.00029296875,ADM_ref6_independent_matching,,,,13,0,9,64,speed,9,37,38,37,38
speed,9,37,37,37,37,False,True,8.255499999904714,local_pair_not_improved,1,1,0,stage2_independent_matching,13,0,9-64,1,crossing,speed,9,0.87548828125,0.12421875,0.00029296875,ADM_ref6_independent_matching,,,,13,0,9,64,speed,9,37,37,37,37
delay,9,37,37,37,37,True,False,7.606699999996636,local_pair_points_decreased,1,0,1,stage2_independent_matching,13,0,9-64,1,crossing,delay,0,0.87548828125,0.12421875,0.00029296875,ADM_ref6_independent_matching,0.937744140625,0.062109375,0.000146484375,13,0,9,64,delay,9,37,37,37,37
cruise_level,9,37,36,37,36,True,False,7.919900000160851,local_pair_points_decreased,1,0,0,stage2_independent_matching,14,0,9-69,1,head_to_head,reroute,0,0.037500000000000006,0.28750000000000003,0.675,ADM_ref6_independent_matching,0.018750000000000003,0.14375000000000002,0.8375,14,0,9,69,reroute,9,37,36,37,36
cruise_level,13,36,36,36,39,False,True,8.344500000021071,local_pair_not_improved,1,1,0,stage2_independent_matching,15,0,13-45,1,cluster,reroute,0,0.125,0.075,0.8,ADM_ref6_independent_matching,,,,15,0,13,45,reroute,13,36,39,36,36
cruise_level,13,36,35,36,35,True,False,7.714299999861396,local_pair_points_decreased,1,0,1,stage2_independent_matching,15,0,13-45,1,cluster,reroute,1,0.125,0.075,0.8,ADM_ref6_independent_matching,0.0625,0.0375,0.9,15,0,13,45,reroute,13,36,35,36,35
cruise_level,2,35,34,35,34,True,False,24.644699999953446,local_pair_points_decreased,1,0,0,stage2_independent_matching,16,0,2-13,1,cluster,reroute,0,0.0625,0.0375,0.9,ADM_ref6_independent_matching,0.03125,0.01875,0.95,16,0,2,13,reroute,2,35,34,35,34
delay,14,34,34,34,34,False,True,7.576999999855616,local_pair_not_improved,1,1,0,stage2_independent_matching,17,0,14-40,1,crossing,delay,0,0.937744140625,0.062109375,0.000146484375,ADM_ref6_independent_matching,,,,17,0,14,40,delay,14,34,34,34,34
delay,14,34,33,34,33,True,False,7.624500000019907,local_pair_points_decreased,1,0,0,stage2_independent_matching,17,0,14-40,1,crossing,delay,1,0.937744140625,0.062109375,0.000146484375,ADM_ref6_independent_matching,0.9688720703125,0.0310546875,7.32421875e-05,17,0,14,40,delay,14,34,33,34,33
delay,93,33,33,33,33,False,True,7.519700000102603,local_pair_not_improved,1,1,0,stage2_independent_matching,18,0,14-93,1,crossing,delay,0,0.9688720703125,0.0310546875,7.32421875e-05,ADM_ref6_independent_matching,,,,18,0,14,93,delay,93,33,33,33,33
delay,93,33,33,33,33,False,True,7.80350000013641,local_pair_not_improved,1,1,0,stage2_independent_matching,18,0,14-93,1,crossing,delay,1,0.9688720703125,0.0310546875,7.32421875e-05,ADM_ref6_independent_matching,,,,18,0,14,93,delay,93,33,33,33,33
speed,14,33,32,33,32,True,False,7.724099999904865,local_pair_points_decreased,1,0,0,stage2_independent_matching,18,0,14-93,1,crossing,speed,0,0.9688720703125,0.0310546875,7.32421875e-05,ADM_ref6_independent_matching,0.48443603515625,0.51552734375,3.662109375e-05,18,0,14,93,speed,14,33,32,33,32
delay,15,32,32,32,32,False,True,7.870700000239594,local_pair_not_improved,1,1,0,stage2_independent_matching,19,0,15-67,1,crossing,delay,0,0.48443603515625,0.51552734375,3.662109375e-05,ADM_ref6_independent_matching,,,,19,0,15,67,delay,15,32,32,32,32
delay,15,32,31,32,31,False,True,7.611899999574234,local_pair_not_improved,1,1,0,stage2_independent_matching,19,0,15-67,1,crossing,delay,1,0.48443603515625,0.51552734375,3.662109375e-05,ADM_ref6_independent_matching,,,,19,0,15,67,delay,15,32,31,32,31
delay,15,32,34,32,34,True,False,8.095199999843317,local_pair_points_decreased,1,0,4,stage2_independent_matching,19,0,15-67,1,crossing,delay,2,0.48443603515625,0.51552734375,3.662109375e-05,ADM_ref6_independent_matching,0.742218017578125,0.257763671875,1.8310546875e-05,19,0,15,67,delay,15,32,34,32,34
delay,19,34,36,34,36,False,True,7.8898000001572655,local_pair_not_improved,1,1,2,stage2_independent_matching,20,0,15-19,1,crossing,delay,0,0.742218017578125,0.257763671875,1.8310546875e-05,ADM_ref6_independent_matching,,,,20,0,15,19,delay,19,34,36,34,36
delay,19,34,37,34,37,False,True,8.091799999874638,local_pair_not_improved,1,1,3,stage2_independent_matching,20,0,15-19,1,crossing,delay,1,0.742218017578125,0.257763671875,1.8310546875e-05,ADM_ref6_independent_matching,,,,20,0,15,19,delay,19,34,37,34,37
delay,15,34,31,34,31,True,False,7.633900000200811,local_pair_points_decreased,1,0,1,stage2_independent_matching,20,0,15-19,1,crossing,delay,2,0.742218017578125,0.257763671875,1.8310546875e-05,ADM_ref6_independent_matching,0.8711090087890625,0.1288818359375,9.1552734375e-06,20,0,15,19,delay,15,34,31,34,31
delay,15,31,30,31,30,True,False,7.598500000312924,local_pair_points_decreased,1,0,0,stage2_independent_matching,21,0,15-57,1,crossing,delay,0,0.8711090087890625,0.1288818359375,9.1552734375e-06,ADM_ref6_independent_matching,0.9355545043945312,0.06444091796875,4.57763671875e-06,21,0,15,57,delay,15,31,30,31,30
cruise_level,16,30,29,30,29,True,False,9.050899999692774,local_pair_points_decreased,1,0,0,stage2_independent_matching,22,0,16-37,1,head_to_head,reroute,0,0.018750000000000003,0.14375000000000002,0.8375,ADM_ref6_independent_matching,0.009375000000000001,0.07187500000000001,0.91875,22,0,16,37,reroute,16,30,29,30,29
delay,19,29,31,29,31,True,False,22.819600000275386,local_pair_points_decreased,1,0,3,stage2_independent_matching,23,0,19-71,1,crossing,delay,0,0.9355545043945312,0.06444091796875,4.57763671875e-06,ADM_ref6_independent_matching,0.9677772521972656,0.032220458984375,2.288818359375e-06,23,0,19,71,delay,19,29,31,29,31
delay,19,31,31,31,31,False,True,7.6419000001806126,local_pair_not_improved,1,1,1,stage2_independent_matching,24,0,19-32,1,crossing,delay,0,0.9677772521972656,0.032220458984375,2.288818359375e-06,ADM_ref6_independent_matching,,,,24,0,19,32,delay,19,31,31,31,31
delay,32,31,31,31,31,False,True,7.348899999669811,local_pair_not_improved,1,1,0,stage2_independent_matching,24,0,19-32,1,crossing,delay,1,0.9677772521972656,0.032220458984375,2.288818359375e-06,ADM_ref6_independent_matching,,,,24,0,19,32,delay,32,31,31,31,31
delay,19,31,31,31,31,True,False,7.363500000337808,local_pair_points_decreased,1,0,3,stage2_independent_matching,24,0,19-32,1,crossing,delay,2,0.9677772521972656,0.032220458984375,2.288818359375e-06,ADM_ref6_independent_matching,0.9838886260986328,0.0161102294921875,1.1444091796875e-06,24,0,19,32,delay,19,31,31,31,31
delay,19,31,30,31,30,False,True,7.443399999829126,local_pair_not_improved,1,1,0,stage2_independent_matching,25,0,6-19,1,crossing,delay,0,0.9838886260986328,0.0161102294921875,1.1444091796875e-06,ADM_ref6_independent_matching,,,,25,0,6,19,delay,19,31,30,31,30
delay,19,31,32,31,32,False,True,7.643900000402937,local_pair_not_improved,1,1,2,stage2_independent_matching,25,0,6-19,1,crossing,delay,1,0.9838886260986328,0.0161102294921875,1.1444091796875e-06,ADM_ref6_independent_matching,,,,25,0,6,19,delay,19,31,32,31,32
delay,6,31,31,31,35,True,False,7.527299999765091,local_pair_points_decreased,1,0,1,stage2_independent_matching,25,0,6-19,1,crossing,delay,2,0.9838886260986328,0.0161102294921875,1.1444091796875e-06,ADM_ref6_independent_matching,0.9919443130493164,0.00805511474609375,5.7220458984375e-07,25,0,6,19,delay,6,31,35,31,31
cruise_level,6,31,31,35,31,True,False,8.015999999770429,local_pair_points_decreased,5,0,1,stage2_independent_matching,26,0,6-47,5,cluster,reroute,0,0.03125,0.01875,0.95,ADM_ref6_independent_matching,0.015625,0.009375,0.975,26,0,6,47,reroute,6,35,31,31,31
delay,6,31,30,31,30,True,False,7.468899999821588,local_pair_points_decreased,1,0,0,stage2_independent_matching,27,0,6-96,1,crossing,delay,0,0.9919443130493164,0.00805511474609375,5.7220458984375e-07,ADM_ref6_independent_matching,0.9959721565246582,0.004027557373046875,2.86102294921875e-07,27,0,6,96,delay,6,31,30,31,30
delay,15,30,30,30,30,False,True,7.566400000087015,local_pair_not_improved,1,1,0,stage2_independent_matching,28,0,15-19,1,crossing,delay,0,0.9959721565246582,0.004027557373046875,2.86102294921875e-07,ADM_ref6_independent_matching,,,,28,0,15,19,delay,15,30,30,30,30
delay,19,30,31,30,31,False,True,7.467899999937799,local_pair_not_improved,1,1,2,stage2_independent_matching,28,0,15-19,1,crossing,delay,1,0.9959721565246582,0.004027557373046875,2.86102294921875e-07,ADM_ref6_independent_matching,,,,28,0,15,19,delay,19,30,31,30,31
delay,15,30,31,30,34,True,False,7.867799999985436,local_pair_points_decreased,1,0,2,stage2_independent_matching,28,0,15-19,1,crossing,delay,2,0.9959721565246582,0.004027557373046875,2.86102294921875e-07,ADM_ref6_independent_matching,0.9979860782623291,0.0020137786865234374,1.430511474609375e-07,28,0,15,19,delay,15,30,34,30,31
cruise_level,15,31,29,34,29,True,False,8.081100000254082,local_pair_points_decreased,4,0,0,stage2_independent_matching,29,0,15-72,3,cluster,reroute,0,0.015625,0.009375,0.975,ADM_ref6_independent_matching,0.0078125,0.0046875,0.9875,29,0,15,72,reroute,15,34,29,31,29
cruise_level,19,29,28,29,28,True,False,12.908100000004197,local_pair_points_decreased,1,0,0,stage2_independent_matching,30,0,19-82,1,head_to_head,reroute,0,0.009375000000000001,0.07187500000000001,0.91875,ADM_ref6_independent_matching,0.004687500000000001,0.035937500000000004,0.959375,30,0,19,82,reroute,19,29,28,29,28
delay,22,28,29,28,29,True,False,18.605199999910838,local_pair_points_decreased,1,0,2,stage2_independent_matching,31,0,22-32,1,crossing,delay,0,0.9979860782623291,0.0020137786865234374,1.430511474609375e-07,ADM_ref6_independent_matching,0.9989930391311646,0.0010068893432617187,7.152557373046875e-08,31,0,22,32,delay,22,28,29,28,29
delay,22,29,29,29,29,False,True,7.601000000249769,local_pair_not_improved,1,1,1,stage2_independent_matching,32,0,21-22,1,crossing,delay,0,0.9989930391311646,0.0010068893432617187,7.152557373046875e-08,ADM_ref6_independent_matching,,,,32,0,21,22,delay,22,29,29,29,29
delay,22,29,30,29,30,False,True,7.4733999999807565,local_pair_not_improved,1,1,2,stage2_independent_matching,32,0,21-22,1,crossing,delay,1,0.9989930391311646,0.0010068893432617187,7.152557373046875e-08,ADM_ref6_independent_matching,,,,32,0,21,22,delay,22,29,30,29,30
delay,21,29,30,29,30,True,False,7.606499999837979,local_pair_points_decreased,1,0,2,stage2_independent_matching,32,0,21-22,1,crossing,delay,2,0.9989930391311646,0.0010068893432617187,7.152557373046875e-08,ADM_ref6_independent_matching,0.9994965195655823,0.0005034446716308594,3.5762786865234374e-08,32,0,21,22,delay,21,29,30,29,30
cruise_level,21,30,30,30,30,True,False,8.068399999956455,local_pair_points_decreased,1,0,2,stage2_independent_matching,33,0,21-77,1,head_to_head,reroute,0,0.004687500000000001,0.035937500000000004,0.959375,ADM_ref6_independent_matching,0.0023437500000000003,0.017968750000000002,0.9796875,33,0,21,77,reroute,21,30,30,30,30
cruise_level,18,30,29,30,29,True,False,7.77490000018588,local_pair_points_decreased,1,0,0,stage2_independent_matching,34,0,18-21,1,head_to_head,reroute,0,0.0023437500000000003,0.017968750000000002,0.9796875,ADM_ref6_independent_matching,0.0011718750000000002,0.008984375000000001,0.98984375,34,0,18,21,reroute,18,30,29,30,29
cruise_level,21,29,30,29,30,True,False,7.460199999968609,local_pair_points_decreased,1,0,2,stage2_independent_matching,35,0,21-90,1,head_to_head,reroute,0,0.0011718750000000002,0.008984375000000001,0.98984375,ADM_ref6_independent_matching,0.0005859375000000001,0.0044921875000000005,0.994921875,35,0,21,90,reroute,21,29,30,29,30
delay,16,30,30,30,30,False,True,7.65400000000227,local_pair_not_improved,1,1,0,stage2_independent_matching,36,0,16-21,1,crossing,delay,0,0.9994965195655823,0.0005034446716308594,3.5762786865234374e-08,ADM_ref6_independent_matching,,,,36,0,16,21,delay,16,30,30,30,30
delay,16,30,31,30,31,False,True,7.584200000110286,local_pair_not_improved,1,1,1,stage2_independent_matching,36,0,16-21,1,crossing,delay,1,0.9994965195655823,0.0005034446716308594,3.5762786865234374e-08,ADM_ref6_independent_matching,,,,36,0,16,21,delay,16,30,31,30,31
delay,16,30,32,30,32,True,False,8.35159999996904,local_pair_points_decreased,1,0,3,stage2_independent_matching,36,0,16-21,1,crossing,delay,2,0.9994965195655823,0.0005034446716308594,3.5762786865234374e-08,ADM_ref6_independent_matching,0.9997482597827911,0.0002517223358154297,1.7881393432617187e-08,36,0,16,21,delay,16,30,32,30,32
delay,0,32,33,32,33,False,True,8.949200000188284,local_pair_not_improved,1,1,1,stage2_independent_matching,37,0,0-16,1,crossing,delay,0,0.9997482597827911,0.0002517223358154297,1.7881393432617187e-08,ADM_ref6_independent_matching,,,,37,0,0,16,delay,0,32,33,32,33
delay,0,32,33,32,33,False,True,9.020699999837234,local_pair_not_improved,1,1,1,stage2_independent_matching,37,0,0-16,1,crossing,delay,1,0.9997482597827911,0.0002517223358154297,1.7881393432617187e-08,ADM_ref6_independent_matching,,,,37,0,0,16,delay,0,32,33,32,33
