run_id,optimizer_seed,generation,elite_pairs,elite_points,elite_paper_fitness,elite_risk_increase,elite_changed_flights,elite_delayed_flights,elite_generation_origin,elite_in_population,elite_reinjected,replaced_individual_pairs,replaced_individual_points,replaced_individual_fitness
20260913_213050_360342_A_plus_elite,3,1,36,60,2838583.5672101662,0.8593359246475795,47,15,1,True,False,,,
20260913_213050_360342_A_plus_elite,3,2,25,27,1292418.2067255597,2.073259916999506,44,24,2,True,False,,,
20260913_213050_360342_A_plus_elite,3,3,25,27,1292418.2066408226,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,4,25,27,1292418.2063271743,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,5,25,27,1292418.2054834168,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,6,25,27,1292418.2036155837,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,7,25,27,1292418.1999887507,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,8,25,27,1292418.1935788428,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,9,25,27,1292418.1830244418,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,10,25,27,1292418.1665785958,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,11,25,27,1292418.1420606272,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,12,25,27,1292418.1068079404,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,13,25,27,1292418.0576278295,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,14,25,27,1292417.9907492881,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,15,25,27,1292417.9017748167,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,16,25,27,1292417.7856322306,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,17,25,27,1292417.6365264684,2.073259916999506,44,24,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,18,20,24,1132590.7006702,1.8189376154363281,44,25,18,True,False,,,
20260913_213050_360342_A_plus_elite,3,19,20,24,1132590.4944478362,1.8189376154363281,44,25,18,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,20,20,24,1132590.239926634,1.8189376154363281,44,25,18,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,21,20,24,1132589.9290796407,1.8189376154363281,44,25,18,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,22,20,24,1132589.5530360714,1.8189376154363281,44,25,18,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,23,20,24,1132589.1020391178,1.8189376154363281,44,25,18,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,24,20,24,1132588.565403756,1.8189376154363281,44,25,18,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,25,20,24,1132587.9314745555,1.8189376154363281,44,25,18,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,26,20,24,1132587.1875834875,1.8189376154363281,44,25,18,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,27,18,21,995346.758532055,2.0683559117235206,44,24,27,True,False,,,
20260913_213050_360342_A_plus_elite,3,28,18,21,995345.8750451083,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,29,18,21,995344.855916444,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,30,18,21,995343.6860943143,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,31,18,21,995342.3494525084,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,32,18,21,995340.8287533022,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,33,18,21,995339.1056104066,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,34,18,21,995337.160451919,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,35,18,21,995334.9724832709,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,36,18,21,995332.5196501785,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,37,18,21,995329.7786015924,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,38,18,21,995326.7246526467,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,39,18,21,995323.3317476084,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,40,18,21,995319.572422827,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,41,18,21,995315.4177696852,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,42,18,21,995310.8373975465,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,43,18,21,995305.7993967059,2.0683559117235206,44,24,27,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,3,44,18,21,995300.2703013399,2.0683559117235206,44,24,27,True,True,inf,inf,inf
