run_id,optimizer_seed,generation,best_paper_fitness,best_conflict_pairs,best_conflict_points,mean_conflict_pairs,mean_conflict_points,min_conflict_points,zero_conflict_individual_count,elite_present_before_injection,elite_reinjected,elite_replacement_count_cumulative
20260913_213050_360342_A_plus_elite,8,1,1872025.4722899175,32,39,35.0,46.5,39,0,True,False,0
20260913_213050_360342_A_plus_elite,8,2,1710682.063644787,25,36,38.75,63.875,36,0,True,False,0
20260913_213050_360342_A_plus_elite,8,3,1009947.222878169,15,21,25.6,30.8,21,0,True,False,0
20260913_213050_360342_A_plus_elite,8,4,1009947.2226336238,30,33,37.0,62.25,33,0,False,False,0
20260913_213050_360342_A_plus_elite,8,5,1009947.2219757625,27,30,34.25,48.75,30,0,False,False,0
20260913_213050_360342_A_plus_elite,8,6,1009947.2205194504,17,25,32.0,46.44444444444444,25,0,False,False,0
20260913_213050_360342_A_plus_elite,8,7,1009947.2176916809,27,36,33.142857142857146,43.285714285714285,36,0,False,False,0
20260913_213050_360342_A_plus_elite,8,8,1009947.2126940029,23,33,37.411764705882355,59.35294117647059,33,0,False,False,0
20260913_213050_360342_A_plus_elite,8,9,1009947.2044649463,24,56,40.42857142857143,59.285714285714285,37,0,False,False,0
20260913_213050_360342_A_plus_elite,8,10,1009947.191642447,21,24,33.166666666666664,43.5,24,0,False,False,0
20260913_213050_360342_A_plus_elite,8,11,1009947.1725262742,22,25,35.2,53.46666666666667,25,0,False,False,0
20260913_213050_360342_A_plus_elite,8,12,1009947.1450404548,27,34,36.36842105263158,53.0,34,0,False,False,0
20260913_213050_360342_A_plus_elite,8,13,1009947.1066956996,21,26,33.8421052631579,53.421052631578945,26,0,False,False,0
20260913_213050_360342_A_plus_elite,8,14,1009947.05455183,21,27,36.142857142857146,51.92857142857143,27,0,False,False,0
20260913_213050_360342_A_plus_elite,8,15,1009946.9851802031,23,30,34.375,50.875,30,0,False,False,0
20260913_213050_360342_A_plus_elite,8,16,1009946.8946261365,23,29,31.73913043478261,44.08695652173913,28,0,False,False,0
20260913_213050_360342_A_plus_elite,8,17,1009946.7783713372,24,30,39.07692307692308,63.15384615384615,30,0,False,False,0
20260913_213050_360342_A_plus_elite,8,18,1009946.6312963235,21,32,34.72,49.04,31,0,False,False,0
20260913_213050_360342_A_plus_elite,8,19,1009946.4476428538,22,25,36.61904761904762,52.38095238095238,25,0,False,False,0
20260913_213050_360342_A_plus_elite,8,20,1009946.2209763515,23,34,33.93103448275862,48.03448275862069,28,0,False,False,0
20260913_213050_360342_A_plus_elite,8,21,1009945.9441483304,22,27,35.48275862068966,53.241379310344826,27,0,False,False,0
20260913_213050_360342_A_plus_elite,8,22,1009945.6092588208,22,29,33.8125,50.03125,29,0,False,False,0
20260913_213050_360342_A_plus_elite,8,23,1009945.2076187957,24,28,36.15384615384615,51.11538461538461,28,0,False,False,0
20260913_213050_360342_A_plus_elite,8,24,1009944.7297125959,23,27,37.7037037037037,58.407407407407405,27,0,False,False,0
20260913_213050_360342_A_plus_elite,8,25,1009944.1651603571,21,51,33.416666666666664,48.375,32,0,False,False,0
20260913_213050_360342_A_plus_elite,8,26,1009943.5026804336,21,24,36.333333333333336,50.86666666666667,24,0,False,False,0
20260913_213050_360342_A_plus_elite,8,27,1009942.7300518268,21,35,35.166666666666664,55.833333333333336,25,0,False,False,0
20260913_213050_360342_A_plus_elite,8,28,1009941.8340766086,20,28,33.13793103448276,47.275862068965516,25,0,False,False,0
20260913_213050_360342_A_plus_elite,8,29,1009940.8005423489,21,43,35.75675675675676,54.972972972972975,28,0,False,False,0
20260913_213050_360342_A_plus_elite,8,30,1009939.6141845402,23,39,32.172413793103445,46.55172413793103,27,0,False,False,0
20260913_213050_360342_A_plus_elite,8,31,1009938.2586490246,22,24,34.84375,49.1875,24,0,False,False,0
20260913_213050_360342_A_plus_elite,8,32,1009936.7164544191,19,23,34.5625,51.6875,23,0,False,False,0
20260913_213050_360342_A_plus_elite,8,33,1009934.9689545406,21,25,35.21212121212121,48.90909090909091,25,0,False,False,0
20260913_213050_360342_A_plus_elite,8,34,1009932.9963008335,21,23,30.48148148148148,42.74074074074074,23,0,False,False,0
20260913_213050_360342_A_plus_elite,8,35,1009930.7774047939,19,23,34.648648648648646,48.67567567567568,23,0,False,False,0
20260913_213050_360342_A_plus_elite,8,36,1009928.289900396,22,45,30.387096774193548,40.774193548387096,26,0,False,False,0
20260913_213050_360342_A_plus_elite,8,37,1009925.5101065185,22,28,35.75757575757576,55.57575757575758,28,0,False,False,0
20260913_213050_360342_A_plus_elite,8,38,1009922.4129893697,19,23,32.294117647058826,45.64705882352941,23,0,False,False,0
20260913_213050_360342_A_plus_elite,8,39,1009918.9721249136,19,24,33.166666666666664,43.72222222222222,24,0,False,False,0
20260913_213050_360342_A_plus_elite,8,40,1009915.1596612952,19,24,32.595238095238095,44.476190476190474,24,0,False,False,0
20260913_213050_360342_A_plus_elite,8,41,1009910.9462812679,17,22,28.615384615384617,37.30769230769231,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,42,657063.4818558766,12,14,30.625,42.55,14,0,True,False,0
20260913_213050_360342_A_plus_elite,8,43,657060.1653719537,19,22,30.61111111111111,42.861111111111114,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,44,657056.5256036271,20,24,33.08571428571429,49.25714285714286,24,0,False,False,0
20260913_213050_360342_A_plus_elite,8,45,657052.5394717839,20,48,35.827586206896555,49.827586206896555,24,0,False,False,0
20260913_213050_360342_A_plus_elite,8,46,657048.1828241479,18,22,33.888888888888886,48.916666666666664,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,47,657043.4304108897,18,22,32.51282051282051,50.64102564102564,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,48,657038.2558602358,21,43,33.6764705882353,47.85294117647059,26,0,False,False,0
20260913_213050_360342_A_plus_elite,8,49,657032.6316540795,22,38,34.55882352941177,53.529411764705884,26,0,False,False,0
20260913_213050_360342_A_plus_elite,8,50,657026.52910359,18,21,33.473684210526315,44.76315789473684,21,0,False,False,0
20260913_213050_360342_A_plus_elite,8,51,657019.9183248223,19,23,32.78378378378378,49.027027027027025,23,0,False,False,0
20260913_213050_360342_A_plus_elite,8,52,657012.768214328,18,21,32.02857142857143,45.25714285714286,21,0,False,False,0
20260913_213050_360342_A_plus_elite,8,53,657005.0464247643,23,30,35.432432432432435,51.027027027027025,27,0,False,False,0
20260913_213050_360342_A_plus_elite,8,54,656996.7193405044,20,22,35.78947368421053,51.26315789473684,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,55,656987.752053247,18,19,32.205128205128204,47.0,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,56,656978.1083376271,18,21,29.923076923076923,42.84615384615385,21,0,False,False,0
20260913_213050_360342_A_plus_elite,8,57,656967.7506268248,20,24,28.694444444444443,41.583333333333336,24,0,False,False,0
20260913_213050_360342_A_plus_elite,8,58,656956.6399881762,16,24,34.6578947368421,52.31578947368421,24,0,False,False,0
20260913_213050_360342_A_plus_elite,8,59,656944.7360987825,20,25,31.57894736842105,43.23684210526316,25,0,False,False,0
20260913_213050_360342_A_plus_elite,8,60,656931.9972211204,18,19,34.77142857142857,51.97142857142857,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,61,656918.3801786521,16,18,33.8,46.9,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,62,656903.8403314347,15,46,31.03030303030303,44.27272727272727,21,0,False,False,0
20260913_213050_360342_A_plus_elite,8,63,656888.3315517309,18,23,32.6578947368421,46.421052631578945,21,0,False,False,0
20260913_213050_360342_A_plus_elite,8,64,656871.806199618,21,25,32.88095238095238,45.714285714285715,25,0,False,False,0
20260913_213050_360342_A_plus_elite,8,65,656854.2150985989,19,22,31.71794871794872,46.38461538461539,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,66,656835.5075112107,21,25,30.13888888888889,44.166666666666664,23,0,False,False,0
20260913_213050_360342_A_plus_elite,8,67,656815.6311146362,19,23,32.63157894736842,45.8421052631579,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,68,656794.5319763119,20,23,31.894736842105264,51.55263157894737,23,0,False,False,0
20260913_213050_360342_A_plus_elite,8,69,656772.1545295399,18,22,33.91891891891892,49.189189189189186,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,70,656748.4415490965,23,26,32.861111111111114,44.611111111111114,26,0,False,False,0
20260913_213050_360342_A_plus_elite,8,71,656723.3341268427,22,33,32.484848484848484,48.60606060606061,27,0,False,False,0
20260913_213050_360342_A_plus_elite,8,72,656696.7716473336,19,20,34.078947368421055,47.31578947368421,20,0,False,False,0
20260913_213050_360342_A_plus_elite,8,73,656668.6917634291,18,22,31.564102564102566,43.02564102564103,21,0,False,False,0
20260913_213050_360342_A_plus_elite,8,74,656639.0303719032,21,23,29.710526315789473,44.81578947368421,23,0,False,False,0
20260913_213050_360342_A_plus_elite,8,75,656607.7215890542,22,29,33.90909090909091,46.93939393939394,25,0,False,False,0
20260913_213050_360342_A_plus_elite,8,76,656574.6977263142,17,20,32.4375,48.625,20,0,False,False,0
20260913_213050_360342_A_plus_elite,8,77,656539.8892658597,18,20,33.725,48.375,20,0,False,False,0
20260913_213050_360342_A_plus_elite,8,78,656503.2248362211,18,21,30.710526315789473,46.23684210526316,21,0,False,False,0
20260913_213050_360342_A_plus_elite,8,79,656464.6311878926,18,22,33.857142857142854,51.57142857142857,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,80,656424.0331689422,21,34,28.333333333333332,41.48717948717949,25,0,False,False,0
20260913_213050_360342_A_plus_elite,8,81,656381.3537006219,16,18,31.926829268292682,46.36585365853659,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,82,656336.5137529771,19,25,30.59375,42.09375,23,0,False,False,0
20260913_213050_360342_A_plus_elite,8,83,656289.4323204567,15,26,30.0,40.973684210526315,24,0,False,False,0
20260913_213050_360342_A_plus_elite,8,84,656240.0263975231,16,18,29.897435897435898,47.30769230769231,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,85,656188.2109542626,18,21,31.02857142857143,45.42857142857143,21,0,False,False,0
20260913_213050_360342_A_plus_elite,8,86,656133.8989119943,16,19,32.911764705882355,49.705882352941174,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,87,656077.0011188807,19,21,31.894736842105264,43.44736842105263,21,0,False,False,0
20260913_213050_360342_A_plus_elite,8,88,656017.4263255375,19,23,29.529411764705884,44.205882352941174,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,89,655955.0811606435,19,35,31.05263157894737,44.13157894736842,23,0,False,False,0
20260913_213050_360342_A_plus_elite,8,90,655889.8701065506,19,24,30.13157894736842,41.71052631578947,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,91,655821.6954748934,17,19,29.846153846153847,43.94871794871795,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,92,655750.4573821998,16,19,28.452380952380953,42.45238095238095,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,93,655676.0537255001,19,56,27.73170731707317,38.24390243902439,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,94,655598.3801579372,17,19,29.097560975609756,41.5609756097561,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,95,655517.3300643769,15,16,30.083333333333332,47.80555555555556,16,0,False,False,0
20260913_213050_360342_A_plus_elite,8,96,655432.7945370177,16,18,30.022727272727273,42.02272727272727,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,97,655344.6623510001,18,20,25.846153846153847,38.743589743589745,20,0,False,False,0
20260913_213050_360342_A_plus_elite,8,98,655252.8199400174,18,23,30.636363636363637,45.45454545454545,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,99,655157.151371925,16,19,26.694444444444443,41.05555555555556,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,100,655057.5383243504,18,20,31.951219512195124,44.51219512195122,20,0,False,False,0
20260913_213050_360342_A_plus_elite,8,101,654953.8600603035,18,21,29.441176470588236,44.61764705882353,21,0,False,False,0
20260913_213050_360342_A_plus_elite,8,102,654845.9934037862,13,17,33.8,52.22857142857143,17,0,False,False,0
20260913_213050_360342_A_plus_elite,8,103,654733.8127154021,17,18,32.583333333333336,45.27777777777778,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,104,654617.1898679674,16,18,30.5,44.575,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,105,654495.9942221193,18,19,29.84090909090909,42.97727272727273,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,106,654370.0926019273,14,16,26.26829268292683,39.829268292682926,16,0,False,False,0
20260913_213050_360342_A_plus_elite,8,107,654239.3492705025,16,18,27.58139534883721,40.23255813953488,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,108,654103.6259056074,17,19,29.36842105263158,45.078947368421055,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,109,653962.7815752658,15,35,27.4,41.955555555555556,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,110,653816.6727133739,17,25,27.558823529411764,37.911764705882355,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,111,653665.1530953081,17,19,29.757575757575758,43.09090909090909,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,112,653508.0738135367,17,25,31.03030303030303,47.515151515151516,23,0,False,False,0
20260913_213050_360342_A_plus_elite,8,113,653345.2832532291,17,21,29.41860465116279,43.02325581395349,20,0,False,False,0
20260913_213050_360342_A_plus_elite,8,114,653176.6270678658,16,20,27.27027027027027,38.91891891891892,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,115,653001.9481548483,14,16,27.210526315789473,38.60526315789474,16,0,False,False,0
20260913_213050_360342_A_plus_elite,8,116,652821.086631109,15,16,27.8,42.05,16,0,False,False,0
20260913_213050_360342_A_plus_elite,8,117,652633.8798087214,16,22,29.0,40.78048780487805,21,0,False,False,0
20260913_213050_360342_A_plus_elite,8,118,652440.1621705095,18,21,26.9,39.475,21,0,False,False,0
20260913_213050_360342_A_plus_elite,8,119,652239.7653456582,16,20,28.658536585365855,44.63414634146341,20,0,False,False,0
20260913_213050_360342_A_plus_elite,8,120,652032.5180853229,14,21,25.05263157894737,34.94736842105263,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,121,651818.24623824,17,19,27.5,43.28125,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,122,651596.7727263357,16,17,33.0,49.75,17,0,False,False,0
20260913_213050_360342_A_plus_elite,8,123,651367.9175203372,17,19,28.323529411764707,39.64705882352941,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,124,651131.4976153814,16,17,29.852941176470587,42.88235294117647,17,0,False,False,0
20260913_213050_360342_A_plus_elite,8,125,650887.3270066263,17,28,31.24390243902439,46.78048780487805,20,0,False,False,0
20260913_213050_360342_A_plus_elite,8,126,650635.2166648593,15,18,29.486486486486488,42.32432432432432,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,127,650374.974512108,16,29,29.55263157894737,43.81578947368421,20,0,False,False,0
20260913_213050_360342_A_plus_elite,8,128,650106.4053972505,13,15,30.307692307692307,43.64102564102564,15,0,False,False,0
20260913_213050_360342_A_plus_elite,8,129,649829.3110716243,13,16,31.27777777777778,46.861111111111114,16,0,False,False,0
20260913_213050_360342_A_plus_elite,8,130,649543.490164637,14,17,28.51219512195122,40.73170731707317,17,0,False,False,0
20260913_213050_360342_A_plus_elite,8,131,649248.7381593757,17,19,27.37142857142857,41.542857142857144,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,132,603745.1799887923,11,13,29.146341463414632,42.853658536585364,13,0,True,False,0
20260913_213050_360342_A_plus_elite,8,133,603454.0764123282,15,21,27.916666666666668,36.80555555555556,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,134,603154.084942211,18,30,29.5609756097561,43.63414634146341,20,0,False,False,0
20260913_213050_360342_A_plus_elite,8,135,602845.00359232,18,22,27.07894736842105,37.13157894736842,21,0,False,False,0
20260913_213050_360342_A_plus_elite,8,136,602526.6273392341,17,19,28.214285714285715,42.666666666666664,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,137,602198.7480995654,16,19,26.166666666666668,37.23809523809524,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,138,601861.1547072938,15,16,25.466666666666665,39.577777777777776,16,0,False,False,0
20260913_213050_360342_A_plus_elite,8,139,601513.6328910992,15,19,25.047619047619047,36.095238095238095,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,140,601155.9652516961,16,21,24.583333333333332,33.97222222222222,20,0,False,False,0
20260913_213050_360342_A_plus_elite,8,141,600787.931239167,16,23,26.86111111111111,43.638888888888886,20,0,False,False,0
20260913_213050_360342_A_plus_elite,8,142,600409.3071302954,16,19,28.454545454545453,40.59090909090909,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,143,600019.8660059001,16,18,25.025,39.325,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,144,599619.3777281685,17,20,27.22222222222222,33.75,20,0,False,False,0
20260913_213050_360342_A_plus_elite,8,145,599207.6089179899,14,19,27.71794871794872,39.48717948717949,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,146,598784.3229322898,16,26,26.65,38.95,22,0,False,False,0
20260913_213050_360342_A_plus_elite,8,147,598349.2798413624,13,19,26.622222222222224,39.68888888888889,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,148,597902.2364062056,14,16,24.1,35.575,16,0,False,False,0
20260913_213050_360342_A_plus_elite,8,149,597442.946055853,13,17,27.404761904761905,42.42857142857143,17,0,False,False,0
20260913_213050_360342_A_plus_elite,8,150,596971.1588647089,14,19,26.232558139534884,40.44186046511628,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,151,596486.6215298809,12,14,23.105263157894736,33.71052631578947,14,0,False,False,0
20260913_213050_360342_A_plus_elite,8,152,595989.0773485138,13,15,24.36842105263158,38.473684210526315,15,0,False,False,0
20260913_213050_360342_A_plus_elite,8,153,595478.2661951235,14,25,27.81081081081081,41.567567567567565,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,154,594953.9244989303,16,18,29.125,44.85,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,155,594415.7852211923,16,17,30.177777777777777,46.62222222222222,17,0,False,False,0
20260913_213050_360342_A_plus_elite,8,156,593863.5778325389,15,18,24.324324324324323,36.24324324324324,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,157,593297.0282903054,14,15,27.939393939393938,37.515151515151516,15,0,False,False,0
20260913_213050_360342_A_plus_elite,8,158,592715.859015865,12,16,27.63888888888889,39.388888888888886,16,0,False,False,0
20260913_213050_360342_A_plus_elite,8,159,592119.7888719639,13,14,29.21951219512195,43.390243902439025,14,0,False,False,0
20260913_213050_360342_A_plus_elite,8,160,591508.5331400536,17,20,26.674418604651162,37.27906976744186,19,0,False,False,0
20260913_213050_360342_A_plus_elite,8,161,501922.8485287146,9,11,24.027027027027028,34.16216216216216,11,0,True,False,0
20260913_213050_360342_A_plus_elite,8,162,501378.466299236,13,16,25.785714285714285,38.45238095238095,16,0,False,False,0
20260913_213050_360342_A_plus_elite,8,163,500820.4753015541,14,15,26.23404255319149,38.91489361702128,15,0,False,False,0
20260913_213050_360342_A_plus_elite,8,164,500248.6219658289,16,17,22.70212765957447,32.61702127659574,17,0,False,False,0
20260913_213050_360342_A_plus_elite,8,165,499662.64959178807,14,22,22.113636363636363,32.81818181818182,18,0,False,False,0
20260913_213050_360342_A_plus_elite,8,166,499062.29832952167,14,18,22.81081081081081,33.945945945945944,17,0,False,False,0
20260913_213050_360342_A_plus_elite,8,167,498447.3051602772,13,15,24.955555555555556,36.31111111111111,15,0,False,False,0
20260913_213050_360342_A_plus_elite,8,168,497817.40387725364,12,14,23.369565217391305,33.82608695652174,14,0,False,False,0
20260913_213050_360342_A_plus_elite,8,169,497172.3250663976,14,17,23.75,36.88636363636363,17,0,False,False,0
20260913_213050_360342_A_plus_elite,8,170,496511.7960871971,11,25,23.65909090909091,35.52272727272727,15,0,False,False,0
20260913_213050_360342_A_plus_elite,8,171,495835.5410534772,13,16,21.083333333333332,28.895833333333332,16,0,False,False,0
