run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,0,89,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,1,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,2,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,2,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,3,16,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,3,22,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,3,51,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,4,19,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,5,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,8,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,9,22,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,9,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,9,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,9,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,10,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,10,32,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,10,33,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,11,20,7
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,11,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,12,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,13,23,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,13,28,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,14,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,16,26,12
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,16,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,17,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,18,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,20,46,5
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,20,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,22,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,24,28,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,24,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,25,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,27,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,29,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,29,84,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,30,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,30,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,31,45,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,32,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,33,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,33,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,35,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,35,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,36,42,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,36,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,38,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,40,57,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,40,60,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,41,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,41,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,44,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,46,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,49,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,51,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,52,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,54,57,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,54,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,54,91,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,55,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,55,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,55,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,57,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,59,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,59,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,64,95,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,64,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,66,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,67,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,68,87,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,68,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,69,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,257,77,86,1
