plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
3,65,43,35,0,12,42,1723.1430106914709,1766.0498708300893,-42.90686013861841,42.90686013861841,46.5461946534077,uncertain
6,11,20,29,1,26,14,711.6451589294187,721.7173480925169,-10.072189163098187,10.072189163098187,43.99322681955251,uncertain
9,12,47,54,0,2,2,1736.5151124285062,1745.002871775102,-8.487759346595794,8.487759346595794,34.92317968106448,uncertain
46,63,13,46,0,14,35,589.9301222360866,581.8743941352622,8.055728100824467,8.055728100824467,47.88010793039561,uncertain
15,67,14,49,0,48,44,2227.1103626681743,2209.7058373215978,17.40452534657652,17.40452534657652,55.0837144900852,uncertain
19,71,28,20,1,28,28,1536.6542296463704,1539.83337904425,-3.1791493978796552,3.1791493978796552,47.64036937103023,uncertain
22,84,35,48,0,38,33,1880.000147987843,1896.0100967675626,-16.00994877971948,16.00994877971948,51.005240932362824,uncertain
28,45,51,39,0,2,13,434.71058870116053,447.0559956267937,-12.345406925633142,12.345406925633142,37.086934920555855,uncertain
48,75,13,18,1,33,44,1880.6544518040537,1895.2758211222554,-14.621369318201687,14.621369318201687,52.33597394198866,uncertain
96,97,47,8,0,5,7,184.45251019089645,160.27116452859426,24.181345662302192,24.181345662302192,37.13346776569291,uncertain
