global_generation,stage,stage_generation,fitness,Tdelay,Tair,ORISK,Nc,n_delay,n_battery,delta
201,stage2,1,1858143.2040873857,23681.73053914842,59349.84180168785,765.612582617874,39,22,0,0.9999999999996875
202,stage2,2,1282508.1395068772,34544.64990517947,59034.8322152551,767.8956409685696,27,26,0,0.99999999999
203,stage2,3,1282508.139422797,34544.64990517947,59034.8322152551,767.8956409685696,27,26,0,0.9999999999240625
204,stage2,4,1282508.1391115799,34544.64990517947,59034.8322152551,767.8956409685696,27,26,0,0.99999999968
205,stage2,5,1282508.1382743628,34544.64990517947,59034.8322152551,767.8956409685696,27,26,0,0.9999999990234375
206,stage2,6,1282508.1364210085,34544.64990517947,59034.8322152551,767.8956409685696,27,26,0,0.99999999757
207,stage2,7,1224720.8148918222,36944.06418496974,58537.007768165095,770.0611123602228,26,23,0,0.9999999947478125
208,stage2,8,1224720.8088188125,36944.06418496974,58537.007768165095,770.0611123602228,26,23,0,0.99999998976
209,stage2,9,1224720.7988191403,36944.06418496974,58537.007768165095,770.0611123602228,26,23,0,0.9999999815471875
210,stage2,10,1186075.9572036797,38894.66736766496,58930.40548795696,766.3063326292405,25,25,0,0.99999996875
211,stage2,11,1186075.9347176787,38894.66736766496,58930.40548795696,766.3063326292405,25,25,0,0.9999999496715625
212,stage2,12,1186075.902386617,38894.66736766496,58930.40548795696,766.3063326292405,25,25,0,0.99999992224
213,stage2,13,1186075.8572823894,38894.66736766496,58930.40548795696,766.3063326292405,25,25,0,0.9999998839709375
214,stage2,14,1180296.833376658,36958.17072849361,58637.03519752076,765.662324721026,25,27,0,0.99999983193
215,stage2,15,1180296.7521823219,36958.17072849361,58637.03519752076,765.662324721026,25,27,0,0.9999997626953125
216,stage2,16,1180296.646195514,36958.17072849361,58637.03519752076,765.662324721026,25,27,0,0.99999967232
217,stage2,17,1180296.5101279074,36958.17072849361,58637.03519752076,765.662324721026,25,27,0,0.9999995562946875
218,stage2,18,1133940.1797306705,43707.3597851098,58643.04625778474,768.3613920039419,24,28,0,0.99999940951
219,stage2,19,1002222.2956457643,37802.46957972318,59208.124806514934,760.388541892807,21,26,0,0.9999992262190625
220,stage2,20,1002222.0706264554,37802.46957972318,59208.124806514934,760.388541892807,21,26,0,0.999999
221,stage2,21,1002221.795810153,37802.46957972318,59208.124806514934,760.388541892807,21,26,0,0.9999987237184375
222,stage2,22,904928.5130502089,49261.86202041469,58976.417848788864,764.9148324080169,19,30,0,0.99999838949
223,stage2,23,904928.1537141345,49261.86202041469,58976.417848788864,764.9148324080169,19,30,0,0.9999979886428125
224,stage2,24,904927.7261448507,49261.86202041469,58976.417848788864,764.9148324080169,19,30,0,0.99999751168
225,stage2,25,904927.2210557843,49261.86202041469,58976.417848788864,764.9148324080169,19,30,0,0.9999969482421875
226,stage2,26,902890.372786867,46213.19301196159,58859.45950501507,762.7750879425259,19,29,0,0.99999628707
227,stage2,27,847905.2883846068,47063.95501004909,58310.04175147563,757.5240942963434,18,29,0,0.9999955159665626
228,stage2,28,847904.53755101,47063.95501004909,58310.04175147563,757.5240942963434,18,29,0,0.99999462176
229,stage2,29,847903.6714419593,47063.95501004909,58310.04175147563,757.5240942963434,18,29,0,0.9999935902659375
230,stage2,30,710473.9043384126,45915.63160774938,58531.704765852766,764.140310961181,15,28,0,0.99999240625
231,stage2,31,710472.9541162068,45915.63160774938,58531.704765852766,764.140310961181,15,28,0,0.9999910533903125
232,stage2,32,710471.8730471067,45915.63160774938,58531.704765852766,764.140310961181,15,28,0,0.99998951424
233,stage2,33,710470.6480602508,45915.63160774938,58531.704765852766,764.140310961181,15,28,0,0.9999877701896875
234,stage2,34,662116.5677951328,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.99998580143
235,stage2,35,662115.1188581075,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.9999835869140625
236,stage2,36,662113.4945200772,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.99998110432
237,stage2,37,662111.6793172918,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.9999783300134375
238,stage2,38,662109.656902709,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.99997523901
239,stage2,39,662107.4100214582,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.9999718049378125
240,stage2,40,662104.9204863041,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.999968
241,stage2,41,662102.1691531123,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.9999637949371875
242,stage2,42,662099.1358963118,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.99995915899
243,stage2,43,662095.79958436,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.9999540598615625
244,stage2,44,662092.1380552065,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.99994846368
245,stage2,45,662088.1280917574,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.9999423349609375
246,stage2,46,662083.7453973388,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.99993563657
247,stage2,47,662078.9645711619,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.9999283296853125
248,stage2,48,662073.7590837862,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.99992037376
249,stage2,49,662068.1012525844,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.9999117264846875
250,stage2,50,662061.9622172057,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.99990234375
251,stage2,51,662055.3119150404,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.9998921796090625
252,stage2,52,662048.1190566835,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.99988118624
253,stage2,53,662040.3511014,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.9998693139084375
254,stage2,54,662031.9742325874,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.99985651093
255,stage2,55,662022.9533332408,42756.59241781709,58418.806144600014,764.5903878534543,14,27,0,0.9998427236328125
256,stage2,56,614891.4558579273,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99982789632
257,stage2,57,614881.7923029083,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9998119712321875
258,stage2,58,614871.4262799588,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99979488851
259,stage2,59,614860.320168551,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9997765861565625
260,stage2,60,614848.4350283381,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.999757
261,stage2,61,614835.7305763985,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9997360636559375
262,stage2,62,614822.165164481,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99971370849
263,stage2,63,614807.695756249,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9996898635803125
264,stage2,64,614792.2779045246,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99966445568
265,stage2,65,614775.8657285338,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9996374091796875
266,stage2,66,614758.4118911511,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99960864607
267,stage2,67,614739.8675761428,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9995780859040625
268,stage2,68,614720.1824654127,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99954564576
269,stage2,69,614699.304716246,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9995112402034375
270,stage2,70,614677.1809385543,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99947478125
271,stage2,71,614653.7561721196,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9994361783278125
272,stage2,72,614628.9738638393,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99939533824
273,stage2,73,614602.7758449697,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9993521651271875
274,stage2,74,614575.1023083718,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99930656043
275,stage2,75,614545.8917857553,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9992584228515625
276,stage2,76,614515.0811249223,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99920764832
277,stage2,77,614482.6054670134,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9991541299509376
278,stage2,78,614448.3982237504,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99909775801
279,stage2,79,614412.3910546824,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9990384198753125
280,stage2,80,614374.5138444295,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.998976
281,stage2,81,614334.6946799271,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9989103798746874
282,stage2,82,614292.8598276712,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99884143799
283,stage2,83,614248.9337109616,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9987690497990624
284,stage2,84,614202.8388871482,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99869308768
285,stage2,85,614154.4960248738,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9986134208984375
286,stage2,86,614103.8238813196,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99852991557
287,stage2,87,614050.7392794496,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9984424346228125
288,stage2,88,613995.1570852543,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99835083776
289,stage2,89,613936.9901849966,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9982549814221875
290,stage2,90,613876.1494624552,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99815471875
291,stage2,91,613812.5437761691,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9980498995465625
292,stage2,92,613746.0799366828,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99794037024
293,stage2,93,613676.6626837904,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9978259738459375
294,stage2,94,613604.19466378,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99770654993
295,stage2,95,613528.5764066785,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9975819345703125
296,stage2,96,613449.7063034957,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99745196032
297,stage2,97,613367.4805834693,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9973164561696874
298,stage2,98,613281.7932913089,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99717524751
299,stage2,99,613192.5362644409,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9970281560940625
300,stage2,100,613099.5991102527,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.996875
301,stage2,101,613002.8691833377,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9967155935934375
302,stage2,102,612902.2315627388,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99654974749
303,stage2,103,612797.569029194,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9963772685178125
304,stage2,104,612688.7620423805,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99619795968
305,stage2,105,612575.6887181588,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9960116201171875
306,stage2,106,612458.2248058179,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99581804507
307,stage2,107,612336.243665319,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9956170258415625
308,stage2,108,612209.6162445414,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99540834976
309,stage2,109,612078.2110565245,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.9951918001409374
310,stage2,110,611941.8941567154,45788.57827050193,58347.432274775776,757.9447425104571,13,29,0,0.99496715625
311,stage2,111,520067.66264933726,41297.64242951262,58501.458770140925,757.7531722588351,11,29,0,0.9947341932653125
312,stage2,112,519943.3296731865,41297.64242951262,58501.458770140925,757.7531722588351,11,29,0,0.99449268224
313,stage2,113,519814.4760482906,41297.64242951262,58501.458770140925,757.7531722588351,11,29,0,0.9942423900646875
314,stage2,114,519680.97960473696,41297.64242951262,58501.458770140925,757.7531722588351,11,29,0,0.99398307943
315,stage2,115,519542.71599109337,41297.64242951262,58501.458770140925,757.7531722588351,11,29,0,0.9937145087890625
316,stage2,116,519399.5586551031,41297.64242951262,58501.458770140925,757.7531722588351,11,29,0,0.99343643232
317,stage2,117,519251.3788243788,41297.64242951262,58501.458770140925,757.7531722588351,11,29,0,0.9931485998884375
318,stage2,118,519098.0454870973,41297.64242951262,58501.458770140925,757.7531722588351,11,29,0,0.99285075701
319,stage2,119,518939.4253726943,41297.64242951262,58501.458770140925,757.7531722588351,11,29,0,0.9925426448128125
