action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,prob_delay_after,prob_speed_after,prob_reroute_after,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs
speed,2,51,50,58,54,True,False,8.352300000296964,pairs_decreased,4,0,0,stage2_independent_matching,0,0,2-59,4,cluster,speed,0,0.5,0.3,0.2,ADM_ref6_independent_matching,0.25,0.65,0.1,0,0,2,59,speed,2,58,54,51,50
speed,27,50,51,54,54,False,True,7.811500000116212,rollback,2,0,2,stage2_independent_matching,1,0,27-54,2,crossing,speed,0,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,speed,27,54,54,50,51
speed,54,50,51,54,55,False,True,7.8505999999833875,rollback,2,2,1,stage2_independent_matching,1,0,27-54,2,crossing,speed,1,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,speed,54,54,55,50,51
speed,27,50,50,54,54,False,True,7.712399999945774,rollback,2,2,0,stage2_independent_matching,1,0,27-54,2,crossing,speed,2,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,speed,27,54,54,50,50
speed,54,50,50,54,54,False,True,7.78100000025006,rollback,2,2,0,stage2_independent_matching,1,0,27-54,2,crossing,speed,3,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,speed,54,54,54,50,50
speed,27,50,50,54,54,False,True,8.659199999783596,rollback,2,2,0,stage2_independent_matching,1,0,27-54,2,crossing,speed,4,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,speed,27,54,54,50,50
speed,54,50,50,54,54,False,True,8.128800000122283,rollback,2,2,0,stage2_independent_matching,1,0,27-54,2,crossing,speed,5,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,speed,54,54,54,50,50
speed,27,50,50,54,54,False,True,8.141400000113208,rollback,2,2,0,stage2_independent_matching,1,0,27-54,2,crossing,speed,6,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,speed,27,54,54,50,50
speed,54,50,50,54,54,False,True,7.956699999795092,rollback,2,2,0,stage2_independent_matching,1,0,27-54,2,crossing,speed,7,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,speed,54,54,54,50,50
speed,27,50,49,54,52,True,False,8.120599999983824,pairs_decreased,2,0,0,stage2_independent_matching,1,0,27-54,2,crossing,speed,8,0.25,0.6,0.15,ADM_ref6_independent_matching,0.125,0.8,0.075,1,0,27,54,speed,27,54,52,50,49
speed,37,49,49,52,53,False,True,7.752999999866006,rollback,2,2,0,stage2_independent_matching,2,0,37-76,2,crossing,speed,0,0.125,0.8,0.075,ADM_ref6_independent_matching,,,,2,0,37,76,speed,37,52,53,49,49
speed,76,49,48,52,50,True,False,8.859000000029482,pairs_decreased,2,0,0,stage2_independent_matching,2,0,37-76,2,crossing,speed,1,0.125,0.8,0.075,ADM_ref6_independent_matching,0.0625,0.9,0.0375,2,0,37,76,speed,76,52,50,49,48
speed,42,48,47,50,48,True,False,22.828500000287022,pairs_decreased,2,0,0,stage2_independent_matching,3,0,42-78,2,cluster,speed,0,0.25,0.65,0.1,ADM_ref6_independent_matching,0.125,0.825,0.05,3,0,42,78,speed,42,50,48,48,47
cruise_level,55,47,46,48,46,True,False,7.680100000015955,pairs_decreased,2,0,0,stage2_independent_matching,4,0,55-77,2,head_to_head,reroute,0,0.15,0.15,0.7,ADM_ref6_independent_matching,0.075,0.075,0.85,4,0,55,77,reroute,55,48,46,47,46
delay,0,46,47,46,50,False,True,7.959000000028027,rollback,1,0,2,stage2_independent_matching,5,0,0-63,1,head_to_head,delay,0,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,0,63,delay,0,46,50,46,47
delay,63,46,46,46,46,True,False,8.592499999849679,soft_decreased,1,0,1,stage2_independent_matching,5,0,0-63,1,head_to_head,delay,1,0.075,0.075,0.85,ADM_ref6_independent_matching,0.5375,0.0375,0.425,5,0,0,63,delay,63,46,46,46,46
cruise_level,3,46,46,46,46,False,True,7.901500000116357,rollback,1,0,1,stage2_independent_matching,6,0,3-65,1,head_to_head,reroute,0,0.5375,0.0375,0.425,ADM_ref6_independent_matching,,,,6,0,3,65,reroute,3,46,46,46,46
cruise_level,3,46,45,46,45,True,False,7.472400000096968,pairs_decreased,1,0,0,stage2_independent_matching,6,0,3-65,1,head_to_head,reroute,1,0.5375,0.0375,0.425,ADM_ref6_independent_matching,0.26875,0.01875,0.7125,6,0,3,65,reroute,3,46,45,46,45
speed,6,45,47,45,47,False,True,7.958800000324118,rollback,1,1,2,stage2_independent_matching,7,0,6-11,1,crossing,speed,0,0.0625,0.9,0.0375,ADM_ref6_independent_matching,,,,7,0,6,11,speed,6,45,47,45,47
speed,11,45,44,45,44,True,False,7.821599999715545,pairs_decreased,1,0,0,stage2_independent_matching,7,0,6-11,1,crossing,speed,1,0.0625,0.9,0.0375,ADM_ref6_independent_matching,0.03125,0.95,0.01875,7,0,6,11,speed,11,45,44,45,44
delay,6,44,45,44,45,False,True,7.7132999999776075,rollback,1,1,1,stage2_independent_matching,8,0,6-63,1,head_to_head,delay,0,0.26875,0.01875,0.7125,ADM_ref6_independent_matching,,,,8,0,6,63,delay,6,44,45,44,45
delay,63,44,42,44,42,True,False,7.2986000000128115,pairs_decreased,1,1,0,stage2_independent_matching,8,0,6-63,1,head_to_head,delay,1,0.26875,0.01875,0.7125,ADM_ref6_independent_matching,0.634375,0.009375,0.35625,8,0,6,63,delay,63,44,42,44,42
delay,6,42,43,42,43,False,True,7.431600000018079,rollback,1,1,1,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,0,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,43,42,43
delay,6,42,44,42,44,False,True,7.409199999983684,rollback,1,0,3,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,1,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,44,42,44
delay,63,42,44,42,44,False,True,7.427799999732088,rollback,1,1,2,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,2,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,63,42,44,42,44
delay,6,42,43,42,43,False,True,7.453799999893818,rollback,1,1,1,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,3,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,43,42,43
delay,6,42,44,42,44,False,True,7.453700000041863,rollback,1,0,3,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,4,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,44,42,44
delay,63,42,45,42,45,False,True,7.401900000331807,rollback,1,1,3,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,5,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,63,42,45,42,45
delay,6,42,42,42,43,False,True,9.080100000119273,rollback,1,0,1,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,6,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,43,42,42
delay,6,42,44,42,44,False,True,21.23920000030921,rollback,1,0,3,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,7,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,44,42,44
delay,63,42,44,42,45,False,True,7.405599999856349,rollback,1,0,3,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,8,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,63,42,45,42,44
delay,6,42,42,42,43,False,True,7.409199999983684,rollback,1,0,1,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,9,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,43,42,42
delay,6,42,42,42,42,False,True,7.641500000318047,rollback,1,0,1,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,10,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,42,42,42
delay,63,42,44,42,45,False,True,7.555999999567575,rollback,1,0,3,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,11,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,63,42,45,42,44
delay,6,42,44,42,47,False,True,7.561899999927846,rollback,1,0,3,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,12,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,47,42,44
delay,6,42,43,42,45,False,True,7.721599999968021,rollback,1,0,2,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,13,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,45,42,43
delay,63,42,43,42,43,False,True,7.656799999949726,rollback,1,0,2,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,14,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,63,42,43,42,43
delay,6,42,43,42,44,False,True,7.545699999809585,rollback,1,0,2,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,15,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,44,42,43
delay,6,42,44,42,47,False,True,7.703599999786093,rollback,1,0,3,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,16,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,47,42,44
delay,63,42,45,42,46,False,True,7.6860999997734325,rollback,1,0,4,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,17,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,63,42,46,42,45
delay,6,42,43,42,47,False,True,7.561899999927846,rollback,1,0,2,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,18,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,47,42,43
delay,6,42,45,42,47,False,True,7.998200000201905,rollback,1,0,4,stage2_independent_matching,9,0,6-63,1,head_to_head,delay,19,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,delay,6,42,47,42,45
cruise_level,6,42,42,42,42,False,True,8.493499999985943,rollback,1,0,1,stage2_independent_matching,9,0,6-63,1,head_to_head,reroute,0,0.634375,0.009375,0.35625,ADM_ref6_independent_matching,,,,9,0,6,63,reroute,6,42,42,42,42
