run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,23,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,23,88,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,24,57,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,25,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,26,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,26,73,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,27,45,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,27,88,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,28,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,28,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,30,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,32,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,33,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,33,87,14
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,35,38,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,35,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,35,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,37,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,38,88,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,39,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,39,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,40,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,41,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,42,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,42,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,42,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,44,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,44,62,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,44,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,45,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,47,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,48,63,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,48,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,49,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,49,96,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,51,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,51,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,54,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,59,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,59,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,64,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,67,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,67,87,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,69,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,70,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,72,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,80,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,383,87,89,1
