plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
0,66,24,43,0,11,26,1573.162841594984,1562.9523515738774,10.21049002110658,10.21049002110658,30.0,deterministic
0,98,24,17,1,37,22,1836.2449871573572,1822.4940567839135,13.75093037344368,13.75093037344368,30.0,deterministic
23,26,23,15,0,6,13,867.9962596357054,859.7712741889537,8.224985446751703,8.224985446751703,30.0,deterministic
1,7,33,23,1,25,16,1204.6144215852273,1226.7271127461586,-22.112691160931263,22.112691160931263,30.0,deterministic
1,7,32,23,1,26,15,1214.6144215852273,1216.7271127461586,-2.112691160931263,2.112691160931263,30.0,deterministic
23,26,31,23,1,14,21,981.448041296623,973.2230558498713,8.224985446751703,8.224985446751703,30.0,deterministic
1,7,31,23,1,27,14,1224.6144215852273,1206.7271127461586,17.887308839068737,17.887308839068737,30.0,deterministic
60,62,12,21,0,46,43,2293.049499490226,2302.2994154211137,-9.24991593088771,9.24991593088771,30.0,deterministic
2,19,41,33,1,22,12,588.4221956054066,569.9524246708526,18.46977093455405,18.46977093455405,30.0,deterministic
2,14,41,33,1,22,32,588.4221956054066,616.1947262529924,-27.772530647585768,27.772530647585768,30.0,deterministic
23,26,41,33,1,24,31,1122.8693975339334,1114.6444120871815,8.224985446751816,8.224985446751816,30.0,deterministic
2,82,41,36,1,25,11,618.4221956054066,637.753693216274,-19.33149761086736,19.33149761086736,30.0,deterministic
2,37,41,44,1,33,4,699.3028086232277,698.02225186458,1.2805567586477764,1.2805567586477764,30.0,deterministic
71,91,41,56,0,35,13,1493.0338030958626,1478.1990091334574,14.834793962405229,14.834793962405229,30.0,deterministic
3,55,11,24,0,1,9,533.5161297987086,558.1580810505611,-24.64195125185256,24.64195125185256,30.0,deterministic
3,92,30,43,0,20,14,802.2167066495966,793.5193688752645,8.69733777433214,8.69733777433214,30.0,deterministic
73,87,32,42,0,8,14,419.4334728255001,440.5665180426015,-21.133045217101426,21.133045217101426,30.0,deterministic
73,87,33,43,0,7,13,405.2913372017691,426.42438241887055,-21.133045217101426,21.133045217101426,30.0,deterministic
73,87,34,44,0,6,12,391.1492015780382,412.2822467951396,-21.133045217101426,21.133045217101426,30.0,deterministic
14,58,55,47,0,46,41,814.4993216562957,796.770270556396,17.72905109989972,17.72905109989972,30.0,deterministic
39,52,16,45,0,6,10,1431.4805680063296,1419.8972926612114,11.583275345118182,11.583275345118182,30.0,deterministic
39,89,16,45,0,6,35,1431.4805680063296,1457.5663231101926,-26.085755103862994,26.085755103862994,30.0,deterministic
16,89,17,44,0,16,34,1440.435990732446,1443.4241874864615,-2.988196754015462,2.988196754015462,30.0,deterministic
16,39,17,44,0,16,7,1440.435990732446,1445.6227036300606,-5.186712897614598,5.186712897614598,30.0,deterministic
39,89,17,44,0,7,34,1445.6227036300606,1443.4241874864615,2.198516143599136,2.198516143599136,30.0,deterministic
4,45,16,43,0,14,16,988.3349236696154,1013.7672618712745,-25.43233820165915,25.43233820165915,30.0,deterministic
4,28,17,8,0,49,4,1354.1581727742516,1380.2497454744585,-26.091572700206825,26.091572700206825,30.0,deterministic
4,28,17,7,0,50,3,1364.1581727742516,1370.2497454744585,-6.091572700206825,6.091572700206825,30.0,deterministic
4,28,17,6,0,51,2,1374.1581727742516,1360.2497454744585,13.908427299793175,13.908427299793175,30.0,deterministic
5,95,36,20,0,21,11,485.72335614642407,506.31910474332074,-20.59574859689667,20.59574859689667,30.0,deterministic
79,86,33,20,0,17,26,1836.382402273398,1850.1315077683616,-13.749105494963715,13.749105494963715,30.0,deterministic
46,86,29,20,1,27,30,1866.467981622718,1890.571814277272,-24.103832654554026,24.103832654554026,30.0,deterministic
5,8,28,20,1,29,33,566.1636626553346,574.5874942819216,-8.423831626587003,8.423831626587003,30.0,deterministic
19,69,28,20,1,25,16,753.8001877793549,725.2583000594178,28.541887719937108,28.541887719937108,30.0,deterministic
23,26,28,20,1,11,18,939.0216344254302,930.7966489786785,8.224985446751703,8.224985446751703,30.0,deterministic
