plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
0,66,24,43,0,11,26,1573.162841594984,1562.9523515738774,10.21049002110658,10.21049002110658,43.68851007077221,uncertain
30,97,24,29,2,23,22,1458.4317666568156,1418.3381928918363,40.09357376497928,40.09357376497928,45.4854532205367,uncertain
40,57,24,29,2,27,29,1572.8461942305385,1536.3316056486892,36.51458858184924,36.51458858184924,48.98207827653779,uncertain
0,98,24,17,1,37,22,1836.2449871573572,1822.4940567839135,13.75093037344368,13.75093037344368,47.661085889067785,uncertain
19,26,23,15,0,30,13,824.8255625690797,859.7712741889537,-34.94571161987403,34.94571161987403,45.52629927565065,uncertain
19,23,23,15,0,30,6,824.8255625690797,867.9962596357054,-43.170697066625735,43.170697066625735,43.667218287977036,uncertain
23,26,23,15,0,6,13,867.9962596357054,859.7712741889537,8.224985446751703,8.224985446751703,38.94280940236109,uncertain
1,7,33,23,1,25,16,1204.6144215852273,1226.7271127461586,-22.112691160931263,22.112691160931263,43.79610371331838,uncertain
1,7,32,23,1,26,15,1214.6144215852273,1216.7271127461586,-2.112691160931263,2.112691160931263,43.79610371331838,uncertain
23,26,31,23,1,14,21,981.448041296623,973.2230558498713,8.224985446751703,8.224985446751703,43.3900375231071,uncertain
1,7,31,23,1,27,14,1224.6144215852273,1206.7271127461586,17.887308839068737,17.887308839068737,43.79610371331838,uncertain
57,67,21,23,1,35,33,1609.072709190952,1649.552335470295,-40.47962627934294,40.47962627934294,50.37462045140441,uncertain
60,62,12,21,0,46,43,2293.049499490226,2302.2994154211137,-9.24991593088771,9.24991593088771,54.62577987853362,uncertain
2,19,41,33,1,22,12,588.4221956054066,569.9524246708526,18.46977093455405,18.46977093455405,41.59007540190967,uncertain
2,14,41,33,1,22,32,588.4221956054066,616.1947262529924,-27.772530647585768,27.772530647585768,47.05250633289245,uncertain
23,26,41,33,1,24,31,1122.8693975339334,1114.6444120871815,8.224985446751816,8.224985446751816,48.933652820505834,uncertain
2,82,41,36,1,25,11,618.4221956054066,637.753693216274,-19.33149761086736,19.33149761086736,41.57860827432074,uncertain
2,61,41,38,1,27,31,638.4221956054066,604.2532636716682,34.16893193373846,34.16893193373846,46.61872643046952,uncertain
2,37,41,44,1,33,4,699.3028086232277,698.02225186458,1.2805567586477764,1.2805567586477764,41.70821809676857,uncertain
71,91,41,56,0,35,13,1493.0338030958626,1478.1990091334574,14.834793962405229,14.834793962405229,45.802755643414145,uncertain
3,55,11,24,0,1,9,533.5161297987086,558.1580810505611,-24.64195125185256,24.64195125185256,36.042260686452025,uncertain
