generation,fitness
1,1613680.8294132408
2,1510462.2676826743
3,1447923.1240694362
4,1447923.1237175716
5,1447923.1227710065
6,1447923.1206755876
7,1447923.1166068437
8,1447923.109415921
9,1447923.0975755202
10,1338028.1384659705
11,1003220.5749260859
12,1003220.5475918495
13,1003220.5094585639
14,1003220.4576022654
15,1003220.3886132198
16,1003220.298558555
17,1003220.1829448956
18,1003220.036680994
19,1003219.8540403651
20,1003219.6286239183
21,1003219.3533225913
22,1003219.0202799822
23,1003218.6208549839
24,1003218.1455844155
25,1003217.5841456569
26,1003216.9253192806
27,1003216.1569516859
28,1003215.2659177309
29,1003214.2380833663
30,1003213.0582682678
31,762943.5118723833
32,762942.3478827771
33,762941.0289365898
34,762939.540052889
35,762937.8653148774
36,762935.9878415327
37,762933.8897592485
38,762931.5521734749
39,762928.9551403582
40,762926.0776383817
41,762922.8975400071
42,762919.3915833131
43,762915.5353436373
44,762911.3032052164
45,762906.6683328261
46,762901.6026434217
47,762896.0767777796
48,762890.0600721359
49,762883.5205298287
50,762876.4247929371
51,762868.7381139226
52,762860.424327269
53,762851.4458211231
54,762841.7635089352
55,762831.3368010992
56,762820.1235765938
57,762808.0801546217
58,762795.1612662517
59,762781.3200260574
60,762766.507903759
61,762750.6746958632
62,762733.7684973035
63,762715.735673081
64,762696.5208299047
65,762676.0667878321
66,762654.314551909
67,762631.2032838111
68,762606.6702734831
69,762580.6509107806
70,762553.0786571093
71,762523.8850170661
72,762492.9995100793
73,762460.3496420493
74,762425.8608769887
75,762389.4566086634
76,762351.058132232
77,762310.5846158874
78,762267.953072496
79,762223.0783312395
80,762175.8730092547
81,762126.2474832734
82,762074.1098612641
83,762019.365954071
84,761961.9192470559
85,761901.6708717376
86,761838.5195774325
87,761772.3617028957
88,761703.0911479609
89,761630.5993451804
90,761554.775231467
91,761475.5052197329
92,761392.673170531
93,761306.1603636952
94,761215.8454699806
95,761121.6045227045
96,761023.3108893862
97,760920.8352433878
98,760814.0455355548
99,760702.806965856
100,760586.9819550245
101,760466.4301161983
102,760341.0082265597
103,760210.5701989768
104,760074.9670536439
105,759934.046889721
106,759787.6548569754
107,759635.6331274216
108,759477.8208669617
109,759314.0542070257
110,759144.1662162128
111,758967.9868719307
112,758785.3430320369
113,758596.0584064786
114,758399.9535289338
115,758196.8457284509
116,757986.5491010901
117,757768.8744815628
118,757543.6294148728
119,757310.6181279569
120,757069.6415013245
121,756820.4970406989
122,756562.9788486572
123,756296.877596271
124,756021.9804947468
125,755738.0712670668
126,755444.9301196282
127,755142.333713885
128,754830.0551379882
129,754507.8638784252
130,754175.5257916615
131,753832.8030757805
132,753479.4542421242
133,753115.2340869334
134,752739.8936629886
135,752353.1802512495
136,751954.8373324969
137,751544.6045589718
138,751122.2177260169
139,750687.4087437156
140,750239.9056085346
141,749779.4323749626
142,749305.7091271508
143,748818.4519505549
144,748317.3729035734
145,747802.1799891902
146,747272.5771266134
147,746728.2641229159
148,746168.9366446775
149,745594.2861896233
150,745004.0000582652
151,744397.761325542
152,743775.2488124602
153,743136.1370577344
154,742480.0962894273
155,741806.7923965905
156,741115.8869009048
157,740407.0369283212
158,739679.8951807005
159,738934.1099074541
160,738169.324877185
161,737385.1793493272
162,736581.3080457868
163,735757.3411225828
164,734912.9041414864
165,734047.6180416627
166,733161.0991113104
167,732252.9589593025
168,731322.8044868266
169,730370.2378590257
170,729394.8564766379
171,728396.2529476379
172,727374.0150588767
173,726327.7257477221
174,725256.9630736995
175,724161.300190132
176,723040.3053157813
177,721893.5417064874
178,720720.5676268098
179,719520.9363216676
180,718294.19598798
181,717039.8897463067
182,715757.5556124886
183,714446.7264692876
184,713106.9300380279
185,711737.6888502361
186,710338.5202192814
187,708908.9362120162
188,707448.4436204167
189,705956.5439332232
190,704432.7333075809
191,702876.5025406794
192,701287.3370413947
193,699253.7573581609
194,654384.6848736465
195,609893.9642823221
196,565311.488959621
197,563880.1682256736
198,562304.0608093059
199,518023.1251636025
200,474192.6990263429
