plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
3,65,43,35,0,12,42,1723.1430106914709,1752.8744001738128,-29.73138948234191,29.73138948234191,46.287960173751046,uncertain
6,11,20,29,1,26,14,711.6451589294187,730.8779575323443,-19.23279860292564,19.23279860292564,44.172771465337505,uncertain
9,12,47,54,0,2,2,1741.8964025097175,1759.2149124030789,-17.31850989336135,17.31850989336135,35.3072019063364,uncertain
15,67,14,49,0,48,44,2253.08325808682,2217.875624435323,35.20763365149696,35.20763365149696,55.75289877107552,uncertain
18,84,39,48,1,14,37,440.9574885312054,470.85486256884536,-29.897374037639963,29.897374037639963,46.95903540368762,uncertain
19,71,28,20,1,28,28,1536.9664447992313,1529.7142059177609,7.2522388814704755,7.2522388814704755,47.448156526768145,uncertain
33,62,33,20,1,35,20,2013.2314930712769,1993.543363481699,19.688129589577784,19.688129589577784,48.56435588330466,uncertain
34,61,36,30,0,17,20,881.242090535478,849.7142774489005,31.527813086577567,31.527813086577567,42.97553389882846,uncertain
51,80,19,48,0,11,6,1658.9467801569344,1679.5040470962836,-20.55726693934912,20.55726693934912,38.424573383405956,uncertain
81,97,47,20,0,12,27,336.9257896444858,349.4491246589648,-12.523335014479017,12.523335014479017,42.8627373714412,uncertain
61,83,20,47,0,39,9,1098.6292776432529,1092.050068714591,6.579208928661956,6.579208928661956,46.448575799955385,uncertain
