run_id,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,47,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,13,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,48,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,13,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,10,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,69,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,42,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,76,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,92,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,26,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,30,1
