run_id,plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,84,15,17,0,11,12,944.7003534227312,936.8021005487884,7.898252873942965,7.898252873942965,40.05153246184084,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,81,26,28,1,23,30,1106.436406331111,1075.4539294022811,30.98247692882956,30.98247692882956,46.45058810235879,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,45,49,12,0,46,30,1737.2406167820268,1776.4428581505636,-39.20224136853676,39.20224136853676,53.19736478375653,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,45,92,49,12,0,30,44,1776.4428581505636,1801.734623916294,-25.291765765730588,25.291765765730588,52.915935280789554,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,45,63,46,15,0,27,13,1734.0164512793706,1690.222828300697,43.79362297867351,43.79362297867351,44.532388248209045,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,63,44,17,0,42,15,1747.1182065522894,1718.5070995481592,28.61110700413019,28.61110700413019,47.78806647067664,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,79,36,25,0,17,22,394.389932389934,366.019811315308,28.370121074626013,28.370121074626013,44.40524033334387,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,68,35,27,0,30,8,554.9282157464905,548.623574625189,6.304641121301529,6.304641121301529,43.96569083564208,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,68,34,28,0,29,9,540.7860801227596,562.76571024892,-21.979630126160373,21.979630126160373,43.96569083564208,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,99,31,31,0,27,30,832.4734834852385,867.0158772950344,-34.54239380979595,34.54239380979595,48.50146607042748,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,32,22,39,0,30,21,1393.179399445307,1411.7613269295498,-18.581927484242897,18.581927484242897,47.16311894687166,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,87,19,42,0,28,19,1211.4209182858135,1236.393223741813,-24.972305455999503,24.972305455999503,46.62268645230341,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,54,11,43,0,43,8,725.6868510111813,720.4668325616166,5.220018449564691,5.220018449564691,47.34274737769592,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,81,6,27,0,4,50,1308.2476948022336,1291.5918751779873,16.655819624246305,16.655819624246305,45.65776462179284,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,42,20,18,0,17,16,1682.7795631102613,1715.605898465977,-32.8263353557154,32.8263353557154,42.66097137770838,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,86,42,17,1,40,17,1143.3740044223196,1155.263797486229,-11.88979306390911,11.88979306390911,46.73266970726949,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,45,42,17,1,40,23,1726.677900043379,1685.4174833608388,41.26041668254015,41.26041668254015,49.28632041948168,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,45,38,21,0,21,19,1598.3668768991647,1628.5342441948446,-30.167367295679924,30.167367295679924,43.30228686914303,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,45,37,21,0,22,18,1608.3668768991647,1618.5342441948446,-10.167367295679924,10.167367295679924,43.30228686914303,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,82,94,30,11,0,6,11,1608.8667623660608,1571.4235811555836,37.44318121047718,37.44318121047718,38.38844787262124,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,26,7,53,0,43,45,1635.3333036483475,1603.8124813839415,31.52082226440598,31.52082226440598,55.51745438518334,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,59,6,52,0,3,1,143.39557439880463,161.3748251532168,-17.979250754412163,17.979250754412163,35.02865102855985,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,47,45,54,0,3,36,760.5072910422161,792.2892501085016,-31.78195906628548,31.78195906628548,44.279879248993126,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,72,45,54,0,36,4,792.2892501085016,805.8012959581645,-13.512045849662854,13.512045849662854,44.63824438027899,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,91,42,32,1,25,12,993.3740044223196,958.441420002354,34.932584419965565,34.932584419965565,42.56672673135887,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,88,94,42,23,1,16,23,1773.7812291654943,1742.073298653566,31.707930511928453,31.707930511928453,44.51109646541394,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,52,42,15,1,42,15,1164.2546174401405,1200.330341782415,-36.0757243422745,36.0757243422745,46.58509876484739,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,48,13,26,0,4,19,1141.1747220189611,1116.4372736593723,24.73744835958905,24.73744835958905,39.889163729008985,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,72,46,55,0,37,3,806.4313857322326,791.6591603344335,14.772225397799048,14.772225397799048,44.63824438027899,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,72,47,56,0,38,2,820.5735213559635,777.5170247107026,43.05649664526095,43.05649664526095,44.63824438027898,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,13,48,56,0,39,1,1617.3269707573122,1633.195887636717,-15.868916879404878,15.868916879404878,44.5570600138631,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,13,43,51,0,4,6,1716.0137950068115,1703.9065657553724,12.107229251439094,12.107229251439094,36.69173561777948,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,95,45,7,0,47,5,1558.311711130672,1533.1972081941158,25.114502936556164,25.114502936556164,46.06016548267076,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,95,39,13,1,36,12,1623.7445100597836,1624.222582983841,-0.4780729240574146,0.4780729240574146,46.30219772473677,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,69,36,21,1,14,35,1100.4356402212534,1113.3818584787773,-12.946218257523924,12.946218257523924,45.59775402495388,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,62,36,23,1,24,35,457.8140196949319,415.824165673066,41.989854021865824,41.989854021865824,47.18631557339921,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,10,36,25,1,26,29,477.8140196949319,437.96207146107866,39.85194823385319,39.85194823385319,48.244924986408975,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,85,36,31,1,32,35,538.694632712753,524.8341715972288,13.860461115524233,13.860461115524233,49.34478718401412,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,58,35,47,0,48,12,703.151465007554,702.7230124530906,0.4284525544633197,0.4284525544633197,47.67499194911473,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,62,38,23,1,31,37,466.24634270854057,435.824165673066,30.422177035474533,30.422177035474533,50.33782945621768,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,69,37,21,1,13,36,1090.4356402212534,1123.3818584787773,-32.946218257523924,32.946218257523924,45.597754024953886,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,69,35,21,1,15,34,1110.4356402212534,1103.3818584787773,7.053781742476076,7.053781742476076,45.597754024953886,uncertain
