run_id,plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,84,15,17,0,11,12,944.7003534227312,936.8021005487884,7.898252873942965,7.898252873942965,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,45,92,49,12,0,30,44,1776.4428581505636,1801.734623916294,-25.291765765730588,25.291765765730588,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,63,44,17,0,42,15,1747.1182065522894,1718.5070995481592,28.61110700413019,28.61110700413019,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,79,36,25,0,17,22,394.389932389934,366.019811315308,28.370121074626013,28.370121074626013,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,68,35,27,0,30,8,554.9282157464905,548.623574625189,6.304641121301529,6.304641121301529,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,68,34,28,0,29,9,540.7860801227596,562.76571024892,-21.979630126160373,21.979630126160373,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,32,22,39,0,30,21,1393.179399445307,1411.7613269295498,-18.581927484242897,18.581927484242897,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,87,19,42,0,28,19,1211.4209182858135,1236.393223741813,-24.972305455999503,24.972305455999503,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,54,11,43,0,43,8,725.6868510111813,720.4668325616166,5.220018449564691,5.220018449564691,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,81,6,27,0,4,50,1308.2476948022336,1291.5918751779873,16.655819624246305,16.655819624246305,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,86,42,17,1,40,17,1143.3740044223196,1155.263797486229,-11.88979306390911,11.88979306390911,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,45,37,21,0,22,18,1608.3668768991647,1618.5342441948446,-10.167367295679924,10.167367295679924,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,59,6,52,0,3,1,143.39557439880463,161.3748251532168,-17.979250754412163,17.979250754412163,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,72,45,54,0,36,4,792.2892501085016,805.8012959581645,-13.512045849662854,13.512045849662854,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,48,13,26,0,4,19,1141.1747220189611,1116.4372736593723,24.73744835958905,24.73744835958905,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,72,46,55,0,37,3,806.4313857322326,791.6591603344335,14.772225397799048,14.772225397799048,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,13,48,56,0,39,1,1617.3269707573122,1633.195887636717,-15.868916879404878,15.868916879404878,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,13,43,51,0,4,6,1716.0137950068115,1703.9065657553724,12.107229251439094,12.107229251439094,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,95,45,7,0,47,5,1558.311711130672,1533.1972081941158,25.114502936556164,25.114502936556164,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,95,39,13,1,36,12,1623.7445100597836,1624.222582983841,-0.4780729240574146,0.4780729240574146,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,69,36,21,1,14,35,1100.4356402212534,1113.3818584787773,-12.946218257523924,12.946218257523924,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,85,36,31,1,32,35,538.694632712753,524.8341715972288,13.860461115524233,13.860461115524233,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,58,35,47,0,48,12,703.151465007554,702.7230124530906,0.4284525544633197,0.4284525544633197,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,69,35,21,1,15,34,1110.4356402212534,1103.3818584787773,7.053781742476076,7.053781742476076,30.0,deterministic
