run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[32, 25, 18, 44, 56, 17, 7, 1, 92, 58]",0.5491329479768786,0.43820224719101125,50,0.21
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[32, 25, 56, 44, 92, 18, 3, 17, 58, 7]",0.5317919075144508,0.4157303370786517,52,0.25
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[56, 1, 32, 96, 41, 25, 92, 85, 99, 18]",0.5838150289017341,0.5056179775280899,44,0.14
