run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,0,11,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,0,17,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,0,25,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,0,37,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,1,7,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,1,18,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,1,20,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,1,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,1,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,2,47,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,3,18,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,3,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,3,73,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,3,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,4,25,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,4,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,7,18,12
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,7,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,7,59,12
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,8,15,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,9,14,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,10,35,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,11,21,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,11,25,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,12,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,13,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,14,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,15,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,17,18,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,17,34,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,17,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,17,59,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,18,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,18,59,25
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,19,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,19,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,20,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,21,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,23,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,25,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,25,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,25,44,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,25,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,26,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,30,37,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,31,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,31,77,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,32,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,32,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,32,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,33,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,33,58,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,399,35,70,3
