action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,prob_delay_after,prob_speed_after,prob_reroute_after,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs
speed,59,44,43,51,47,True,False,8.442500000001019,pairs_decreased,4,0,2,stage2_independent_matching,0,0,2-59,4,cluster,speed,0,0.5,0.3,0.2,ADM_ref6_independent_matching,0.25,0.65,0.1,0,0,2,59,speed,59,51,47,44,43
speed,54,43,42,47,45,True,False,7.859100000132457,pairs_decreased,2,0,0,stage2_independent_matching,1,0,27-54,2,crossing,speed,0,0.25,0.6,0.15,ADM_ref6_independent_matching,0.125,0.8,0.075,1,0,27,54,speed,54,47,45,43,42
speed,37,42,41,45,43,True,False,7.8299000001607055,pairs_decreased,2,0,1,stage2_independent_matching,2,0,37-76,2,crossing,speed,0,0.125,0.8,0.075,ADM_ref6_independent_matching,0.0625,0.9,0.0375,2,0,37,76,speed,37,45,43,42,41
speed,78,41,40,43,41,True,False,7.735299999694689,pairs_decreased,2,0,0,stage2_independent_matching,3,0,42-78,2,cluster,speed,0,0.25,0.65,0.1,ADM_ref6_independent_matching,0.125,0.825,0.05,3,0,42,78,speed,78,43,41,41,40
cruise_level,55,40,39,41,39,True,False,7.973599999786529,pairs_decreased,2,0,0,stage2_independent_matching,4,0,55-77,2,head_to_head,reroute,0,0.15,0.15,0.7,ADM_ref6_independent_matching,0.075,0.075,0.85,4,0,55,77,reroute,55,41,39,40,39
delay,65,39,41,39,41,False,True,7.48280000016166,rollback,1,1,2,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,0,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,65,39,41,39,41
delay,65,39,42,39,42,False,True,7.533899999998539,rollback,1,1,3,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,1,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,65,39,42,39,42
delay,3,39,41,39,41,False,True,7.482699999854958,rollback,1,0,3,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,2,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,3,39,41,39,41
delay,3,39,40,39,40,False,True,7.60679999984859,rollback,1,0,2,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,3,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,3,39,40,39,40
delay,3,39,39,39,41,False,True,7.509200000185956,rollback,1,0,1,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,4,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,3,39,41,39,39
delay,3,39,39,39,41,False,True,7.9958999999689695,rollback,1,0,1,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,5,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,3,39,41,39,39
delay,3,39,39,39,42,False,True,8.342799999809358,rollback,1,0,1,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,6,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,3,39,42,39,39
delay,3,39,40,39,42,False,True,7.881300000008196,rollback,1,0,2,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,7,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,3,39,42,39,40
delay,3,39,40,39,40,False,True,11.795800000072632,rollback,1,0,2,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,8,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,3,39,40,39,40
