plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
32,35,28,20,1,28,13,1318.5378626817128,1358.525245910991,-39.987383229278294,39.987383229278294,45.053122112326776,uncertain
32,35,30,18,1,30,15,1346.822133929175,1386.8095171584532,-39.987383229278294,39.987383229278294,46.161845171806526,uncertain
32,35,31,17,1,31,16,1360.964269552906,1400.9516527821843,-39.987383229278294,39.987383229278294,46.7162067015464,uncertain
32,35,32,16,1,32,17,1375.106405176637,1415.0937884059153,-39.987383229278294,39.987383229278294,47.270568231286276,uncertain
32,35,34,14,1,34,19,1403.3906764240992,1443.3780596533775,-39.987383229278294,39.987383229278294,48.37929129076603,uncertain
32,35,35,13,1,35,20,1417.5328120478302,1457.5201952771085,-39.987383229278294,39.987383229278294,48.933652820505905,uncertain
32,35,37,11,1,37,22,1445.8170832952924,1485.8044665245707,-39.987383229278294,39.987383229278294,50.042375879985656,uncertain
32,35,38,10,1,38,23,1459.9592189190234,1499.9466021483017,-39.987383229278294,39.987383229278294,50.59673740972553,uncertain
32,35,39,9,1,39,24,1474.1013545427545,1514.0887377720328,-39.987383229278294,39.987383229278294,51.151098939465406,uncertain
32,35,40,8,1,40,25,1488.2434901664856,1528.2308733957639,-39.987383229278294,39.987383229278294,51.70546046920528,uncertain
89,91,16,33,1,9,14,846.8372790841985,829.2601826865399,17.57709639765858,17.57709639765858,39.335670954507215,uncertain
35,78,58,7,0,43,1,1712.6877056905648,1697.5201773086928,15.167528381871989,15.167528381871989,44.748083277113544,uncertain
86,89,29,32,1,28,22,955.6988817851484,981.8600277257506,-26.161145940602182,26.161145940602182,44.89084841758833,uncertain
36,76,45,17,1,27,41,875.1258383214684,873.4082954921732,1.717542829295212,1.717542829295212,50.84692885949019,uncertain
37,64,38,40,1,29,13,1241.733754508896,1234.6267872979142,7.106967210981793,7.106967210981793,44.61444136986305,uncertain
37,59,39,49,0,38,45,1336.190586803697,1387.231513556876,-51.040926753179065,51.040926753179065,53.31456642821445,uncertain
78,84,39,41,1,36,27,2122.3933152069217,2129.67955363082,-7.2862384238983395,7.2862384238983395,50.039189575296405,uncertain
39,43,35,40,0,40,20,1083.6937125212687,1041.8039300064188,41.88978251484991,41.88978251484991,49.0206067822006,uncertain
40,73,28,24,1,20,31,1148.091656285561,1162.7550950567825,-14.663438771221536,14.663438771221536,45.997132544610025,uncertain
43,72,47,51,0,8,42,876.2404381453783,868.5590853942506,7.681352751127747,7.681352751127747,46.72356944916979,uncertain
43,72,46,51,0,9,41,886.2404381453783,858.5590853942506,27.681352751127747,27.681352751127747,46.72356944916979,uncertain
73,74,28,32,1,23,30,1080.9938690211407,1066.6336115729507,14.360257448189941,14.360257448189941,46.54657025918448,uncertain
44,78,38,51,0,38,46,2175.0802071293324,2226.850147501723,-51.769940372390465,51.769940372390465,52.10083301677817,uncertain
47,81,11,53,1,10,2,1756.6373251819173,1754.418807120309,2.2185180616081652,2.2185180616081652,36.85497310584944,uncertain
47,81,12,52,1,11,3,1770.7794608056483,1768.56094274404,2.2185180616083926,2.2185180616083926,37.40933463558931,uncertain
47,81,13,51,1,12,4,1784.9215964293794,1782.703078367771,2.2185180616083926,2.2185180616083926,37.96369616532919,uncertain
48,80,1,38,0,37,40,898.7622726869249,906.215370699873,-7.4530980129480895,7.4530980129480895,52.271361189502755,uncertain
48,80,1,39,0,38,41,908.7622726869249,916.215370699873,-7.4530980129480895,7.4530980129480895,52.66335398641077,uncertain
48,80,1,40,0,39,42,918.7622726869249,926.215370699873,-7.4530980129480895,7.4530980129480895,53.05534678331878,uncertain
48,80,1,41,0,40,43,928.7622726869249,936.215370699873,-7.4530980129480895,7.4530980129480895,53.447339580226796,uncertain
48,80,1,42,0,41,44,938.7622726869249,946.215370699873,-7.4530980129480895,7.4530980129480895,53.83933237713481,uncertain
48,80,1,43,0,42,45,948.7622726869249,956.215370699873,-7.4530980129480895,7.4530980129480895,54.23132517404281,uncertain
48,80,1,44,0,43,46,958.7622726869249,966.215370699873,-7.4530980129480895,7.4530980129480895,54.62331797095082,uncertain
48,80,1,45,0,44,47,968.7622726869249,976.215370699873,-7.4530980129480895,7.4530980129480895,55.015310767858836,uncertain
65,71,46,37,0,10,7,1648.8357776477274,1685.010424093689,-36.17464644596157,36.17464644596157,38.38844787262125,uncertain
49,76,40,42,0,13,16,560.8432676107441,602.2573108646079,-41.41404325386384,41.41404325386384,41.71461705106044,uncertain
49,76,39,43,0,14,15,574.985403234475,588.115175240877,-13.129772006401936,13.129772006401936,41.71461705106044,uncertain
50,72,35,48,0,46,30,721.9635943771295,736.1326785230577,-14.169084145928196,14.169084145928196,54.1666533655822,uncertain
52,75,54,3,0,1,0,1137.5752039723052,1169.3034191673507,-31.72821519504555,31.72821519504555,34.197108733950046,uncertain
52,75,38,1,0,17,16,1305.8594752197673,1337.5876904148126,-31.728215195045323,31.728215195045323,40.79373095014194,uncertain
52,75,37,1,0,18,17,1315.8594752197673,1347.5876904148126,-31.728215195045323,31.728215195045323,41.185723747049956,uncertain
52,75,36,1,0,19,18,1325.8594752197673,1357.5876904148126,-31.728215195045323,31.728215195045323,41.57771654395796,uncertain
52,75,35,1,0,20,19,1335.8594752197673,1367.5876904148126,-31.728215195045323,31.728215195045323,41.969709340865975,uncertain
52,75,34,1,0,21,20,1345.8594752197673,1377.5876904148126,-31.728215195045323,31.728215195045323,42.36170213777399,uncertain
52,75,33,1,0,22,21,1355.8594752197673,1387.5876904148126,-31.728215195045323,31.728215195045323,42.753694934681995,uncertain
52,75,32,1,0,23,22,1365.8594752197673,1397.5876904148126,-31.728215195045323,31.728215195045323,43.14568773159001,uncertain
52,75,31,1,0,24,23,1375.8594752197673,1407.5876904148126,-31.728215195045323,31.728215195045323,43.537680528498015,uncertain
52,75,30,1,0,25,24,1385.8594752197673,1417.5876904148126,-31.728215195045323,31.728215195045323,43.92967332540603,uncertain
52,75,29,1,0,26,25,1395.8594752197673,1427.5876904148126,-31.728215195045323,31.728215195045323,44.32166612231404,uncertain
52,75,28,1,0,27,26,1405.8594752197673,1437.5876904148126,-31.728215195045323,31.728215195045323,44.71365891922205,uncertain
52,75,27,1,0,28,27,1415.8594752197673,1447.5876904148126,-31.728215195045323,31.728215195045323,45.10565171613006,uncertain
52,75,25,1,0,30,29,1435.8594752197673,1467.5876904148126,-31.728215195045323,31.728215195045323,45.88963730994608,uncertain
52,75,24,1,0,31,30,1445.8594752197673,1477.5876904148126,-31.728215195045323,31.728215195045323,46.281630106854095,uncertain
52,75,23,1,0,32,31,1455.8594752197673,1487.5876904148126,-31.728215195045323,31.728215195045323,46.6736229037621,uncertain
54,75,23,1,0,56,31,1518.4275031696916,1487.5876904148126,30.83981275487895,30.83981275487895,54.152602715209646,uncertain
52,75,22,1,0,33,32,1465.8594752197673,1497.5876904148126,-31.728215195045323,31.728215195045323,47.06561570067011,uncertain
52,75,21,1,0,34,33,1475.8594752197673,1507.5876904148126,-31.728215195045323,31.728215195045323,47.45760849757813,uncertain
52,75,20,1,0,35,34,1485.8594752197673,1517.5876904148126,-31.728215195045323,31.728215195045323,47.849601294486135,uncertain
52,75,11,1,0,44,43,1575.8594752197673,1607.5876904148126,-31.728215195045323,31.728215195045323,51.37753646665823,uncertain
52,75,10,1,0,45,44,1585.8594752197673,1617.5876904148126,-31.728215195045323,31.728215195045323,51.76952926356624,uncertain
52,75,9,1,0,46,45,1595.8594752197673,1627.5876904148126,-31.728215195045323,31.728215195045323,52.161522060474255,uncertain
53,78,39,30,1,25,25,1985.7016859401924,2012.3933152069217,-26.69162926672925,26.69162926672925,47.15416304690359,uncertain
59,60,39,40,1,36,37,1296.7912070479656,1317.5809152887987,-20.78970824083308,20.78970824083308,51.43332490250763,uncertain
63,87,35,40,1,39,32,1791.1470087732146,1797.5008296823053,-6.3538209090907,6.3538209090907,51.144699985173474,uncertain
63,97,36,58,0,57,39,1983.8881123154777,1961.2364404302039,22.6516718852738,22.6516718852738,58.066833384173776,uncertain
64,86,45,33,0,6,44,1135.317141260727,1129.9499916873724,5.367149573354709,5.367149573354709,45.46901295774418,uncertain
64,68,43,35,0,8,21,1163.6014125081892,1124.4673695426889,39.134042965500385,39.134042965500385,40.57803592123744,uncertain
68,86,43,33,0,23,42,1144.4673695426889,1109.9499916873724,34.517377855316454,34.517377855316454,48.40895893455424,uncertain
69,81,32,35,1,32,23,2068.0914180628793,2049.7790929634893,18.31232509938991,18.31232509938991,48.50822603614547,uncertain
74,93,26,32,1,32,34,1086.6336115729507,1040.8326892509035,45.8009223220472,45.8009223220472,50.322162910569816,uncertain
80,91,10,27,0,28,8,744.1646211204235,744.0926722730842,0.07194884733928575,0.07194884733928575,43.41132930590221,uncertain
82,90,16,19,0,40,7,598.5769363696294,592.01143203126,6.565504338369351,6.565504338369351,46.55383796871447,uncertain
82,90,15,18,0,41,6,612.7190719933603,577.8692964075291,34.84977558583125,34.84977558583125,46.55383796871447,uncertain
86,89,40,32,1,39,33,1075.4931593925714,1101.7799151710142,-26.28675577844274,26.28675577844274,49.589159718461886,uncertain
