plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
0,46,32,25,1,26,14,1721.1080436923662,1720.5355428586386,0.5725008337276449,0.5725008337276449,30.0,deterministic
9,17,33,26,1,24,26,1507.5746541180247,1485.0282351938733,22.54641892415134,22.54641892415134,30.0,deterministic
9,17,34,27,1,25,27,1521.7167897417557,1499.1703708176042,22.546418924151567,22.546418924151567,30.0,deterministic
9,17,35,28,1,26,28,1535.8589253654868,1513.3125064413352,22.546418924151567,22.546418924151567,30.0,deterministic
9,17,36,29,1,27,29,1550.0010609892179,1527.4546420650663,22.546418924151567,22.546418924151567,30.0,deterministic
0,87,47,40,1,41,44,1933.869471390472,1917.5008296823053,16.368641708166706,16.368641708166706,30.0,deterministic
1,13,57,9,0,0,39,1653.9912084525984,1663.9106105527792,-9.919402100180832,9.919402100180832,30.0,deterministic
78,85,52,14,0,8,33,1792.3729910510792,1783.1049718399909,9.268019211088358,9.268019211088358,30.0,deterministic
14,78,49,17,0,11,12,1845.625620813399,1840.6572622985414,4.968358514857755,4.968358514857755,30.0,deterministic
14,78,48,18,0,12,13,1859.7677564371302,1854.7993979222724,4.968358514857755,4.968358514857755,30.0,deterministic
1,18,45,21,0,13,14,1829.5547003136398,1842.2528206195848,-12.69812030594494,12.69812030594494,30.0,deterministic
39,74,34,33,1,33,24,1009.2368802264679,1000.8558597514183,8.381020475049581,8.381020475049581,30.0,deterministic
1,84,33,35,1,27,21,2020.204417811622,2044.8267398884336,-24.622322076811543,24.622322076811543,30.0,deterministic
64,86,46,32,0,5,45,1121.175005636996,1144.0921273111035,-22.91712167410742,22.91712167410742,30.0,deterministic
86,89,46,32,0,45,39,1144.0921273111035,1170.3788830895462,-26.28675577844274,26.28675577844274,30.0,deterministic
5,19,14,14,0,46,8,720.0970577875819,697.6895800879863,22.407477699595574,22.407477699595574,30.0,deterministic
5,98,33,42,0,18,17,360.76708759455374,371.21241944389027,-10.445331849336526,10.445331849336526,30.0,deterministic
