action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs,prob_delay_after,prob_speed_after,prob_reroute_after
speed,37,45,44,48,46,True,False,7.831200000055105,pairs_decreased,2.0,0.0,1.0,stage2_independent_matching,2,0,37-76,2,crossing,speed,0,0.625,0.3,0.075,ADM_ref6_independent_matching,2,0,37,76,speed,37,48,46,45,44,0.3125,0.65,0.0375
delay,42,44,44,46,46,False,True,7.448800000020128,rollback,2.0,2.0,0.0,stage2_independent_matching,3,0,42-78,2,cluster,delay,0,0.75,0.15,0.1,ADM_ref6_independent_matching,3,0,42,78,delay,42,46,46,44,44,,,
delay,42,44,44,46,46,False,True,7.993899999746645,rollback,2.0,2.0,0.0,stage2_independent_matching,3,0,42-78,2,cluster,delay,1,0.75,0.15,0.1,ADM_ref6_independent_matching,3,0,42,78,delay,42,46,46,44,44,,,
delay,42,44,43,46,44,True,False,7.855099999687809,pairs_decreased,2.0,0.0,0.0,stage2_independent_matching,3,0,42-78,2,cluster,delay,2,0.75,0.15,0.1,ADM_ref6_independent_matching,3,0,42,78,delay,42,46,44,44,43,0.875,0.075,0.05
cruise_level,55,43,42,44,42,True,False,8.509199999934935,pairs_decreased,2.0,0.0,0.0,stage2_independent_matching,4,0,55-77,2,head_to_head,reroute,0,0.15,0.15,0.7,ADM_ref6_independent_matching,4,0,55,77,reroute,55,44,42,43,42,0.075,0.075,0.85
cruise_level,3,42,42,42,42,False,True,7.707900000241352,rollback,1.0,0.0,1.0,stage2_independent_matching,5,0,3-65,1,head_to_head,reroute,0,0.075,0.075,0.85,ADM_ref6_independent_matching,5,0,3,65,reroute,3,42,42,42,42,,,
cruise_level,3,42,41,42,41,True,False,7.247999999890453,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,5,0,3-65,1,head_to_head,reroute,1,0.075,0.075,0.85,ADM_ref6_independent_matching,5,0,3,65,reroute,3,42,41,42,41,0.0375,0.0375,0.925
speed,6,41,40,41,40,True,False,7.5331999996706145,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,6,0,6-11,1,crossing,speed,0,0.3125,0.65,0.0375,ADM_ref6_independent_matching,6,0,6,11,speed,6,41,40,41,40,0.15625,0.825,0.01875
delay,8,40,40,40,40,False,True,7.200200000170298,rollback,1.0,1.0,0.0,stage2_independent_matching,7,0,8-37,1,crossing,delay,0,0.15625,0.825,0.01875,ADM_ref6_independent_matching,7,0,8,37,delay,8,40,40,40,40,,,
delay,37,40,39,40,39,True,False,7.435999999870546,pairs_decreased,1.0,1.0,0.0,stage2_independent_matching,7,0,8-37,1,crossing,delay,1,0.15625,0.825,0.01875,ADM_ref6_independent_matching,7,0,8,37,delay,37,40,39,40,39,0.578125,0.4125,0.009375
speed,37,39,39,39,40,False,True,7.9363999998349755,rollback,1.0,0.0,1.0,stage2_independent_matching,8,0,8-37,1,crossing,speed,0,0.578125,0.4125,0.009375,ADM_ref6_independent_matching,8,0,8,37,speed,37,39,40,39,39,,,
speed,37,39,39,39,40,False,True,7.467400000223279,rollback,1.0,0.0,1.0,stage2_independent_matching,8,0,8-37,1,crossing,speed,1,0.578125,0.4125,0.009375,ADM_ref6_independent_matching,8,0,8,37,speed,37,39,40,39,39,,,
speed,37,39,39,39,40,False,True,7.810600000084378,rollback,1.0,0.0,1.0,stage2_independent_matching,8,0,8-37,1,crossing,speed,2,0.578125,0.4125,0.009375,ADM_ref6_independent_matching,8,0,8,37,speed,37,39,40,39,39,,,
speed,8,39,38,39,38,True,False,7.8028000002632325,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,8,0,8-37,1,crossing,speed,3,0.578125,0.4125,0.009375,ADM_ref6_independent_matching,8,0,8,37,speed,8,39,38,39,38,0.2890625,0.70625,0.0046875
delay,9,38,38,38,38,False,True,9.245799999916926,rollback,1.0,0.0,1.0,stage2_independent_matching,9,0,9-12,1,crossing,delay,0,0.2890625,0.70625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,9,38,38,38,38,,,
delay,12,38,40,38,40,False,True,21.56379999996716,rollback,1.0,0.0,3.0,stage2_independent_matching,9,0,9-12,1,crossing,delay,1,0.2890625,0.70625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,12,38,40,38,40,,,
delay,9,38,37,38,37,True,False,7.659200000034616,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,9,0,9-12,1,crossing,delay,2,0.2890625,0.70625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,9,38,37,38,37,0.64453125,0.353125,0.00234375
delay,13,37,37,37,37,False,True,7.390400000076625,rollback,1.0,1.0,0.0,stage2_independent_matching,10,0,13-45,1,cluster,delay,0,0.875,0.075,0.05,ADM_ref6_independent_matching,10,0,13,45,delay,13,37,37,37,37,,,
delay,13,37,39,37,39,False,True,7.525500000156171,rollback,1.0,1.0,2.0,stage2_independent_matching,10,0,13-45,1,cluster,delay,1,0.875,0.075,0.05,ADM_ref6_independent_matching,10,0,13,45,delay,13,37,39,37,39,,,
delay,13,37,35,37,35,True,False,7.31949999999415,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,10,0,13-45,1,cluster,delay,2,0.875,0.075,0.05,ADM_ref6_independent_matching,10,0,13,45,delay,13,37,35,37,35,0.9375,0.0375,0.025
speed,40,35,34,35,34,True,False,7.935300000099232,pairs_decreased,1.0,0.0,1.0,stage2_independent_matching,11,0,14-40,1,crossing,speed,0,0.64453125,0.353125,0.00234375,ADM_ref6_independent_matching,11,0,14,40,speed,40,35,34,35,34,0.322265625,0.6765625,0.001171875
speed,93,34,33,34,33,True,False,7.8025999996498285,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,12,0,14-93,1,crossing,speed,0,0.322265625,0.6765625,0.001171875,ADM_ref6_independent_matching,12,0,14,93,speed,93,34,33,34,33,0.1611328125,0.83828125,0.0005859375
speed,67,33,31,33,31,True,False,7.920499999727326,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,13,0,15-67,1,crossing,speed,0,0.1611328125,0.83828125,0.0005859375,ADM_ref6_independent_matching,13,0,15,67,speed,67,33,31,33,31,0.08056640625,0.919140625,0.00029296875
speed,15,31,31,31,31,False,True,7.851800000025833,rollback,1.0,0.0,1.0,stage2_independent_matching,14,0,15-95,1,crossing,speed,0,0.08056640625,0.919140625,0.00029296875,ADM_ref6_independent_matching,14,0,15,95,speed,15,31,31,31,31,,,
speed,15,31,30,31,30,True,False,8.335299999998824,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,14,0,15-95,1,crossing,speed,1,0.08056640625,0.919140625,0.00029296875,ADM_ref6_independent_matching,14,0,15,95,speed,15,31,30,31,30,0.040283203125,0.9595703125,0.000146484375
speed,98,30,30,30,30,True,False,7.685600000058912,soft_decreased,1.0,1.0,0.0,stage2_independent_matching,15,0,16-98,1,crossing,speed,0,0.040283203125,0.9595703125,0.000146484375,ADM_ref6_independent_matching,15,0,16,98,speed,98,30,30,30,30,0.0201416015625,0.97978515625,7.32421875e-05
speed,98,30,29,30,29,True,False,7.639300000391813,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,16,0,16-98,1,crossing,speed,0,0.0201416015625,0.97978515625,7.32421875e-05,ADM_ref6_independent_matching,16,0,16,98,speed,98,30,29,30,29,0.01007080078125,0.989892578125,3.662109375e-05
speed,71,29,29,29,29,False,True,7.9064999999900465,rollback,1.0,0.0,1.0,stage2_independent_matching,17,0,19-71,1,crossing,speed,0,0.01007080078125,0.989892578125,3.662109375e-05,ADM_ref6_independent_matching,17,0,19,71,speed,71,29,29,29,29,,,
speed,71,29,29,29,29,False,True,7.910099999662634,rollback,1.0,1.0,0.0,stage2_independent_matching,17,0,19-71,1,crossing,speed,1,0.01007080078125,0.989892578125,3.662109375e-05,ADM_ref6_independent_matching,17,0,19,71,speed,71,29,29,29,29,,,
speed,71,29,29,29,29,False,True,8.21059999998397,rollback,1.0,1.0,0.0,stage2_independent_matching,17,0,19-71,1,crossing,speed,2,0.01007080078125,0.989892578125,3.662109375e-05,ADM_ref6_independent_matching,17,0,19,71,speed,71,29,29,29,29,,,
speed,19,29,30,29,30,False,True,7.865700000365905,rollback,1.0,1.0,1.0,stage2_independent_matching,17,0,19-71,1,crossing,speed,3,0.01007080078125,0.989892578125,3.662109375e-05,ADM_ref6_independent_matching,17,0,19,71,speed,19,29,30,29,30,,,
speed,19,29,29,29,29,False,True,7.923899999696005,rollback,1.0,1.0,0.0,stage2_independent_matching,17,0,19-71,1,crossing,speed,4,0.01007080078125,0.989892578125,3.662109375e-05,ADM_ref6_independent_matching,17,0,19,71,speed,19,29,29,29,29,,,
speed,71,29,29,29,29,False,True,8.299500000248372,rollback,1.0,1.0,0.0,stage2_independent_matching,17,0,19-71,1,crossing,speed,5,0.01007080078125,0.989892578125,3.662109375e-05,ADM_ref6_independent_matching,17,0,19,71,speed,71,29,29,29,29,,,
speed,71,29,29,29,29,False,True,10.298099999999977,rollback,1.0,1.0,0.0,stage2_independent_matching,17,0,19-71,1,crossing,speed,6,0.01007080078125,0.989892578125,3.662109375e-05,ADM_ref6_independent_matching,17,0,19,71,speed,71,29,29,29,29,,,
speed,19,29,32,29,32,False,True,22.612800000388233,rollback,1.0,1.0,3.0,stage2_independent_matching,17,0,19-71,1,crossing,speed,7,0.01007080078125,0.989892578125,3.662109375e-05,ADM_ref6_independent_matching,17,0,19,71,speed,19,29,32,29,32,,,
speed,19,29,32,29,32,False,True,8.015200000045297,rollback,1.0,1.0,3.0,stage2_independent_matching,17,0,19-71,1,crossing,speed,8,0.01007080078125,0.989892578125,3.662109375e-05,ADM_ref6_independent_matching,17,0,19,71,speed,19,29,32,29,32,,,
speed,19,29,31,29,31,False,True,7.7329000000645465,rollback,1.0,1.0,2.0,stage2_independent_matching,17,0,19-71,1,crossing,speed,9,0.01007080078125,0.989892578125,3.662109375e-05,ADM_ref6_independent_matching,17,0,19,71,speed,19,29,31,29,31,,,
delay,19,29,31,29,31,False,True,7.909299999937502,rollback,1.0,0.0,3.0,stage2_independent_matching,17,0,19-71,1,crossing,delay,0,0.01007080078125,0.989892578125,3.662109375e-05,ADM_ref6_independent_matching,17,0,19,71,delay,19,29,31,29,31,,,
delay,71,29,28,29,28,True,False,7.547899999735819,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,17,0,19-71,1,crossing,delay,1,0.01007080078125,0.989892578125,3.662109375e-05,ADM_ref6_independent_matching,17,0,19,71,delay,71,29,28,29,28,0.505035400390625,0.4949462890625,1.8310546875e-05
delay,22,28,29,28,29,False,True,7.419900000058988,rollback,1.0,0.0,2.0,stage2_independent_matching,18,0,22-32,1,crossing,delay,0,0.505035400390625,0.4949462890625,1.8310546875e-05,ADM_ref6_independent_matching,18,0,22,32,delay,22,28,29,28,29,,,
delay,32,28,27,28,27,True,False,7.33219999983703,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,18,0,22-32,1,crossing,delay,1,0.505035400390625,0.4949462890625,1.8310546875e-05,ADM_ref6_independent_matching,18,0,22,32,delay,32,28,27,28,27,0.7525177001953125,0.24747314453125,9.1552734375e-06
delay,22,27,29,27,29,False,True,7.489999999961583,rollback,1.0,0.0,3.0,stage2_independent_matching,19,0,22-84,1,crossing,delay,0,0.7525177001953125,0.24747314453125,9.1552734375e-06,ADM_ref6_independent_matching,19,0,22,84,delay,22,27,29,27,29,,,
delay,84,27,26,27,26,True,False,7.460699999683129,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,19,0,22-84,1,crossing,delay,1,0.7525177001953125,0.24747314453125,9.1552734375e-06,ADM_ref6_independent_matching,19,0,22,84,delay,84,27,26,27,26,0.8762588500976562,0.123736572265625,4.57763671875e-06
cruise_level,23,26,25,26,25,True,False,8.067400000072666,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,20,0,23-35,1,head_to_head,reroute,0,0.0375,0.0375,0.925,ADM_ref6_independent_matching,20,0,23,35,reroute,23,26,25,26,25,0.01875,0.01875,0.9625
cruise_level,24,25,24,25,24,True,False,7.935200000247278,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,21,0,24-94,1,head_to_head,reroute,0,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,21,0,24,94,reroute,24,25,24,25,24,0.009375,0.009375,0.98125
delay,27,24,24,24,24,False,True,7.577399999718182,rollback,1.0,1.0,0.0,stage2_independent_matching,22,0,27-77,1,cluster,delay,0,0.9375,0.0375,0.025,ADM_ref6_independent_matching,22,0,27,77,delay,27,24,24,24,24,,,
delay,77,24,24,24,24,False,True,7.7962999998817395,rollback,1.0,1.0,0.0,stage2_independent_matching,22,0,27-77,1,cluster,delay,1,0.9375,0.0375,0.025,ADM_ref6_independent_matching,22,0,27,77,delay,77,24,24,24,24,,,
delay,27,24,25,24,25,False,True,8.305700000164506,rollback,1.0,0.0,2.0,stage2_independent_matching,22,0,27-77,1,cluster,delay,2,0.9375,0.0375,0.025,ADM_ref6_independent_matching,22,0,27,77,delay,27,24,25,24,25,,,
delay,27,24,26,24,27,False,True,7.8972999999677995,rollback,1.0,0.0,3.0,stage2_independent_matching,22,0,27-77,1,cluster,delay,3,0.9375,0.0375,0.025,ADM_ref6_independent_matching,22,0,27,77,delay,27,24,27,24,26,,,
delay,27,24,24,24,28,False,True,7.645600000159902,rollback,1.0,0.0,1.0,stage2_independent_matching,22,0,27-77,1,cluster,delay,4,0.9375,0.0375,0.025,ADM_ref6_independent_matching,22,0,27,77,delay,27,24,28,24,24,,,
delay,27,24,24,24,24,False,True,7.691600000271137,rollback,1.0,0.0,1.0,stage2_independent_matching,22,0,27-77,1,cluster,delay,5,0.9375,0.0375,0.025,ADM_ref6_independent_matching,22,0,27,77,delay,27,24,24,24,24,,,
delay,27,24,24,24,24,False,True,11.265699999967183,rollback,1.0,0.0,1.0,stage2_independent_matching,22,0,27-77,1,cluster,delay,6,0.9375,0.0375,0.025,ADM_ref6_independent_matching,22,0,27,77,delay,27,24,24,24,24,,,
delay,27,24,25,24,25,False,True,19.246999999722902,rollback,1.0,0.0,2.0,stage2_independent_matching,22,0,27-77,1,cluster,delay,7,0.9375,0.0375,0.025,ADM_ref6_independent_matching,22,0,27,77,delay,27,24,25,24,25,,,
delay,27,24,23,24,23,True,False,8.345600000211562,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,22,0,27-77,1,cluster,delay,8,0.9375,0.0375,0.025,ADM_ref6_independent_matching,22,0,27,77,delay,27,24,23,24,23,0.96875,0.01875,0.0125
delay,28,23,23,23,23,False,True,7.846800000152143,rollback,1.0,1.0,0.0,stage2_independent_matching,23,0,28-45,1,crossing,delay,0,0.8762588500976562,0.123736572265625,4.57763671875e-06,ADM_ref6_independent_matching,23,0,28,45,delay,28,23,23,23,23,,,
delay,45,23,23,23,23,False,True,7.630699999936041,rollback,1.0,1.0,0.0,stage2_independent_matching,23,0,28-45,1,crossing,delay,1,0.8762588500976562,0.123736572265625,4.57763671875e-06,ADM_ref6_independent_matching,23,0,28,45,delay,45,23,23,23,23,,,
delay,28,23,24,23,27,False,True,7.5409000000945525,rollback,1.0,0.0,2.0,stage2_independent_matching,23,0,28-45,1,crossing,delay,2,0.8762588500976562,0.123736572265625,4.57763671875e-06,ADM_ref6_independent_matching,23,0,28,45,delay,28,23,27,23,24,,,
delay,28,23,24,23,41,False,True,7.406799999898794,rollback,1.0,0.0,2.0,stage2_independent_matching,23,0,28-45,1,crossing,delay,3,0.8762588500976562,0.123736572265625,4.57763671875e-06,ADM_ref6_independent_matching,23,0,28,45,delay,28,23,41,23,24,,,
delay,28,23,24,23,24,False,True,7.470699999885255,rollback,1.0,0.0,2.0,stage2_independent_matching,23,0,28-45,1,crossing,delay,4,0.8762588500976562,0.123736572265625,4.57763671875e-06,ADM_ref6_independent_matching,23,0,28,45,delay,28,23,24,23,24,,,
delay,28,23,28,23,30,False,True,7.584299999962241,rollback,1.0,0.0,6.0,stage2_independent_matching,23,0,28-45,1,crossing,delay,5,0.8762588500976562,0.123736572265625,4.57763671875e-06,ADM_ref6_independent_matching,23,0,28,45,delay,28,23,30,23,28,,,
delay,28,23,28,23,29,False,True,7.8622000000905246,rollback,1.0,0.0,6.0,stage2_independent_matching,23,0,28-45,1,crossing,delay,6,0.8762588500976562,0.123736572265625,4.57763671875e-06,ADM_ref6_independent_matching,23,0,28,45,delay,28,23,29,23,28,,,
delay,28,23,24,23,25,False,True,8.540399999674264,rollback,1.0,0.0,2.0,stage2_independent_matching,23,0,28-45,1,crossing,delay,7,0.8762588500976562,0.123736572265625,4.57763671875e-06,ADM_ref6_independent_matching,23,0,28,45,delay,28,23,25,23,24,,,
delay,28,23,22,23,22,True,False,7.735600000160048,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,23,0,28-45,1,crossing,delay,8,0.8762588500976562,0.123736572265625,4.57763671875e-06,ADM_ref6_independent_matching,23,0,28,45,delay,28,23,22,23,22,0.9381294250488281,0.0618682861328125,2.288818359375e-06
cruise_level,29,22,20,22,20,True,False,9.630700000343495,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,24,0,29-41,1,head_to_head,reroute,0,0.009375,0.009375,0.98125,ADM_ref6_independent_matching,24,0,29,41,reroute,29,22,20,22,20,0.0046875,0.0046875,0.990625
delay,32,20,20,20,20,False,True,8.590700000240759,rollback,1.0,1.0,0.0,stage2_independent_matching,25,0,32-35,1,crossing,delay,0,0.9381294250488281,0.0618682861328125,2.288818359375e-06,ADM_ref6_independent_matching,25,0,32,35,delay,32,20,20,20,20,,,
delay,35,20,22,20,23,False,True,8.066200000030221,rollback,1.0,1.0,2.0,stage2_independent_matching,25,0,32-35,1,crossing,delay,1,0.9381294250488281,0.0618682861328125,2.288818359375e-06,ADM_ref6_independent_matching,25,0,32,35,delay,35,20,23,20,22,,,
delay,32,20,20,20,20,False,True,8.142099999986385,rollback,1.0,0.0,1.0,stage2_independent_matching,25,0,32-35,1,crossing,delay,2,0.9381294250488281,0.0618682861328125,2.288818359375e-06,ADM_ref6_independent_matching,25,0,32,35,delay,32,20,20,20,20,,,
delay,32,20,20,20,20,False,True,13.109600000007049,rollback,1.0,0.0,1.0,stage2_independent_matching,25,0,32-35,1,crossing,delay,3,0.9381294250488281,0.0618682861328125,2.288818359375e-06,ADM_ref6_independent_matching,25,0,32,35,delay,32,20,20,20,20,,,
delay,32,20,22,20,22,False,True,20.217499999944266,rollback,1.0,0.0,3.0,stage2_independent_matching,25,0,32-35,1,crossing,delay,4,0.9381294250488281,0.0618682861328125,2.288818359375e-06,ADM_ref6_independent_matching,25,0,32,35,delay,32,20,22,20,22,,,
delay,32,20,20,20,20,False,True,7.794000000103551,rollback,1.0,0.0,1.0,stage2_independent_matching,25,0,32-35,1,crossing,delay,5,0.9381294250488281,0.0618682861328125,2.288818359375e-06,ADM_ref6_independent_matching,25,0,32,35,delay,32,20,20,20,20,,,
delay,32,20,20,20,21,False,True,7.760899999993853,rollback,1.0,0.0,1.0,stage2_independent_matching,25,0,32-35,1,crossing,delay,6,0.9381294250488281,0.0618682861328125,2.288818359375e-06,ADM_ref6_independent_matching,25,0,32,35,delay,32,20,21,20,20,,,
delay,32,20,19,20,19,True,False,7.777899999837246,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,25,0,32-35,1,crossing,delay,7,0.9381294250488281,0.0618682861328125,2.288818359375e-06,ADM_ref6_independent_matching,25,0,32,35,delay,32,20,19,20,19,0.9690647125244141,0.03093414306640625,1.1444091796875e-06
delay,33,19,19,19,19,False,True,7.765899999867543,rollback,1.0,1.0,0.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,0,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,33,19,19,19,19,,,
delay,33,19,21,19,22,False,True,7.8065999996397295,rollback,1.0,1.0,2.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,1,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,33,19,22,19,21,,,
delay,33,19,20,19,20,False,True,8.125900000322872,rollback,1.0,0.0,2.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,2,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,33,19,20,19,20,,,
delay,33,19,21,19,30,False,True,8.278000000245811,rollback,1.0,0.0,3.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,3,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,33,19,30,19,21,,,
delay,33,19,20,19,21,False,True,8.24239999974452,rollback,1.0,0.0,2.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,4,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,33,19,21,19,20,,,
delay,33,19,19,19,20,False,True,7.757600000331877,rollback,1.0,0.0,1.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,5,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,33,19,20,19,19,,,
delay,33,19,19,19,19,False,True,8.059899999807385,rollback,1.0,0.0,1.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,6,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,33,19,19,19,19,,,
delay,33,19,21,19,22,False,True,7.646600000043691,rollback,1.0,0.0,3.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,7,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,33,19,22,19,21,,,
delay,33,19,20,19,22,False,True,8.119799999803945,rollback,1.0,0.0,2.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,8,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,33,19,22,19,20,,,
delay,33,19,21,19,22,False,True,21.698600000036095,rollback,1.0,1.0,2.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,9,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,33,19,22,19,21,,,
delay,33,19,20,19,20,False,True,8.136299999932817,rollback,1.0,1.0,1.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,10,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,33,19,20,19,20,,,
delay,62,19,20,19,20,False,True,7.742900000266673,rollback,1.0,0.0,2.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,11,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,62,19,20,19,20,,,
delay,62,19,22,19,24,False,True,7.9127999997581355,rollback,1.0,0.0,4.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,12,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,62,19,24,19,22,,,
delay,62,19,21,19,21,False,True,7.977099999607162,rollback,1.0,0.0,3.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,13,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,62,19,21,19,21,,,
delay,62,19,20,19,20,False,True,7.810999999946944,rollback,1.0,0.0,2.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,14,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,62,19,20,19,20,,,
delay,62,19,18,19,18,True,False,7.561800000075891,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,26,0,33-62,1,crossing,delay,15,0.9690647125244141,0.03093414306640625,1.1444091796875e-06,ADM_ref6_independent_matching,26,0,33,62,delay,62,19,18,19,18,0.984532356262207,0.015467071533203125,5.7220458984375e-07
delay,34,18,19,18,20,False,True,7.722100000137289,rollback,1.0,1.0,1.0,stage2_independent_matching,27,0,34-61,1,crossing,delay,0,0.984532356262207,0.015467071533203125,5.7220458984375e-07,ADM_ref6_independent_matching,27,0,34,61,delay,34,18,20,18,19,,,
delay,61,18,18,18,18,False,True,7.79370000009294,rollback,1.0,1.0,0.0,stage2_independent_matching,27,0,34-61,1,crossing,delay,1,0.984532356262207,0.015467071533203125,5.7220458984375e-07,ADM_ref6_independent_matching,27,0,34,61,delay,61,18,18,18,18,,,
