run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,2,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,6,16,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,8,34,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,9,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,10,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,12,16,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,12,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,13,42,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,15,57,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,15,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,16,34,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,16,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,17,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,18,21,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,18,31,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,18,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,22,23,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,24,33,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,24,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,24,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,25,33,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,25,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,27,41,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,28,31,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,28,38,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,28,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,28,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,31,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,31,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,32,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,34,35,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,34,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,34,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,34,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,35,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,36,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,38,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,38,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,38,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,38,89,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,39,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,42,79,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,43,50,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,44,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,45,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,46,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,47,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,48,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,51,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,53,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,53,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,55,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,56,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,56,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,59,69,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,59,93,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,60,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,61,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,62,76,3
