run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[38, 68, 80, 34, 28, 31, 71, 97, 62, 16]",0.39215686274509803,0.47297297297297297,39,0.15
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[80, 38, 34, 62, 97, 68, 28, 71, 56, 24]",0.37254901960784315,0.44594594594594594,41,0.09
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[34, 80, 71, 62, 68, 28, 38, 97, 86, 56]",0.3627450980392157,0.43243243243243246,42,0.15
