run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,15,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,16,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,19,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,20,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,27,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,31,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,35,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,40,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,48,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,51,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,0,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,1,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,2,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,4,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,5,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,6,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,8,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,9,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,11,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,12,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,13,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,14,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,15,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,15,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,16,1,1
