action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs,prob_delay_after,prob_speed_after,prob_reroute_after
speed,9,39,39,39,39,False,True,7.841499999813095,rollback,1,1,0,stage2_independent_matching,9,0,9-12,1,crossing,speed,0,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,speed,9,39,39,39,39,,,
speed,12,39,39,39,39,False,True,7.916999999906693,rollback,1,1,0,stage2_independent_matching,9,0,9-12,1,crossing,speed,1,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,speed,12,39,39,39,39,,,
speed,9,39,39,39,39,False,True,7.767099999909988,rollback,1,1,0,stage2_independent_matching,9,0,9-12,1,crossing,speed,2,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,speed,9,39,39,39,39,,,
speed,12,39,39,39,39,False,True,8.097700000234909,rollback,1,1,0,stage2_independent_matching,9,0,9-12,1,crossing,speed,3,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,speed,12,39,39,39,39,,,
speed,9,39,39,39,39,False,True,7.80639999993582,rollback,1,1,0,stage2_independent_matching,9,0,9-12,1,crossing,speed,4,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,speed,9,39,39,39,39,,,
speed,12,39,40,39,40,False,True,7.743099999970582,rollback,1,1,1,stage2_independent_matching,9,0,9-12,1,crossing,speed,5,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,speed,12,39,40,39,40,,,
speed,9,39,39,39,39,False,True,7.7457000002141285,rollback,1,1,0,stage2_independent_matching,9,0,9-12,1,crossing,speed,6,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,speed,9,39,39,39,39,,,
speed,12,39,41,39,41,False,True,7.903300000180025,rollback,1,1,2,stage2_independent_matching,9,0,9-12,1,crossing,speed,7,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,speed,12,39,41,39,41,,,
speed,9,39,40,39,40,False,True,8.126799999899958,rollback,1,1,1,stage2_independent_matching,9,0,9-12,1,crossing,speed,8,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,speed,9,39,40,39,40,,,
speed,12,39,41,39,41,False,True,7.957299999816314,rollback,1,1,2,stage2_independent_matching,9,0,9-12,1,crossing,speed,9,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,speed,12,39,41,39,41,,,
delay,9,39,40,39,40,False,True,7.445799999914016,rollback,1,1,1,stage2_independent_matching,9,0,9-12,1,crossing,delay,0,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,9,39,40,39,40,,,
delay,12,39,42,39,42,False,True,7.79499999998734,rollback,1,1,3,stage2_independent_matching,9,0,9-12,1,crossing,delay,1,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,12,39,42,39,42,,,
delay,9,39,39,39,39,False,True,7.62250000025233,rollback,1,0,1,stage2_independent_matching,9,0,9-12,1,crossing,delay,2,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,9,39,39,39,39,,,
delay,12,39,41,39,42,False,True,7.484000000204105,rollback,1,0,3,stage2_independent_matching,9,0,9-12,1,crossing,delay,3,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,12,39,42,39,41,,,
delay,9,39,41,39,41,False,True,9.874700000182202,rollback,1,0,3,stage2_independent_matching,9,0,9-12,1,crossing,delay,4,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,9,39,41,39,41,,,
delay,12,39,41,39,42,False,True,19.511899999997695,rollback,1,0,3,stage2_independent_matching,9,0,9-12,1,crossing,delay,5,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,12,39,42,39,41,,,
delay,9,39,41,39,41,False,True,7.527499999923748,rollback,1,0,3,stage2_independent_matching,9,0,9-12,1,crossing,delay,6,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,9,39,41,39,41,,,
delay,12,39,40,39,40,False,True,7.402100000035716,rollback,1,0,2,stage2_independent_matching,9,0,9-12,1,crossing,delay,7,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,12,39,40,39,40,,,
delay,9,39,39,39,39,False,True,7.361199999650125,rollback,1,0,1,stage2_independent_matching,9,0,9-12,1,crossing,delay,8,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,9,39,39,39,39,,,
delay,12,39,40,39,41,False,True,7.360699999935605,rollback,1,0,2,stage2_independent_matching,9,0,9-12,1,crossing,delay,9,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,12,39,41,39,40,,,
delay,9,39,40,39,40,False,True,7.598199999847566,rollback,1,0,2,stage2_independent_matching,9,0,9-12,1,crossing,delay,10,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,9,39,40,39,40,,,
delay,12,39,40,39,41,False,True,7.416100000227743,rollback,1,0,2,stage2_independent_matching,9,0,9-12,1,crossing,delay,11,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,12,39,41,39,40,,,
delay,9,39,42,39,42,False,True,7.444699999723525,rollback,1,0,4,stage2_independent_matching,9,0,9-12,1,crossing,delay,12,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,9,39,42,39,42,,,
delay,12,39,38,39,38,True,False,7.730999999694177,pairs_decreased,1,0,0,stage2_independent_matching,9,0,9-12,1,crossing,delay,13,0.0390625,0.95625,0.0046875,ADM_ref6_independent_matching,9,0,9,12,delay,12,39,38,39,38,0.51953125,0.478125,0.00234375
speed,13,38,38,38,41,False,True,8.018399999855319,rollback,1,0,2,stage2_independent_matching,10,0,13-45,1,cluster,speed,0,0.875,0.075,0.05,ADM_ref6_independent_matching,10,0,13,45,speed,13,38,41,38,38,,,
speed,45,38,38,38,38,False,True,7.873999999901571,rollback,1,1,1,stage2_independent_matching,10,0,13-45,1,cluster,speed,1,0.875,0.075,0.05,ADM_ref6_independent_matching,10,0,13,45,speed,45,38,38,38,38,,,
speed,13,38,37,38,39,True,False,7.980100000168022,pairs_decreased,1,0,1,stage2_independent_matching,10,0,13-45,1,cluster,speed,2,0.875,0.075,0.05,ADM_ref6_independent_matching,10,0,13,45,speed,13,38,39,38,37,0.4375,0.5375,0.025
speed,0,37,38,39,38,False,True,7.70360000024084,rollback,3,0,2,stage2_independent_matching,11,0,0-13,3,cluster,speed,0,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,speed,0,39,38,37,38,,,
speed,13,37,38,39,41,False,True,7.657300000118994,rollback,3,4,1,stage2_independent_matching,11,0,0-13,3,cluster,speed,1,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,speed,13,39,41,37,38,,,
speed,0,37,37,39,37,False,True,7.604899999932968,rollback,3,0,1,stage2_independent_matching,11,0,0-13,3,cluster,speed,2,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,speed,0,39,37,37,37,,,
speed,13,37,38,39,41,False,True,9.636199999931705,rollback,3,4,1,stage2_independent_matching,11,0,0-13,3,cluster,speed,3,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,speed,13,39,41,37,38,,,
speed,0,37,38,39,41,False,True,8.492999999816675,rollback,3,4,1,stage2_independent_matching,11,0,0-13,3,cluster,speed,4,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,speed,0,39,41,37,38,,,
speed,13,37,38,39,38,False,True,8.53240000014921,rollback,3,0,2,stage2_independent_matching,11,0,0-13,3,cluster,speed,5,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,speed,13,39,38,37,38,,,
speed,0,37,38,39,41,False,True,12.256700000307319,rollback,3,4,1,stage2_independent_matching,11,0,0-13,3,cluster,speed,6,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,speed,0,39,41,37,38,,,
speed,13,37,38,39,38,False,True,18.837499999790452,rollback,3,0,2,stage2_independent_matching,11,0,0-13,3,cluster,speed,7,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,speed,13,39,38,37,38,,,
speed,0,37,38,39,41,False,True,7.83240000009755,rollback,3,4,1,stage2_independent_matching,11,0,0-13,3,cluster,speed,8,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,speed,0,39,41,37,38,,,
speed,13,37,39,39,39,False,True,7.720900000094844,rollback,3,0,3,stage2_independent_matching,11,0,0-13,3,cluster,speed,9,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,speed,13,39,39,37,39,,,
delay,0,37,38,39,41,False,True,7.562100000086502,rollback,3,4,1,stage2_independent_matching,11,0,0-13,3,cluster,delay,0,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,delay,0,39,41,37,38,,,
delay,13,37,38,39,38,False,True,7.4359000000185915,rollback,3,0,2,stage2_independent_matching,11,0,0-13,3,cluster,delay,1,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,delay,13,39,38,37,38,,,
delay,0,37,38,39,41,False,True,7.572600000003149,rollback,3,4,1,stage2_independent_matching,11,0,0-13,3,cluster,delay,2,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,delay,0,39,41,37,38,,,
delay,13,37,40,39,40,False,True,7.739399999991292,rollback,3,0,4,stage2_independent_matching,11,0,0-13,3,cluster,delay,3,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,delay,13,39,40,37,40,,,
delay,0,37,39,39,42,False,True,7.7900000001136505,rollback,3,4,2,stage2_independent_matching,11,0,0-13,3,cluster,delay,4,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,delay,0,39,42,37,39,,,
delay,13,37,40,39,40,False,True,7.39819999989777,rollback,3,0,4,stage2_independent_matching,11,0,0-13,3,cluster,delay,5,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,delay,13,39,40,37,40,,,
delay,0,37,38,39,38,False,True,7.574400000066817,rollback,3,0,2,stage2_independent_matching,11,0,0-13,3,cluster,delay,6,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,delay,0,39,38,37,38,,,
delay,13,37,39,39,39,False,True,7.3338000001967885,rollback,3,0,3,stage2_independent_matching,11,0,0-13,3,cluster,delay,7,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,delay,13,39,39,37,39,,,
delay,13,37,36,39,36,True,False,7.341600000017934,pairs_decreased,3,0,0,stage2_independent_matching,11,0,0-13,3,cluster,delay,8,0.4375,0.5375,0.025,ADM_ref6_independent_matching,11,0,0,13,delay,13,39,36,37,36,0.71875,0.26875,0.0125
speed,14,36,37,36,37,False,True,7.635099999788508,rollback,1,0,3,stage2_independent_matching,12,0,14-40,1,crossing,speed,0,0.51953125,0.478125,0.00234375,ADM_ref6_independent_matching,12,0,14,40,speed,14,36,37,36,37,,,
speed,40,36,36,36,36,False,True,7.939900000110356,rollback,1,1,1,stage2_independent_matching,12,0,14-40,1,crossing,speed,1,0.51953125,0.478125,0.00234375,ADM_ref6_independent_matching,12,0,14,40,speed,40,36,36,36,36,,,
speed,14,36,36,36,36,False,True,7.729800000106479,rollback,1,1,1,stage2_independent_matching,12,0,14-40,1,crossing,speed,2,0.51953125,0.478125,0.00234375,ADM_ref6_independent_matching,12,0,14,40,speed,14,36,36,36,36,,,
speed,40,36,37,36,37,False,True,8.091599999715982,rollback,1,1,1,stage2_independent_matching,12,0,14-40,1,crossing,speed,3,0.51953125,0.478125,0.00234375,ADM_ref6_independent_matching,12,0,14,40,speed,40,36,37,36,37,,,
speed,14,36,36,36,36,False,True,9.06570000006468,rollback,1,1,0,stage2_independent_matching,12,0,14-40,1,crossing,speed,4,0.51953125,0.478125,0.00234375,ADM_ref6_independent_matching,12,0,14,40,speed,14,36,36,36,36,,,
speed,40,36,36,36,36,False,True,10.545200000251498,rollback,1,1,0,stage2_independent_matching,12,0,14-40,1,crossing,speed,5,0.51953125,0.478125,0.00234375,ADM_ref6_independent_matching,12,0,14,40,speed,40,36,36,36,36,,,
speed,14,36,36,36,36,False,True,20.148000000062893,rollback,1,1,0,stage2_independent_matching,12,0,14-40,1,crossing,speed,6,0.51953125,0.478125,0.00234375,ADM_ref6_independent_matching,12,0,14,40,speed,14,36,36,36,36,,,
speed,40,36,35,36,35,True,False,8.263199999873905,pairs_decreased,1,0,0,stage2_independent_matching,12,0,14-40,1,crossing,speed,7,0.51953125,0.478125,0.00234375,ADM_ref6_independent_matching,12,0,14,40,speed,40,36,35,36,35,0.259765625,0.7390625,0.001171875
speed,14,35,37,35,37,False,True,8.957800000189309,rollback,1,0,3,stage2_independent_matching,13,0,14-93,1,crossing,speed,0,0.259765625,0.7390625,0.001171875,ADM_ref6_independent_matching,13,0,14,93,speed,14,35,37,35,37,,,
speed,93,35,37,35,37,False,True,8.364600000277278,rollback,1,1,2,stage2_independent_matching,13,0,14-93,1,crossing,speed,1,0.259765625,0.7390625,0.001171875,ADM_ref6_independent_matching,13,0,14,93,speed,93,35,37,35,37,,,
speed,14,35,35,35,35,False,True,7.866899999953603,rollback,1,0,1,stage2_independent_matching,13,0,14-93,1,crossing,speed,2,0.259765625,0.7390625,0.001171875,ADM_ref6_independent_matching,13,0,14,93,speed,14,35,35,35,35,,,
speed,93,35,36,35,36,False,True,7.990499999777967,rollback,1,1,1,stage2_independent_matching,13,0,14-93,1,crossing,speed,3,0.259765625,0.7390625,0.001171875,ADM_ref6_independent_matching,13,0,14,93,speed,93,35,36,35,36,,,
speed,14,35,36,35,36,False,True,7.776599999942846,rollback,1,1,1,stage2_independent_matching,13,0,14-93,1,crossing,speed,4,0.259765625,0.7390625,0.001171875,ADM_ref6_independent_matching,13,0,14,93,speed,14,35,36,35,36,,,
speed,93,35,34,35,34,True,False,7.806500000242522,pairs_decreased,1,0,0,stage2_independent_matching,13,0,14-93,1,crossing,speed,5,0.259765625,0.7390625,0.001171875,ADM_ref6_independent_matching,13,0,14,93,speed,93,35,34,35,34,0.1298828125,0.86953125,0.0005859375
speed,15,34,34,34,34,False,True,7.828400000107649,rollback,1,0,1,stage2_independent_matching,14,0,15-67,1,crossing,speed,0,0.1298828125,0.86953125,0.0005859375,ADM_ref6_independent_matching,14,0,15,67,speed,15,34,34,34,34,,,
speed,67,34,34,34,34,False,True,8.043499999985215,rollback,1,1,0,stage2_independent_matching,14,0,15-67,1,crossing,speed,1,0.1298828125,0.86953125,0.0005859375,ADM_ref6_independent_matching,14,0,15,67,speed,67,34,34,34,34,,,
speed,15,34,34,34,34,False,True,7.82279999975799,rollback,1,0,1,stage2_independent_matching,14,0,15-67,1,crossing,speed,2,0.1298828125,0.86953125,0.0005859375,ADM_ref6_independent_matching,14,0,15,67,speed,15,34,34,34,34,,,
speed,67,34,34,34,34,False,True,8.282499999950232,rollback,1,1,0,stage2_independent_matching,14,0,15-67,1,crossing,speed,3,0.1298828125,0.86953125,0.0005859375,ADM_ref6_independent_matching,14,0,15,67,speed,67,34,34,34,34,,,
speed,15,34,34,34,34,False,True,8.264300000064395,rollback,1,1,0,stage2_independent_matching,14,0,15-67,1,crossing,speed,4,0.1298828125,0.86953125,0.0005859375,ADM_ref6_independent_matching,14,0,15,67,speed,15,34,34,34,34,,,
speed,67,34,33,34,33,True,False,7.738399999652756,pairs_decreased,1,0,0,stage2_independent_matching,14,0,15-67,1,crossing,speed,5,0.1298828125,0.86953125,0.0005859375,ADM_ref6_independent_matching,14,0,15,67,speed,67,34,33,34,33,0.06494140625,0.934765625,0.00029296875
speed,15,33,34,33,34,False,True,7.8157999996619765,rollback,1,1,1,stage2_independent_matching,15,0,15-95,1,crossing,speed,0,0.06494140625,0.934765625,0.00029296875,ADM_ref6_independent_matching,15,0,15,95,speed,15,33,34,33,34,,,
speed,95,33,32,33,32,True,False,7.657600000129605,pairs_decreased,1,0,1,stage2_independent_matching,15,0,15-95,1,crossing,speed,1,0.06494140625,0.934765625,0.00029296875,ADM_ref6_independent_matching,15,0,15,95,speed,95,33,32,33,32,0.032470703125,0.9673828125,0.000146484375
speed,16,32,31,32,31,True,False,7.697200000166049,pairs_decreased,1,1,0,stage2_independent_matching,16,0,16-37,1,head_to_head,speed,0,0.0375,0.0375,0.925,ADM_ref6_independent_matching,16,0,16,37,speed,16,32,31,32,31,0.01875,0.51875,0.4625
speed,16,31,30,31,30,True,False,8.124599999973725,pairs_decreased,1,0,0,stage2_independent_matching,17,0,16-37,1,head_to_head,speed,0,0.01875,0.51875,0.4625,ADM_ref6_independent_matching,17,0,16,37,speed,16,31,30,31,30,0.009375,0.759375,0.23125
speed,19,30,31,30,31,False,True,12.283199999728822,rollback,1,1,1,stage2_independent_matching,18,0,19-71,1,crossing,speed,0,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,speed,19,30,31,30,31,,,
speed,71,30,30,30,30,False,True,18.73569999997926,rollback,1,1,0,stage2_independent_matching,18,0,19-71,1,crossing,speed,1,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,speed,71,30,30,30,30,,,
speed,19,30,30,30,30,False,True,8.047499999975116,rollback,1,1,0,stage2_independent_matching,18,0,19-71,1,crossing,speed,2,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,speed,19,30,30,30,30,,,
speed,71,30,30,30,30,False,True,7.878400000208785,rollback,1,1,0,stage2_independent_matching,18,0,19-71,1,crossing,speed,3,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,speed,71,30,30,30,30,,,
speed,19,30,32,30,32,False,True,8.225099999890517,rollback,1,1,2,stage2_independent_matching,18,0,19-71,1,crossing,speed,4,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,speed,19,30,32,30,32,,,
speed,71,30,30,30,30,False,True,7.799699999850418,rollback,1,1,0,stage2_independent_matching,18,0,19-71,1,crossing,speed,5,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,speed,71,30,30,30,30,,,
speed,19,30,33,30,33,False,True,7.776599999942846,rollback,1,1,3,stage2_independent_matching,18,0,19-71,1,crossing,speed,6,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,speed,19,30,33,30,33,,,
speed,71,30,30,30,30,False,True,7.758299999750307,rollback,1,1,0,stage2_independent_matching,18,0,19-71,1,crossing,speed,7,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,speed,71,30,30,30,30,,,
speed,19,30,33,30,33,False,True,7.784299999912037,rollback,1,1,3,stage2_independent_matching,18,0,19-71,1,crossing,speed,8,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,speed,19,30,33,30,33,,,
speed,71,30,30,30,30,False,True,7.843000000320899,rollback,1,0,1,stage2_independent_matching,18,0,19-71,1,crossing,speed,9,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,speed,71,30,30,30,30,,,
delay,19,30,34,30,34,False,True,7.53789999998844,rollback,1,1,4,stage2_independent_matching,18,0,19-71,1,crossing,delay,0,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,delay,19,30,34,30,34,,,
delay,71,30,30,30,30,False,True,7.504300000164221,rollback,1,1,0,stage2_independent_matching,18,0,19-71,1,crossing,delay,1,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,delay,71,30,30,30,30,,,
delay,19,30,33,30,33,False,True,7.397400000172638,rollback,1,0,4,stage2_independent_matching,18,0,19-71,1,crossing,delay,2,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,delay,19,30,33,30,33,,,
delay,71,30,30,30,30,False,True,7.384500000171101,rollback,1,0,1,stage2_independent_matching,18,0,19-71,1,crossing,delay,3,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,delay,71,30,30,30,30,,,
delay,19,30,33,30,33,False,True,7.36540000025343,rollback,1,0,4,stage2_independent_matching,18,0,19-71,1,crossing,delay,4,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,delay,19,30,33,30,33,,,
delay,71,30,30,30,30,False,True,7.414199999857374,rollback,1,0,1,stage2_independent_matching,18,0,19-71,1,crossing,delay,5,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,delay,71,30,30,30,30,,,
delay,19,30,31,30,31,False,True,7.537599999977829,rollback,1,0,2,stage2_independent_matching,18,0,19-71,1,crossing,delay,6,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,delay,19,30,31,30,31,,,
delay,71,30,31,30,31,False,True,7.531400000061694,rollback,1,0,2,stage2_independent_matching,18,0,19-71,1,crossing,delay,7,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,delay,71,30,31,30,31,,,
delay,19,30,30,30,30,False,True,10.490699999991193,rollback,1,0,1,stage2_independent_matching,18,0,19-71,1,crossing,delay,8,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,delay,19,30,30,30,30,,,
delay,71,30,31,30,31,False,True,21.71150000003763,rollback,1,0,2,stage2_independent_matching,18,0,19-71,1,crossing,delay,9,0.032470703125,0.9673828125,0.000146484375,ADM_ref6_independent_matching,18,0,19,71,delay,71,30,31,30,31,,,
