run_id,plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,0,64,48,22,2,22,10,1262.1618627239218,1231.3246401939327,30.83722252998905,30.83722252998905,41.70905083247395,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,96,56,25,1,33,3,857.4266268399182,816.3826156836795,41.04401115623864,41.04401115623864,42.95849569548993,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,96,55,24,1,34,4,871.5335793659167,829.6222625147816,41.9113168511351,41.9113168511351,43.49447919388556,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,85,56,0,1,58,55,1115.0683331311498,1109.5219852898256,5.546347841324177,5.546347841324177,59.991038517175895,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,38,40,33,31,2,21,20,914.5428849484113,925.4849696824301,-10.942084734018863,10.942084734018863,44.2213841910914,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,53,23,31,2,28,23,1375.8626959334144,1360.116347430489,15.746348502925457,15.746348502925457,47.221087047259104,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,53,22,30,2,29,24,1392.1237790093965,1374.2840529029322,17.83972610646424,17.83972610646424,47.81748034374009,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,53,21,29,2,30,25,1408.3848620853785,1388.4517583753754,19.933103710003024,19.933103710003024,48.41387364022107,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,26,16,29,2,35,6,1465.8764726477016,1503.1389908337217,-37.26251818602009,37.26251818602009,44.37946563404811,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,69,92,32,25,1,26,31,781.7387717222873,755.0299274960026,26.70884422628467,26.70884422628467,47.33730389647919,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,3,16,34,29,1,15,28,1268.1010697679676,1263.621578362747,4.479491405220642,4.479491405220642,44.61699983229971,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,3,89,35,30,1,16,19,1280.7069174828061,1274.3945911249407,6.312326357865459,6.312326357865459,43.76244590535285,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,3,41,39,48,1,34,38,1463.3061685930456,1513.2869470556598,-49.980778462614126,49.980778462614126,50.65761925075701,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,11,54,39,53,1,3,46,1235.5905483641666,1269.3215197397822,-33.73097137561558,33.73097137561558,43.527515235035835,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,4,56,15,26,2,5,32,1336.2934793474717,1326.4095456030425,9.883933744429214,9.883933744429214,41.92922739283959,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,52,77,19,21,2,40,37,1060.704790001902,1035.2628746853727,25.441915316529276,25.441915316529276,49.82899520728959,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,4,64,23,17,2,14,35,1464.192177977143,1463.3812209277542,0.8109570493888896,0.8109570493888896,44.742966980949255,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,4,64,24,17,2,15,34,1474.5788700642763,1455.0636301878121,19.515239876464193,19.515239876464193,44.78352062215784,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,4,62,41,8,2,32,41,1698.4780315830658,1700.8200747132917,-2.342043130225875,2.342043130225875,52.02677729319758,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,5,85,49,1,1,7,48,984.7400568689272,1024.9632163846632,-40.223159515735915,40.223159515735915,46.55572900675381,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,5,85,48,1,1,8,47,995.7932793722578,1013.5582618073773,-17.764982435119578,17.764982435119578,46.548835184782206,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,5,85,47,1,1,9,46,1006.8465018755883,1002.1533072300915,4.69319464549676,4.69319464549676,46.541941362810604,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,5,85,46,1,1,10,45,1017.8997243789188,990.7483526528057,27.151371726113098,27.151371726113098,46.535047540839,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,6,92,17,51,2,13,5,404.18945349576666,432.0233547681739,-27.833901272407218,27.833901272407218,38.02255331143406,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,31,32,36,45,2,6,23,1322.650388037705,1287.2121351863593,35.438252851345624,35.438252851345624,42.0056247961598,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,7,27,35,46,2,23,33,1635.050503463345,1645.1378561993897,-10.08735273604475,10.08735273604475,46.88132295852656,uncertain
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,8,30,28,54,1,5,38,977.6329778285742,983.4581359671595,-5.825158138585266,5.825158138585266,44.18124604549667,uncertain
