run_id,generation,conflict_id,P_schedule,P_speed,P_reroute
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,39,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,40,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,41,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,42,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,43,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,44,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,45,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,46,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,47,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,48,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,49,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,50,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,51,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,52,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,53,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,54,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,55,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,56,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,57,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,58,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,59,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,60,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,61,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,62,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,63,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,64,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,65,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,66,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,67,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,68,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,69,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,70,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,71,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,72,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,73,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,74,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,75,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,76,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,77,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,78,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,79,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,80,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,81,0.6666666666666667,0.16666666666666669,0.16666666666666669
