run_id,grid_x,grid_y,grid_z,distinct_flight_count
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,16,48,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,16,48,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,16,49,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,16,51,2,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,16,52,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,16,53,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,16,54,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,16,55,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,16,56,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,16,58,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,16,59,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,3,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,4,0,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,6,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,6,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,7,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,9,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,10,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,11,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,12,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,12,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,13,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,15,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,17,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,18,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,18,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,20,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,20,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,21,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,22,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,23,2,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,26,1,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,27,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,28,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,30,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,33,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,33,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,35,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,35,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,36,0,8
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,39,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,40,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,41,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,41,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,42,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,43,1,7
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,44,2,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,45,2,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,46,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,46,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,47,0,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,48,2,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,51,2,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,52,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,53,2,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,55,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,56,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,17,57,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,0,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,5,0,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,6,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,7,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,8,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,10,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,13,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,13,1,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,16,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,17,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,18,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,19,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,19,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,20,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,20,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,21,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,22,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,23,2,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,26,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,27,2,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,29,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,34,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,34,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,35,0,5
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,35,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,36,0,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,41,0,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,42,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,42,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,43,0,6
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,43,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,45,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,45,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,46,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,47,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,48,2,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,50,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,50,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,51,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,51,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,52,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,53,2,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,55,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,56,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,18,57,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,1,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,6,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,6,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,7,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,9,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,10,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,13,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,14,0,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,14,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,17,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,18,2,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,19,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,20,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,21,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,21,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,22,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,22,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,23,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,23,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,24,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,24,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,25,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,26,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,27,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,27,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,28,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,28,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,34,0,5
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,35,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,35,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,36,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,37,0,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,41,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,42,0,6
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,43,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,44,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,44,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,45,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,45,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,48,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,48,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,49,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,49,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,50,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,51,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,53,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,53,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,54,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,56,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,58,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,19,59,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,1,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,2,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,3,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,4,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,7,0,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,7,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,8,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,11,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,13,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,13,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,15,0,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,15,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,16,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,17,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,17,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,18,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,19,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,20,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,21,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,21,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,22,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,23,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,23,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,25,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,27,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,27,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,29,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,29,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,30,1,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,31,1,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,33,0,5
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,35,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,36,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,37,0,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,37,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,39,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,40,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,41,0,6
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,42,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,43,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,44,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,44,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,45,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,48,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,48,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,49,2,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,51,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,53,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,53,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,55,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,20,56,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,3,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,5,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,7,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,7,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,8,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,8,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,12,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,13,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,16,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,16,1,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,17,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,19,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,21,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,21,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,22,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,23,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,23,1,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,24,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,25,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,26,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,26,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,27,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,28,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,29,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,29,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,32,0,5
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,32,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,35,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,37,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,38,0,5
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,38,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,39,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,40,0,6
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,41,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,42,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,43,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,43,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,45,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,46,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,47,2,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,48,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,48,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,51,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,52,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,53,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,53,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,54,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,54,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,21,55,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,4,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,6,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,6,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,7,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,9,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,9,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,12,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,13,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,13,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,16,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,16,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,17,0,5
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,17,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,18,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,19,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,20,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,21,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,22,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,22,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,23,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,23,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,24,1,5
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,25,1,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,26,0,3
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,26,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,27,1,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,28,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,28,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,30,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,30,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,32,0,5
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,32,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,35,2,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,36,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,38,0,4
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,39,0,9
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,39,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,40,2,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,41,2,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,42,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,43,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,45,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,46,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,47,2,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,48,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,48,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,49,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,50,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,51,0,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,52,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,53,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,53,1,2
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,22,55,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,23,5,0,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,23,5,1,1
20260912_204521_454_network_reference28_gravity_meter_env2025_traffic2025_856707b5,23,7,0,2
