run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,7,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,64,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,26,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,3,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,4,8,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,4,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,5,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,5,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,6,55,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,7,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,8,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,8,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,8,75,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,10,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,10,84,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,11,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,11,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,12,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,15,38,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,16,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,18,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,19,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,20,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,20,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,21,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,23,36,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,23,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,25,44,1
