run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,4,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,8,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,9,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,11,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,12,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,13,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,15,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,38,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,40,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,53,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,2,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,4,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,9,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,15,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,16,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,16,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,17,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,19,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,20,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,21,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,28,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,37,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,40,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,44,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,45,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,46,0,1
