run_id,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,7,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,64,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,26,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,8,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,55,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,75,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,84,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,38,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,36,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,62,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,90,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,52,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,89,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,64,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,69,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,72,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,74,98,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,75,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,78,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,78,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,79,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,79,99,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,85,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,87,96,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,89,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,92,98,1
