run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[59, 89, 65, 27, 8, 96, 79, 52, 75, 41]",0.49411764705882355,0.4714285714285714,37,0.07
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[27, 59, 65, 89, 96, 8, 75, 52, 7, 41]",0.4588235294117647,0.44285714285714284,39,0.07
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[52, 27, 89, 59, 8, 96, 65, 0, 75, 11]",0.4235294117647059,0.42857142857142855,40,0.12
