run_id,plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,7,47,7,0,0,6,1407.9812561185308,1442.5055659636555,-34.52430984512489,34.52430984512489,35.09590635980414,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,69,46,8,0,1,40,1422.123391742262,1464.2171562774713,-42.0937645352094,42.0937645352094,44.59757176245317,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,64,23,31,1,26,23,1759.422936511684,1795.5482865543172,-36.12535004263327,36.12535004263327,47.05414880527526,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,64,84,23,31,1,23,21,1795.5482865543172,1819.170980723405,-23.622694169087936,23.622694169087936,45.93646984582743,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,64,22,32,1,27,24,1773.565072135415,1809.6904221780485,-36.12535004263327,36.12535004263327,47.60851033501514,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,43,36,39,1,31,21,518.870482840053,535.2529670097616,-16.38248416970862,16.38248416970862,46.24966788873936,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,26,39,39,1,34,34,548.870482840053,535.0300144241742,13.840468415878831,13.840468415878831,49.56031487966234,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,84,21,29,1,27,23,1831.0282846742216,1847.4552519708675,-16.42696729664567,16.42696729664567,47.410052028978406,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,27,8,9,0,7,48,1849.0036063105956,1895.938020646115,-46.934414335519705,46.934414335519705,47.784735807855824,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,44,28,23,1,23,23,854.8292118314948,850.7373365427682,4.091875288726669,4.091875288726669,45.96425562100784,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,32,48,53,0,4,48,680.4666932932045,715.1998223609203,-34.73312906771582,34.73312906771582,46.60153902763987,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,8,53,47,0,10,1,761.1773714118592,790.8618705049136,-29.68449909305434,29.68449909305434,36.88773201623346,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,8,54,46,0,11,0,775.3195070355902,776.7197348811826,-1.4002278455924395,1.4002278455924395,36.88773201623347,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,61,43,6,1,11,51,1120.386840256761,1089.2020939601784,31.18474629658249,31.18474629658249,47.368382936681584,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,51,25,5,1,29,30,1304.528975880492,1307.5974643651252,-3.068488484633235,3.068488484633235,48.70417311456131,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,55,6,28,0,23,28,1963.5318689897736,1995.0665549094915,-31.53468591971773,31.53468591971773,46.063545465529714,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,89,46,26,0,25,29,1644.9319728348487,1621.6979604044304,23.23401243041826,23.23401243041826,46.7768957452425,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,75,44,47,0,10,0,889.1461417523755,921.8626340458726,-32.71649229349714,32.71649229349714,36.12344505286795,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,75,43,47,0,11,1,899.1461417523755,931.8626340458726,-32.71649229349714,32.71649229349714,36.51543784977597,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,62,40,47,1,42,11,628.2114244753476,650.9205895744396,-22.709165099092047,22.709165099092047,47.21333123341785,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,52,22,48,1,32,46,1114.4835870649977,1069.2432165488992,45.24037051609844,45.24037051609844,50.27803191069033,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,87,96,8,49,0,8,48,1358.1980102630505,1363.0396537298252,-4.841643466774713,4.841643466774713,46.664712954043374,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,65,4,48,0,50,1,1304.0887778391912,1278.090127627473,25.99865021171809,25.99865021171809,44.533352041540574,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,27,50,41,0,52,3,1280.2093349799898,1325.8160875579142,-45.60675257792445,45.60675257792445,46.98522802652349,uncertain
