run_id,optimizer_seed,generation,best_paper_fitness,best_conflict_pairs,best_conflict_points,mean_conflict_pairs,mean_conflict_points,min_conflict_points,zero_conflict_individual_count,elite_present_before_injection,elite_reinjected,elite_replacement_count_cumulative
20260913_213050_360342_A_plus_elite,7,1,1710232.515972914,29,36,44.8,68.0,36,0,True,False,0
20260913_213050_360342_A_plus_elite,7,2,1645618.6653854027,28,35,35.142857142857146,51.285714285714285,34,0,True,False,0
20260913_213050_360342_A_plus_elite,7,3,1645618.6652772948,37,76,45.666666666666664,73.0,46,0,False,True,1
20260913_213050_360342_A_plus_elite,7,4,1645618.6648771416,29,36,35.75,43.0,36,0,False,True,2
20260913_213050_360342_A_plus_elite,7,5,1645618.663800673,35,43,43.25,53.25,43,0,False,True,3
20260913_213050_360342_A_plus_elite,7,6,1501455.7500123791,26,32,31.0,38.166666666666664,32,0,True,False,3
20260913_213050_360342_A_plus_elite,7,7,1501455.7457929098,27,43,42.5,63.0,43,0,False,True,4
20260913_213050_360342_A_plus_elite,7,8,1501455.738335601,29,33,39.2,46.2,33,0,False,True,5
20260913_213050_360342_A_plus_elite,7,9,1501455.7260565758,34,48,43.2,77.2,48,0,False,True,6
20260913_213050_360342_A_plus_elite,7,10,1501455.7069234233,33,37,38.5,59.0,37,0,False,True,7
20260913_213050_360342_A_plus_elite,7,11,1501455.6783991365,30,36,39.4,79.6,36,0,False,True,8
20260913_213050_360342_A_plus_elite,7,12,1501455.6373860424,27,32,38.55555555555556,61.888888888888886,32,0,False,True,9
20260913_213050_360342_A_plus_elite,7,13,1501455.5801697364,28,34,38.7,56.9,34,0,False,True,10
20260913_213050_360342_A_plus_elite,7,14,1320263.0098166857,26,28,36.55555555555556,46.888888888888886,28,0,True,False,10
20260913_213050_360342_A_plus_elite,7,15,1320262.9188474328,29,34,40.375,56.0,34,0,False,True,11
20260913_213050_360342_A_plus_elite,7,16,1320262.800100964,36,46,45.0,71.6,46,0,False,True,12
20260913_213050_360342_A_plus_elite,7,17,1320262.647652295,37,70,44.0,64.0,51,0,False,True,13
20260913_213050_360342_A_plus_elite,7,18,1320262.4547880846,32,44,46.2,76.8,40,0,False,True,14
