run_id,optimizer_seed,generation,elite_pairs,elite_points,elite_paper_fitness,elite_risk_increase,elite_changed_flights,elite_delayed_flights,elite_generation_origin,elite_in_population,elite_reinjected,replaced_individual_pairs,replaced_individual_points,replaced_individual_fitness
20260913_213050_360342_A_plus_elite,7,1,29,36,1710232.515972914,0.9560036963412176,46,17,1,True,False,,,
20260913_213050_360342_A_plus_elite,7,2,28,35,1717158.7907881928,3.2475447469258234,46,20,2,True,False,,,
20260913_213050_360342_A_plus_elite,7,3,28,35,1717158.7906754173,3.2475447469258234,46,20,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,4,28,35,1717158.7902579864,3.2475447469258234,46,20,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,5,28,35,1717158.7891350393,3.2475447469258234,46,20,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,6,26,32,1501455.7500123791,0.7033513829695157,46,20,6,True,False,,,
20260913_213050_360342_A_plus_elite,7,7,26,32,1501455.7457929098,0.7033513829695157,46,20,6,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,8,26,32,1501455.738335601,0.7033513829695157,46,20,6,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,9,26,32,1501455.7260565758,0.7033513829695157,46,20,6,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,10,26,32,1501455.7069234233,0.7033513829695157,46,20,6,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,11,26,32,1501455.6783991365,0.7033513829695157,46,20,6,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,12,26,32,1501455.6373860424,0.7033513829695157,46,20,6,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,13,26,32,1501455.5801697364,0.7033513829695157,46,20,6,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,14,26,28,1320263.0098166857,1.8479034289351717,46,18,14,True,False,,,
20260913_213050_360342_A_plus_elite,7,15,26,28,1320262.9188474328,1.8479034289351717,46,18,14,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,16,26,28,1320262.800100964,1.8479034289351717,46,18,14,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,17,26,28,1320262.647652295,1.8479034289351717,46,18,14,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,18,26,28,1320262.4547880846,1.8479034289351717,46,18,14,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,19,26,28,1320262.2139573647,1.8479034289351717,46,18,14,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,20,25,28,1326308.9075749933,1.7330813250167942,46,21,20,True,False,,,
20260913_213050_360342_A_plus_elite,7,21,25,28,1326308.543042934,1.7330813250167942,46,21,20,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,22,25,28,1326308.1020544742,1.7330813250167942,46,21,20,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,23,25,28,1326307.5731677494,1.7330813250167942,46,21,20,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,24,25,28,1326306.94385237,1.7330813250167942,46,21,20,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,25,25,28,1326306.2004399458,1.7330813250167942,46,21,20,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,26,22,25,1172502.9195201935,1.5118201240591844,47,23,26,True,False,,,
20260913_213050_360342_A_plus_elite,7,27,22,25,1172502.0205249863,1.5118201240591844,47,23,26,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,28,22,25,1172500.9780093196,1.5118201240591844,47,23,26,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,29,22,25,1172499.7754362621,1.5118201240591844,47,23,26,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,30,22,25,1172498.3950447328,1.5118201240591844,47,23,26,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,31,22,25,1172496.817805784,1.5118201240591844,47,23,26,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,32,22,25,1172495.0233788795,1.5118201240591844,47,23,26,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,33,22,25,1172492.990068177,1.5118201240591844,47,23,26,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,34,22,25,1172490.6947788068,1.5118201240591844,47,23,26,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,35,21,24,1136641.1207600036,1.7857481495411751,46,23,35,True,False,,,
20260913_213050_360342_A_plus_elite,7,36,21,24,1136638.3168738312,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,37,21,24,1136635.1835223401,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,38,21,24,1136631.692487729,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,39,21,24,1136627.8139851314,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,40,21,24,1136623.516620258,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,41,21,24,1136618.7673470478,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,42,21,24,1136613.5314253115,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,43,21,24,1136607.7723783804,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,44,21,24,1136601.451950753,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,45,21,24,1136594.530065741,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,46,21,24,1136586.9647831158,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,47,21,24,1136578.712256758,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,48,21,24,1136569.7266923,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,49,21,24,1136559.9603047774,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,50,21,24,1136549.3632762718,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,51,21,24,1136537.8837135606,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,52,21,24,1136525.4676057617,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,53,21,24,1136512.0587819822,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,54,21,24,1136497.5988689638,1.7857481495411751,46,23,35,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,55,20,24,1124730.463566321,1.7243065146745284,46,19,55,True,False,,,
20260913_213050_360342_A_plus_elite,7,56,20,24,1124713.876006957,1.7243065146745284,46,19,55,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,57,20,24,1124696.0603485967,1.7243065146745284,46,19,55,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,58,20,24,1124676.9496255703,1.7243065146745284,46,19,55,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,59,20,24,1124656.4744809514,1.7243065146745284,46,19,55,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,60,20,24,1124634.563124605,1.7243065146745284,46,19,55,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,61,20,24,1124611.1412912363,1.7243065146745284,46,19,55,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,7,62,20,24,1124586.1321984376,1.7243065146745284,46,19,55,True,True,inf,inf,inf
