run_id,plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
20260913_213050_360342_A_plus_elite,0,2,30,31,0,27,34,536.6008727535765,534.7187425065324,1.8821302470440744,1.8821302470440744,49.83174902437808,uncertain
20260913_213050_360342_A_plus_elite,11,82,42,30,1,36,16,1409.7014508983314,1364.4160020428958,45.28544885543556,45.28544885543556,46.42929631956371,uncertain
20260913_213050_360342_A_plus_elite,3,65,43,35,0,12,42,1723.1430106914709,1755.7632725221642,-32.62026183069338,32.62026183069338,46.34458103133807,uncertain
20260913_213050_360342_A_plus_elite,14,93,32,23,1,33,32,458.9807198743066,412.9993086923489,45.9814111819577,45.9814111819577,48.10606049106157,uncertain
20260913_213050_360342_A_plus_elite,19,71,28,20,1,28,28,1536.6542296463704,1512.366150330913,24.28807931545748,24.28807931545748,47.10202158069758,uncertain
20260913_213050_360342_A_plus_elite,22,32,42,23,1,13,24,1608.9665866511898,1613.0905159917816,-4.123929340591758,4.123929340591758,43.86643261588671,uncertain
20260913_213050_360342_A_plus_elite,22,84,35,48,0,38,33,1863.65669929825,1876.4877359480545,-12.831036649804446,12.831036649804446,50.302283983220704,uncertain
20260913_213050_360342_A_plus_elite,24,94,58,23,1,18,30,463.1127307541371,480.0142027379454,-16.901471983808335,16.901471983808335,44.10764250042343,uncertain
20260913_213050_360342_A_plus_elite,38,78,44,31,0,31,6,947.7938838594176,985.059660796705,-37.265776937287455,37.265776937287455,44.062225240386205,uncertain
20260913_213050_360342_A_plus_elite,34,61,36,30,0,17,20,881.242090535478,843.7289379778481,37.51315255762995,37.51315255762995,42.85822340084337,uncertain
20260913_213050_360342_A_plus_elite,61,83,20,47,0,39,9,1070.8256538552655,1095.7445920554337,-24.91893820016776,24.91893820016776,45.97604611419477,uncertain
20260913_213050_360342_A_plus_elite,96,97,47,8,0,5,7,184.45251019089645,149.44912465896485,35.0033855319316,35.0033855319316,36.92135968185561,uncertain
