plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
14,67,31,48,1,8,27,2018.2999150569563,2017.1704561719107,1.1294588850455511,1.1294588850455511,43.25480246351202,uncertain
14,20,32,40,1,16,32,2104.077666878489,2069.0240610141755,35.05360586431334,35.05360586431334,45.67490630656717,uncertain
84,97,46,49,0,44,48,593.7342797603527,573.5111477279594,20.223132032393323,20.223132032393323,54.59635163097033,uncertain
19,71,28,20,1,28,28,1536.6542296463704,1530.6063982247438,6.047831421626597,6.047831421626597,47.45952387010749,uncertain
33,62,33,20,1,35,20,2013.2314930712769,1968.5067493819815,44.72474368929534,44.72474368929534,48.07364726400192,uncertain
23,33,25,23,2,34,27,1952.0010885596228,1920.490389529014,31.510699030608748,31.510699030608748,47.873450255151475,uncertain
64,72,25,26,1,29,22,323.57913379829466,310.51174113292797,13.067392665366697,13.067392665366697,44.39383685462569,uncertain
34,61,36,30,0,17,20,881.242090535478,845.584413188149,35.65767734732901,35.65767734732901,42.894590046707336,uncertain
39,69,33,32,0,33,26,1716.734686499506,1742.9668256104055,-26.232139110899425,26.232139110899425,49.50507313419169,uncertain
48,75,13,18,1,33,44,1880.6544518040537,1888.870756585873,-8.216304781819417,8.216304781819417,52.210436983889025,uncertain
