plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
21,97,13,34,1,15,2,1642.000839869564,1661.9854645246514,-19.984624655087373,19.984624655087373,38.403245663031,uncertain
21,97,12,35,1,14,1,1627.858704245833,1647.8433289009204,-19.984624655087373,19.984624655087373,37.84888413329112,uncertain
1,50,8,54,0,2,5,382.00958109820397,404.89241286934276,-22.882831771138797,22.882831771138797,35.77900895675373,uncertain
1,50,9,53,0,3,6,396.1517167219349,419.0345484930737,-22.882831771138797,22.882831771138797,36.3333704864936,uncertain
1,50,10,52,0,4,7,410.29385234566587,433.17668411680467,-22.882831771138797,22.882831771138797,36.88773201623347,uncertain
1,50,11,51,0,5,8,424.4359879693968,447.3188197405356,-22.882831771138797,22.882831771138797,37.442093545973336,uncertain
1,50,12,50,0,6,9,438.57812359312777,461.46095536426657,-22.882831771138797,22.882831771138797,37.99645507571321,uncertain
1,50,13,49,0,7,10,452.7202592168587,475.6030909879975,-22.882831771138797,22.882831771138797,38.55081660545308,uncertain
1,50,14,48,0,8,11,466.8623948405897,489.74522661172847,-22.882831771138797,22.882831771138797,39.10517813519295,uncertain
57,71,15,44,0,29,36,1292.7873415966833,1286.3524313469757,6.434910249707627,6.434910249707627,51.20601838788262,uncertain
11,94,16,17,1,14,12,500.90302279527475,481.92034530411973,18.982677491155016,18.982677491155016,41.070115254936574,uncertain
1,44,16,7,0,49,5,886.7822822858533,888.2509697615956,-1.4686874757422856,1.4686874757422856,45.67237210382164,uncertain
1,44,15,6,0,50,4,900.9244179095842,874.1088341378646,26.815583771719616,26.815583771719616,45.67237210382164,uncertain
1,37,16,3,0,53,37,935.0665535333152,905.1207055081013,29.945848025213877,29.945848025213877,54.68900312497519,uncertain
74,88,26,16,1,40,36,946.7013779515514,995.3565525380204,-48.655174586469,48.655174586469,51.18726057563896,uncertain
3,56,24,16,1,30,22,1667.297941355373,1625.6413976783547,41.65654367701836,41.65654367701836,46.47842319757744,uncertain
67,95,19,16,1,14,33,1836.3578982238243,1815.6858727084295,20.672025515394807,20.672025515394807,45.05080456287564,uncertain
3,21,10,16,1,44,33,1815.5822126028352,1836.188472776399,-20.606260173563896,20.606260173563896,51.17176136324743,uncertain
40,52,46,21,0,10,17,1051.6384244676656,1059.6197717393447,-7.981347271679169,7.981347271679169,41.32262425415244,uncertain
23,81,38,26,0,9,24,679.2955761012045,642.2822576588115,37.013318442392915,37.013318442392915,41.686758980717165,uncertain
23,81,37,27,0,10,25,693.4377117249354,656.4243932825425,37.013318442392915,37.013318442392915,42.24112051045704,uncertain
20,28,37,27,0,22,30,2032.5580530192906,2060.3378752457625,-27.77982222647188,27.77982222647188,46.22253421550262,uncertain
57,71,21,38,0,23,30,1207.934527854297,1201.4996176045893,6.434910249707627,6.434910249707627,47.879849209443364,uncertain
57,71,20,39,0,24,31,1222.076663478028,1215.6417532283203,6.434910249707627,6.434910249707627,48.43421073918324,uncertain
17,18,20,39,0,11,19,1623.9796672159355,1633.0190607105237,-9.03939349458824,9.03939349458824,41.26113851818704,uncertain
73,90,39,22,0,15,13,193.56682944792772,183.14460309457215,10.422226353355569,10.422226353355569,41.03151445411086,uncertain
45,51,39,22,0,20,11,457.9483433762151,417.85745449358444,40.09088888263068,40.09088888263068,42.43134731363218,uncertain
25,77,38,21,0,7,37,1088.4439913865558,1111.8196821500037,-23.375690763447892,23.375690763447892,44.5733786614546,uncertain
63,90,27,14,0,4,25,350.7450386385593,336.2816880844198,14.463350554139538,14.463350554139538,41.47106395181265,uncertain
24,90,9,13,0,9,43,570.8849722078221,528.7080949556126,42.176877252209465,42.176877252209465,46.54727168116629,uncertain
29,90,8,13,0,42,44,517.2954492739377,538.7080949556126,-21.412645681674917,21.412645681674917,53.292333595018405,uncertain
42,71,7,45,0,40,44,1315.97838505671,1370.4945669707067,-54.51618191399666,54.51618191399666,56.10353873681285,uncertain
7,24,6,25,1,27,21,670.0786152975002,703.7516855879255,-33.67307029042536,33.67307029042536,45.12860894643258,uncertain
7,24,6,24,1,28,20,680.0786152975002,693.7516855879255,-13.673070290425358,13.673070290425358,45.12860894643258,uncertain
7,24,6,23,1,29,19,690.0786152975002,683.7516855879255,6.326929709574642,6.326929709574642,45.12860894643258,uncertain
7,24,6,22,1,30,18,700.0786152975002,673.7516855879255,26.326929709574642,26.326929709574642,45.12860894643258,uncertain
8,36,36,30,1,24,37,2115.5384188717867,2121.1722993878225,-5.633880516035788,5.633880516035788,48.222141193394634,uncertain
26,45,34,32,1,23,30,549.1774592540648,579.9799410216016,-30.802481767536733,30.802481767536733,48.098947196331466,uncertain
26,45,34,33,1,24,31,559.1774592540648,589.9799410216016,-30.802481767536733,30.802481767536733,48.49093999323948,uncertain
40,52,44,19,0,8,15,1023.3541532202038,1031.3355004918828,-7.981347271679056,7.981347271679056,40.213901194672694,uncertain
9,99,38,19,1,18,19,1304.9975236505657,1280.9388654680465,24.05865818251914,24.05865818251914,43.30972191192931,uncertain
9,53,31,19,2,25,31,1375.437830159476,1393.6006864145254,-18.16285625504929,18.16285625504929,47.46917089545457,uncertain
74,88,26,20,1,36,32,906.7013779515514,955.3565525380204,-48.655174586469,48.655174586469,49.61928938800691,uncertain
9,39,24,20,1,32,32,1450.0202722921176,1407.2577783330898,42.76249395902778,42.76249395902778,49.283157089917125,uncertain
38,75,19,20,1,15,35,1124.8587376451292,1100.7081299996785,24.15060764545069,24.15060764545069,46.135747587064074,uncertain
72,73,15,20,0,2,39,418.6368144484902,458.4196431903134,-39.78282874182321,39.78282874182321,43.25473016834921,uncertain
16,54,15,20,0,37,44,1396.516199054517,1444.9338035139435,-48.41760445942646,48.41760445942646,53.42693952779453,uncertain
18,25,19,54,0,4,40,1470.5926538393305,1497.144568237446,-26.551914398115514,26.551914398115514,44.89811612711837,uncertain
25,60,19,54,0,40,5,1497.144568237446,1519.2325168442972,-22.087948606851114,22.087948606851114,44.93174379274051,uncertain
14,83,20,53,0,53,18,1116.552927329149,1087.937182535787,28.615744793361955,28.615744793361955,48.95764590710873,uncertain
43,75,31,44,0,25,11,784.1255157794233,808.297186466055,-24.171670686631728,24.171670686631728,41.95001071041546,uncertain
75,86,31,44,0,11,30,808.297186466055,834.7454665305438,-26.448280064488813,26.448280064488813,43.498283267597,uncertain
12,72,42,32,1,32,29,766.7733614321681,749.4576390674164,17.315722364751764,17.315722364751764,49.46775865594498,uncertain
68,91,23,24,1,15,18,1496.620032465501,1473.1254864029966,23.49454606250447,23.49454606250447,42.850473783777026,uncertain
80,91,26,27,2,19,21,1498.501614293045,1515.8665899452596,-17.364975652214753,17.364975652214753,43.57543554921031,uncertain
11,99,56,34,0,54,1,990.2163574289553,1029.5784698514092,-39.36211242245383,39.36211242245383,47.59298814749882,uncertain
12,43,43,44,1,44,37,890.9154970558991,912.8500935357957,-21.93459647989664,21.93459647989664,52.447803315637884,uncertain
12,16,44,48,0,48,6,935.4979391885406,978.8206728375096,-43.322733648969006,43.322733648969006,47.39945365662753,uncertain
25,60,19,56,0,42,3,1517.144568237446,1499.2325168442972,17.912051393148886,17.912051393148886,44.93174379274051,uncertain
13,63,44,54,0,40,44,877.707065337438,838.4848899168899,39.22217542054818,39.22217542054818,53.158691687767934,uncertain
25,60,19,55,0,41,4,1507.144568237446,1509.2325168442972,-2.087948606851114,2.087948606851114,44.93174379274051,uncertain
31,61,37,41,0,32,5,1215.6921106765944,1210.6176059651407,5.074504711453756,5.074504711453756,42.22719147528541,uncertain
16,25,29,32,0,23,18,1206.8105715697443,1235.7232120001354,-28.912640430391093,28.912640430391093,44.716048763836,uncertain
72,73,16,21,0,3,38,432.77895007222116,444.27750756658247,-11.498557494361307,11.498557494361307,43.25473016834921,uncertain
