plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
70,84,41,40,1,3,33,1290.909693627111,1269.0045038689382,21.90518975817281,21.90518975817281,41.67459043114642,uncertain
5,70,38,37,1,21,6,1294.9216526808632,1333.336100498304,-38.41444781744076,38.41444781744076,41.42848038622247,uncertain
33,56,34,33,1,26,24,347.05346897317094,388.7961130026925,-41.74264402952156,41.74264402952156,46.991794314071655,uncertain
12,30,29,29,2,23,27,1168.5962268804842,1169.7289208166164,-1.1326939361322275,1.1326939361322275,46.69911433681017,uncertain
28,70,29,29,2,32,15,1483.8718731915951,1456.913491997063,26.958381194532194,26.958381194532194,44.85090019686899,uncertain
14,78,29,29,2,29,27,1944.393224974369,1982.8492079701662,-38.45598299579706,38.45598299579706,48.65487890329135,uncertain
0,98,3,3,0,50,56,2057.733155863798,2040.3426756325284,17.39048023126952,17.39048023126952,62.20173221724593,uncertain
1,18,11,6,0,1,53,1668.3791904142327,1688.2273465329058,-19.84815611867316,19.84815611867316,47.99466124148148,uncertain
1,87,29,25,1,21,17,1941.1239825529901,1973.9323989501745,-32.808416397184374,32.808416397184374,44.1946627977746,uncertain
1,86,37,31,1,29,32,2045.9767962953765,2013.3317900707357,32.64500622464084,32.64500622464084,49.10603988671366,uncertain
1,2,38,32,1,30,26,2060.1189319191076,2028.702955324276,31.41597659483159,31.41597659483159,48.777994733353815,uncertain
2,86,39,31,1,27,34,2042.845090948007,2033.3317900707357,9.513300877271377,9.513300877271377,49.00018375464367,uncertain
12,82,40,30,1,34,23,1283.933672193106,1306.3621813930135,-22.428509199907467,22.428509199907467,46.61715625324959,uncertain
29,62,46,32,1,10,23,1714.3868667392999,1682.7787512936743,31.60811544562557,31.60811544562557,42.78408720777084,uncertain
5,95,49,26,1,10,41,1138.7287674776817,1122.5313074218088,16.197460055872853,16.197460055872853,45.878966874626464,uncertain
5,84,41,34,1,18,27,1252.49524580967,1208.1238908511173,44.37135495855273,44.37135495855273,44.651399698306015,uncertain
5,82,40,35,1,19,18,1266.637381433401,1256.3621813930135,10.275200040387517,10.275200040387517,43.228537545513376,uncertain
25,57,21,46,0,11,1,1450.7614664242606,1413.9255727473874,36.835893676873184,36.835893676873184,37.08372841468749,uncertain
49,71,17,47,0,36,8,1406.8742057232243,1451.6270443264493,-44.75283860322497,44.75283860322497,45.62877542486176,uncertain
6,45,33,52,0,25,52,1328.7365976867513,1369.917629842848,-41.18103215609676,41.18103215609676,51.57522128774434,uncertain
6,84,40,53,0,32,46,1402.8787333104824,1403.4613361637391,-0.5826028532567307,0.5826028532567307,50.06880789904652,uncertain
12,61,25,29,1,19,16,1128.1559203715738,1124.8131505268411,3.3427698447326293,3.3427698447326293,42.920191022603994,uncertain
7,68,25,31,1,31,25,792.1300228357997,793.0640533134649,-0.9340304776652602,0.9340304776652602,47.7324456002775,uncertain
20,26,25,33,1,18,27,1520.0845884064474,1544.9202578364902,-24.8356694300428,24.8356694300428,45.841529881528,uncertain
49,58,23,43,0,30,17,1330.3056632283,1365.0664837670124,-34.76082053871232,34.76082053871232,46.5415020858875,uncertain
7,50,24,46,0,46,1,954.8711263780625,974.9076281731133,-20.036501795050754,20.036501795050754,44.413639169461746,uncertain
65,73,19,29,0,27,28,495.64545053417373,508.76927653631833,-13.123826002144597,13.123826002144597,48.59657947201505,uncertain
9,96,55,23,1,35,37,566.6540925665993,578.1570331790545,-11.502940612455177,11.502940612455177,51.56206596971732,uncertain
9,96,55,22,1,36,38,576.6540925665993,588.1570331790545,-11.502940612455177,11.502940612455177,51.95405876662532,uncertain
9,96,55,21,1,37,39,586.6540925665993,598.1570331790545,-11.502940612455177,11.502940612455177,52.34605156353334,uncertain
9,96,55,20,1,38,40,596.6540925665993,608.1570331790545,-11.502940612455177,11.502940612455177,52.73804436044135,uncertain
9,96,55,19,1,39,41,606.6540925665993,618.1570331790545,-11.502940612455177,11.502940612455177,53.13003715734936,uncertain
9,96,55,18,1,40,42,616.6540925665993,628.1570331790545,-11.502940612455177,11.502940612455177,53.52202995425737,uncertain
9,96,56,17,1,41,43,630.7962281903302,642.2991688027854,-11.502940612455177,11.502940612455177,54.07639148399724,uncertain
9,96,56,16,1,42,44,640.7962281903302,652.2991688027854,-11.502940612455177,11.502940612455177,54.46838428090525,uncertain
9,96,56,15,1,43,45,650.7962281903302,662.2991688027854,-11.502940612455177,11.502940612455177,54.86037707781327,uncertain
9,96,56,14,1,44,46,660.7962281903302,672.2991688027854,-11.502940612455177,11.502940612455177,55.252369874721275,uncertain
9,96,56,13,1,45,47,670.7962281903302,682.2991688027854,-11.502940612455177,11.502940612455177,55.64436267162928,uncertain
9,96,56,12,1,46,48,680.7962281903302,692.2991688027854,-11.502940612455177,11.502940612455177,56.036355468537295,uncertain
9,96,57,8,0,50,52,725.3786703229717,736.7560010975864,-11.37733077461462,11.37733077461462,57.781493179410944,uncertain
11,47,57,8,0,44,49,1623.3110927642965,1646.7733496730073,-23.462256908710742,23.462256908710742,56.81457146707455,uncertain
