plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
70,84,41,40,1,3,33,1290.909693627111,1269.0045038689382,21.90518975817281,21.90518975817281,30.0,deterministic
12,30,29,29,2,23,27,1168.5962268804842,1169.7289208166164,-1.1326939361322275,1.1326939361322275,30.0,deterministic
28,70,29,29,2,32,15,1483.8718731915951,1456.913491997063,26.958381194532194,26.958381194532194,30.0,deterministic
0,98,3,3,0,50,56,2057.733155863798,2040.3426756325284,17.39048023126952,17.39048023126952,30.0,deterministic
1,18,11,6,0,1,53,1668.3791904142327,1688.2273465329058,-19.84815611867316,19.84815611867316,30.0,deterministic
2,86,39,31,1,27,34,2042.845090948007,2033.3317900707357,9.513300877271377,9.513300877271377,30.0,deterministic
12,82,40,30,1,34,23,1283.933672193106,1306.3621813930135,-22.428509199907467,22.428509199907467,30.0,deterministic
5,95,49,26,1,10,41,1138.7287674776817,1122.5313074218088,16.197460055872853,16.197460055872853,30.0,deterministic
5,82,40,35,1,19,18,1266.637381433401,1256.3621813930135,10.275200040387517,10.275200040387517,30.0,deterministic
6,84,40,53,0,32,46,1402.8787333104824,1403.4613361637391,-0.5826028532567307,0.5826028532567307,30.0,deterministic
12,61,25,29,1,19,16,1128.1559203715738,1124.8131505268411,3.3427698447326293,3.3427698447326293,30.0,deterministic
7,68,25,31,1,31,25,792.1300228357997,793.0640533134649,-0.9340304776652602,0.9340304776652602,30.0,deterministic
20,26,25,33,1,18,27,1520.0845884064474,1544.9202578364902,-24.8356694300428,24.8356694300428,30.0,deterministic
7,50,24,46,0,46,1,954.8711263780625,974.9076281731133,-20.036501795050754,20.036501795050754,30.0,deterministic
65,73,19,29,0,27,28,495.64545053417373,508.76927653631833,-13.123826002144597,13.123826002144597,30.0,deterministic
9,96,55,23,1,35,37,566.6540925665993,578.1570331790545,-11.502940612455177,11.502940612455177,30.0,deterministic
9,96,55,22,1,36,38,576.6540925665993,588.1570331790545,-11.502940612455177,11.502940612455177,30.0,deterministic
9,96,55,21,1,37,39,586.6540925665993,598.1570331790545,-11.502940612455177,11.502940612455177,30.0,deterministic
9,96,55,20,1,38,40,596.6540925665993,608.1570331790545,-11.502940612455177,11.502940612455177,30.0,deterministic
9,96,55,19,1,39,41,606.6540925665993,618.1570331790545,-11.502940612455177,11.502940612455177,30.0,deterministic
9,96,55,18,1,40,42,616.6540925665993,628.1570331790545,-11.502940612455177,11.502940612455177,30.0,deterministic
9,96,56,17,1,41,43,630.7962281903302,642.2991688027854,-11.502940612455177,11.502940612455177,30.0,deterministic
9,96,56,16,1,42,44,640.7962281903302,652.2991688027854,-11.502940612455177,11.502940612455177,30.0,deterministic
9,96,56,15,1,43,45,650.7962281903302,662.2991688027854,-11.502940612455177,11.502940612455177,30.0,deterministic
9,96,56,14,1,44,46,660.7962281903302,672.2991688027854,-11.502940612455177,11.502940612455177,30.0,deterministic
9,96,56,13,1,45,47,670.7962281903302,682.2991688027854,-11.502940612455177,11.502940612455177,30.0,deterministic
9,96,56,12,1,46,48,680.7962281903302,692.2991688027854,-11.502940612455177,11.502940612455177,30.0,deterministic
9,96,57,8,0,50,52,725.3786703229717,736.7560010975864,-11.37733077461462,11.37733077461462,30.0,deterministic
11,47,57,8,0,44,49,1623.3110927642965,1646.7733496730073,-23.462256908710742,23.462256908710742,30.0,deterministic
