run_id,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,5,14
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,24,16
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,24,29
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,28,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,18,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,20,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,87,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,17,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,17,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,57,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,34,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,39,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,38,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,36,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,36,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,36,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,50,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,49,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,49,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,45,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,61,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,70,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,69,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,69,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,76,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,79,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,80,82,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,87,89,1
