global_generation,stage,stage_generation,fitness,Tdelay,Tair,ORISK,Nc,n_delay,n_battery,conflict_pairs,delta
284,stage2,84,445183.82775556267,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99869308768
285,stage2,85,445148.98823057354,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9986134208984375
286,stage2,86,445112.4700492216,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99852991557
287,stage2,87,445074.21326784004,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9984424346228125
288,stage2,88,445034.15653241915,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99835083776
289,stage2,89,444992.23706220725,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9982549814221875
290,stage2,90,444948.3906333113,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99815471875
291,stage2,91,444902.5515622973,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9980498995465625
292,stage2,92,444854.65268979134,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99794037024
293,stage2,93,444804.6253640799,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9978259738459375
294,stage2,94,444752.3994247109,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99770654993
295,stage2,95,444697.9031860942,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9975819345703125
296,stage2,96,444641.0634211019,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99745196032
297,stage2,97,444581.8053446696,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9973164561696874
298,stage2,98,444520.05259739683,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99717524751
299,stage2,99,444455.72722914757,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9970281560940625
300,stage2,100,444388.74968265113,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.996875
301,stage2,101,444319.0387771026,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9967155935934375
302,stage2,102,444246.5116917637,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99654974749
303,stage2,103,444171.0839495634,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9963772685178125
304,stage2,104,444092.6694006985,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99619795968
305,stage2,105,444011.1802062345,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9960116201171875
306,stage2,106,443926.52682170604,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99581804507
307,stage2,107,443838.6179807175,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9956170258415625
308,stage2,108,443747.36067854415,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99540834976
309,stage2,109,443652.6601557322,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9951918001409374
310,stage2,110,443554.4198816999,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99496715625
311,stage2,111,443452.541538338,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9947341932653125
312,stage2,112,443346.92500361055,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99449268224
313,stage2,113,443237.46833515534,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9942423900646875
314,stage2,114,443124.06775388477,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99398307943
315,stage2,115,443006.61762758665,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9937145087890625
316,stage2,116,442885.0104545243,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99343643232
317,stage2,117,442759.13684703794,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9931485998884375
318,stage2,118,442628.88551514474,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99285075701
319,stage2,119,442494.14325014007,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9925426448128125
320,stage2,120,442354.7949081975,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.992224
321,stage2,121,442210.72339397,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9918945548121875
322,stage2,122,442061.80964419036,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99155403699
323,stage2,123,441907.9326112721,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9912021697365625
324,stage2,124,441748.96924690955,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99083867168
325,stage2,125,441584.79448567936,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9904632568359375
326,stage2,126,441415.28122864047,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.99007563457
327,stage2,127,441240.30032693496,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9896755095603125
328,stage2,128,441059.720565389,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.98926258176
329,stage2,129,440873.40864611324,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9888365463596875
330,stage2,130,440681.2291721032,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.98839709375
331,stage2,131,440483.044630841,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9879439094840625
332,stage2,132,440278.7153778945,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.98747667424
333,stage2,133,440068.0996205193,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9869950637834375
334,stage2,134,439851.05340125866,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.98649874893
335,stage2,135,439627.43058154423,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9859873955078124
336,stage2,136,439397.0828252973,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.98546066432
337,stage2,137,439159.8595825284,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9849182111071875
338,stage2,138,438915.6080729393,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.98435968651
339,stage2,139,438664.17326952226,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9837847360315625
340,stage2,140,438405.39788216195,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.983193
341,stage2,141,438139.12234123534,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9825841135309376
342,stage2,142,437865.1847812125,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.98195770649
343,stage2,143,437583.4210242575,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9813134034553125
344,stage2,144,437293.6645638289,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.98065082368
345,stage2,145,436995.74654828047,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9799695810546875
346,stage2,146,436689.49576446187,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.97926928407
347,stage2,147,436374.738621319,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9785495357790625
348,stage2,148,436051.29913349537,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.97780993376
349,stage2,149,435718.99890493206,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9770500700784375
350,stage2,150,435377.6571124688,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.97626953125
351,stage2,151,435027.09048944426,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9754678982028125
352,stage2,152,434667.1133092973,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.97464474624
353,stage2,153,434297.53736916714,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9737996450021875
354,stage2,154,433918.1719734941,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.97293215843
355,stage2,155,433528.8239176205,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9720418447265625
356,stage2,156,433129.29747139104,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.97112825632
357,stage2,157,432719.3943627536,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9701909398259375
358,stage2,158,432298.91376136005,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.96922943601
359,stage2,159,431867.65226216655,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9682432797503124
360,stage2,160,431425.4038690347,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.967232
361,stage2,161,430971.9599783317,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9661951197496875
362,stage2,162,430507.1093625313,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.96513215599
363,stage2,163,430030.6381538145,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9640426196740625
364,stage2,164,429542.3298276702,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.96292601568
365,stage2,165,429041.96518649545,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9617818427734375
366,stage2,166,428529.32234319695,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.96060959357
367,stage2,167,428004.17670479097,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9594087544978125
368,stage2,168,427466.3009560043,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.95817880576
369,stage2,169,426915.46504287486,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9569192212971875
370,stage2,170,426351.43615635234,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.95562946875
371,stage2,171,425773.9787158993,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9543090094215625
372,stage2,172,425182.854353091,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.95295729824
373,stage2,173,424577.82189521677,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9515737837209375
374,stage2,174,423958.6373488803,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.95015790793
375,stage2,175,423325.05388360063,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9487091064453125
376,stage2,176,422676.8218154125,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.94722680832
377,stage2,177,422013.68859046715,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9457104360446875
378,stage2,178,421335.39876863285,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.94415940551
379,stage2,179,420641.694007096,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9425731259690625
380,stage2,180,419932.3130439612,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.940951
381,stage2,181,419206.99168185226,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9392924234684374
382,stage2,182,418465.4627715131,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.93759678549
383,stage2,183,417707.45619540755,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9358634683928125
384,stage2,184,416932.6988513211,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.93409184768
385,stage2,185,416140.9146359608,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9322812919921875
386,stage2,186,415331.8244285564,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.93043116307
387,stage2,187,414505.1460744605,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9285408157165624
388,stage2,188,413660.59436874976,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9266095977600001
389,stage2,189,412797.88103982504,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9246368500159375
390,stage2,190,411916.7147330128,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9226219062500001
391,stage2,191,411016.80099416466,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9205640931403125
392,stage2,192,410097.8422532593,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.91846273024
393,stage2,193,409159.5378080025,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9163171299396875
394,stage2,194,408201.5838074274,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.91412659743
395,stage2,195,407223.6732354959,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9118904306640625
396,stage2,196,406225.4958946992,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.90960792032
397,stage2,197,405206.7383896578,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9072783497634375
398,stage2,198,404167.0841107234,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.90490099501
399,stage2,199,403106.2132175781,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9024751246878124
400,stage2,200,402023.80262283626,49797.731036615616,60738.27535457335,1129.7800564145057,9,28,0,9,0.9
