run_id,optimizer_seed,generation,best_paper_fitness,best_conflict_pairs,best_conflict_points,mean_conflict_pairs,mean_conflict_points,min_conflict_points,zero_conflict_individual_count,elite_present_before_injection,elite_reinjected,elite_replacement_count_cumulative
20260913_213050_360342_A_plus_elite,5,1,2466948.926079575,19,52,35.666666666666664,83.0,52,0,True,False,0
20260913_213050_360342_A_plus_elite,5,2,1777339.6357105097,23,45,39.1,62.6,38,0,False,False,0
20260913_213050_360342_A_plus_elite,5,3,1777339.6355936949,32,39,38.857142857142854,69.42857142857143,39,0,False,False,0
20260913_213050_360342_A_plus_elite,5,4,1626335.1452092219,24,39,35.714285714285715,57.142857142857146,34,0,False,False,0
20260913_213050_360342_A_plus_elite,5,5,1626335.1441461525,30,46,44.5,78.25,46,0,False,False,0
20260913_213050_360342_A_plus_elite,5,6,1602635.6461750006,26,34,40.18181818181818,72.54545454545455,34,0,False,False,0
20260913_213050_360342_A_plus_elite,5,7,1602635.641669933,24,34,41.2,60.8,34,0,False,False,0
20260913_213050_360342_A_plus_elite,5,8,1602635.6337078707,29,37,41.0,67.18181818181819,37,0,False,False,0
20260913_213050_360342_A_plus_elite,5,9,1602635.62059773,38,79,44.142857142857146,82.85714285714286,47,0,False,False,0
20260913_213050_360342_A_plus_elite,5,10,1426310.1808707612,23,30,30.25,42.125,30,0,False,False,0
20260913_213050_360342_A_plus_elite,5,11,1347793.1672307744,22,28,41.333333333333336,68.66666666666667,28,0,False,False,0
20260913_213050_360342_A_plus_elite,5,12,962438.2401134975,15,20,33.42857142857143,64.42857142857143,20,0,True,False,0
20260913_213050_360342_A_plus_elite,5,13,962438.2035888617,23,31,38.25,61.916666666666664,29,0,False,False,0
20260913_213050_360342_A_plus_elite,5,14,962438.1539201173,22,23,33.9,49.5,23,0,False,False,0
20260913_213050_360342_A_plus_elite,5,15,962438.0878413692,22,24,34.714285714285715,57.714285714285715,24,0,False,False,0
20260913_213050_360342_A_plus_elite,5,16,962438.0015856535,24,32,41.0,75.375,32,0,False,False,0
20260913_213050_360342_A_plus_elite,5,17,962437.8908491473,19,24,39.73684210526316,66.63157894736842,24,0,False,False,0
20260913_213050_360342_A_plus_elite,5,18,962437.7507553773,23,40,34.25,57.916666666666664,29,0,False,False,0
20260913_213050_360342_A_plus_elite,5,19,962437.5758194292,23,30,37.18181818181818,63.81818181818182,29,0,False,False,0
20260913_213050_360342_A_plus_elite,5,20,962437.3599121581,20,21,38.75,66.4375,21,0,False,False,0
20260913_213050_360342_A_plus_elite,5,21,962437.0962243964,22,28,37.86666666666667,64.33333333333333,28,0,False,False,0
20260913_213050_360342_A_plus_elite,5,22,962436.7772311643,21,38,37.89473684210526,56.21052631578947,24,0,False,False,0
20260913_213050_360342_A_plus_elite,5,23,962436.3946558788,22,32,35.3,61.45,32,0,False,False,0
20260913_213050_360342_A_plus_elite,5,24,962435.9394345628,21,28,33.791666666666664,57.75,28,0,False,False,0
20260913_213050_360342_A_plus_elite,5,25,962435.4016800553,21,25,33.85,50.65,25,0,False,False,0
20260913_213050_360342_A_plus_elite,5,26,962434.7706462191,20,22,33.35294117647059,54.705882352941174,22,0,False,False,0
20260913_213050_360342_A_plus_elite,5,27,962434.0346921524,22,32,35.75,60.25,32,0,False,False,0
20260913_213050_360342_A_plus_elite,5,28,962433.1812463965,18,38,30.153846153846153,59.07692307692308,29,0,False,False,0
20260913_213050_360342_A_plus_elite,5,29,962432.1967711456,18,22,33.55555555555556,61.166666666666664,22,0,False,False,0
20260913_213050_360342_A_plus_elite,5,30,962431.0667264566,20,22,32.357142857142854,45.42857142857143,22,0,False,False,0
20260913_213050_360342_A_plus_elite,5,31,946313.046961157,17,20,33.43478260869565,55.04347826086956,20,0,False,False,0
20260913_213050_360342_A_plus_elite,5,32,946311.6026048743,21,24,33.69565217391305,51.73913043478261,24,0,False,False,0
20260913_213050_360342_A_plus_elite,5,33,946309.9659680846,19,21,36.333333333333336,66.29166666666667,21,0,False,False,0
20260913_213050_360342_A_plus_elite,5,34,892606.8386391579,17,19,30.77777777777778,53.25925925925926,19,0,False,False,0
20260913_213050_360342_A_plus_elite,5,35,845115.9432251047,17,18,30.933333333333334,47.333333333333336,18,0,False,False,0
20260913_213050_360342_A_plus_elite,5,36,845113.8644131417,17,24,28.5,47.285714285714285,22,0,False,False,0
20260913_213050_360342_A_plus_elite,5,37,845111.5413343275,17,30,31.08,46.48,25,0,False,False,0
20260913_213050_360342_A_plus_elite,5,38,845108.9530678765,20,27,32.8,57.46666666666667,23,0,False,False,0
20260913_213050_360342_A_plus_elite,5,39,845106.0775311737,19,29,32.09090909090909,41.72727272727273,21,0,False,False,0
20260913_213050_360342_A_plus_elite,5,40,845102.8914483732,20,22,34.42307692307692,60.23076923076923,22,0,False,False,0
20260913_213050_360342_A_plus_elite,5,41,845099.3703189983,18,20,32.19230769230769,50.57692307692308,20,0,False,False,0
20260913_213050_360342_A_plus_elite,5,42,845095.4883865397,17,19,31.033333333333335,49.9,19,0,False,False,0
20260913_213050_360342_A_plus_elite,5,43,845091.2186070551,19,26,30.93548387096774,49.25806451612903,21,0,False,False,0
20260913_213050_360342_A_plus_elite,5,44,845086.532617769,18,20,30.344827586206897,43.48275862068966,20,0,False,False,0
20260913_213050_360342_A_plus_elite,5,45,845081.4007056707,20,21,33.58064516129032,51.225806451612904,21,0,False,False,0
20260913_213050_360342_A_plus_elite,5,46,801794.8524358689,16,17,30.166666666666668,46.53333333333333,17,0,False,False,0
20260913_213050_360342_A_plus_elite,5,47,801789.0488765725,16,18,31.8,52.96,18,0,False,False,0
20260913_213050_360342_A_plus_elite,5,48,801782.7298108852,20,23,35.30434782608695,56.17391304347826,23,0,False,False,0
20260913_213050_360342_A_plus_elite,5,49,801775.8616342031,18,20,35.44827586206897,59.310344827586206,20,0,False,False,0
20260913_213050_360342_A_plus_elite,5,50,801768.4093122559,18,20,31.305555555555557,48.69444444444444,20,0,False,False,0
20260913_213050_360342_A_plus_elite,5,51,801760.3363513222,22,23,34.375,56.03125,23,0,False,False,0
20260913_213050_360342_A_plus_elite,5,52,801751.604768445,20,39,33.074074074074076,55.25925925925926,26,0,False,False,0
20260913_213050_360342_A_plus_elite,5,53,801742.1750616468,22,25,33.53846153846154,57.73076923076923,25,0,False,False,0
20260913_213050_360342_A_plus_elite,5,54,757357.3115185151,16,16,33.5,57.96666666666667,16,0,False,False,0
20260913_213050_360342_A_plus_elite,5,55,757346.9739331894,19,50,40.57692307692308,76.26923076923077,30,0,False,False,0
20260913_213050_360342_A_plus_elite,5,56,757335.8565539626,19,21,31.64516129032258,50.32258064516129,21,0,False,False,0
20260913_213050_360342_A_plus_elite,5,57,757323.9160733997,17,19,33.10344827586207,61.689655172413794,19,0,False,False,0
20260913_213050_360342_A_plus_elite,5,58,757311.1076095068,19,20,34.46875,55.71875,20,0,False,False,0
20260913_213050_360342_A_plus_elite,5,59,757297.3846776119,17,19,37.7,59.333333333333336,19,0,False,False,0
20260913_213050_360342_A_plus_elite,5,60,757282.6991622485,17,20,32.857142857142854,47.285714285714285,19,0,False,False,0
20260913_213050_360342_A_plus_elite,5,61,757267.0012890389,18,19,31.29032258064516,46.45161290322581,19,0,False,False,0
20260913_213050_360342_A_plus_elite,5,62,664932.4257770049,14,14,32.717948717948715,53.64102564102564,14,0,True,False,0
