run_id,optimizer_seed,generation,elite_pairs,elite_points,elite_paper_fitness,elite_risk_increase,elite_changed_flights,elite_delayed_flights,elite_generation_origin,elite_in_population,elite_reinjected,replaced_individual_pairs,replaced_individual_points,replaced_individual_fitness
20260913_213050_360342_A_plus_elite,5,1,19,52,2466948.926079575,1.1533591521438837,47,23,1,True,False,,,
20260913_213050_360342_A_plus_elite,5,2,19,52,2466948.926055743,1.1533591521438837,47,23,1,False,False,,,
20260913_213050_360342_A_plus_elite,5,3,19,52,2466948.9258935302,1.1533591521438837,47,23,1,False,False,,,
20260913_213050_360342_A_plus_elite,5,4,19,52,2466948.925293111,1.1533591521438837,47,23,1,False,False,,,
20260913_213050_360342_A_plus_elite,5,5,19,52,2466948.923677899,1.1533591521438837,47,23,1,False,False,,,
20260913_213050_360342_A_plus_elite,5,6,19,52,2466948.9201022917,1.1533591521438837,47,23,1,False,False,,,
20260913_213050_360342_A_plus_elite,5,7,19,52,2466948.913159418,1.1533591521438837,47,23,1,False,False,,,
20260913_213050_360342_A_plus_elite,5,8,19,52,2466948.9008888816,1.1533591521438837,47,23,1,False,False,,,
20260913_213050_360342_A_plus_elite,5,9,19,52,2466948.8806845103,1.1533591521438837,47,23,1,False,False,,,
20260913_213050_360342_A_plus_elite,5,10,19,52,2466948.849202101,1.1533591521438837,47,23,1,False,False,,,
20260913_213050_360342_A_plus_elite,5,11,19,52,2466948.8022671654,1.1533591521438837,47,23,1,False,False,,,
20260913_213050_360342_A_plus_elite,5,12,15,20,962438.2401134975,1.8055876824718824,44,27,12,True,False,,,
20260913_213050_360342_A_plus_elite,5,13,15,20,962438.2035888617,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,14,15,20,962438.1539201173,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,15,15,20,962438.0878413692,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,16,15,20,962438.0015856535,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,17,15,20,962437.8908491473,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,18,15,20,962437.7507553773,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,19,15,20,962437.5758194292,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,20,15,20,962437.3599121581,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,21,15,20,962437.0962243964,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,22,15,20,962436.7772311643,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,23,15,20,962436.3946558788,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,24,15,20,962435.9394345628,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,25,15,20,962435.4016800553,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,26,15,20,962434.7706462191,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,27,15,20,962434.0346921524,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,28,15,20,962433.1812463965,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,29,15,20,962432.1967711456,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,30,15,20,962431.0667264566,1.8055876824718824,44,27,12,False,False,,,
20260913_213050_360342_A_plus_elite,5,31,15,20,962429.7755344579,1.8055876824718824,44,27,12,False,False,,,
