plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
60,89,32,29,0,23,17,414.3906658392438,443.77557507327987,-29.38490923403606,29.38490923403606,43.92381710309707,uncertain
3,65,43,35,0,12,42,1723.1430106914709,1746.585746276097,-23.442735584626234,23.442735584626234,46.164704822243436,uncertain
5,89,27,28,0,31,22,555.6761874064532,509.23438113192657,46.44180627452664,46.44180627452664,47.09949477985223,uncertain
6,11,20,29,1,26,14,711.6451589294187,718.1575550953421,-6.5123961659234055,6.5123961659234055,43.92345615888371,uncertain
39,83,20,18,0,18,47,1514.2602659704935,1509.3398702358847,4.920395734608746,4.920395734608746,49.420169708712535,uncertain
7,60,28,1,0,29,61,841.896104153078,871.9691197863232,-30.073015633245177,30.073015633245177,55.109722747464595,uncertain
14,40,32,28,1,28,27,409.67546593229014,395.9902327561976,13.685233176092538,13.685233176092538,46.991506327854935,uncertain
19,27,13,18,0,13,47,1369.6453806425352,1403.9014860182824,-34.25610537574721,34.25610537574721,48.68353343370984,uncertain
41,78,27,48,1,31,23,2517.912548842237,2517.2154916198283,0.6970572224086027,0.6970572224086027,46.434780569652744,uncertain
19,75,33,19,1,42,24,1719.5855922436403,1690.102065457743,29.48352678589731,29.48352678589731,49.852316410066706,uncertain
40,97,47,18,0,12,17,203.37356682999695,236.05484359043274,-32.68127676043579,32.68127676043579,40.64025030196985,uncertain
24,94,58,23,1,18,30,454.40586348409647,490.809538320717,-36.40367483662055,36.40367483662055,44.148575727181495,uncertain
35,83,19,30,1,14,35,1385.6493021186348,1384.0024249232627,1.6468771953720989,1.6468771953720989,45.53630833771261,uncertain
71,83,19,28,0,19,37,1405.5074210768626,1404.442731432173,1.0646896446894516,1.0646896446894516,47.235482500137124,uncertain
40,50,17,29,0,42,4,553.7997765798727,537.3205239470028,16.47925263286993,16.47925263286993,45.223047710485424,uncertain
