plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
0,73,42,39,1,13,42,1094.324930313845,1089.8489281612367,4.4760021526083165,4.4760021526083165,30.0,deterministic
0,82,39,36,2,16,37,1137.066033856108,1156.8610185358025,-19.79498467969438,19.79498467969438,30.0,deterministic
25,89,10,15,0,11,48,667.0409050574613,690.0413188122403,-23.00041375477906,23.00041375477906,30.0,deterministic
1,24,15,27,0,20,37,1740.8534465340722,1712.6817044273857,28.17174210668645,28.17174210668645,30.0,deterministic
15,80,15,30,0,15,18,1052.528287665894,1057.3987223251193,-4.870434659225339,4.870434659225339,30.0,deterministic
84,88,16,38,1,13,12,1479.8820105524724,1481.9069606783632,-2.024950125890882,2.024950125890882,30.0,deterministic
2,63,46,56,0,3,45,1369.0998816420229,1371.3980120189517,-2.298130376928839,2.298130376928839,30.0,deterministic
32,50,41,51,0,38,8,1502.5619521075446,1514.4168750383228,-11.85492293077823,11.85492293077823,30.0,deterministic
2,95,37,48,0,12,11,1492.2369666318714,1465.1325851223987,27.10438150947266,27.10438150947266,30.0,deterministic
43,65,28,39,0,15,38,1268.3044480866388,1243.733399180198,24.571048906440865,24.571048906440865,30.0,deterministic
29,69,27,39,0,18,14,323.8027537009641,315.03221512396044,8.770538577003663,8.770538577003663,30.0,deterministic
29,69,26,40,0,17,15,309.66061807723315,329.1743507476914,-19.51373267045824,19.51373267045824,30.0,deterministic
15,80,25,40,0,26,29,1199.8075082794735,1204.6779429386988,-4.870434659225339,4.870434659225339,30.0,deterministic
15,80,24,39,0,25,28,1185.6653726557424,1190.5358073149678,-4.870434659225339,4.870434659225339,30.0,deterministic
15,80,23,38,0,24,27,1171.5232370320114,1176.3936716912367,-4.870434659225339,4.870434659225339,30.0,deterministic
15,80,22,37,0,23,26,1157.3811014082803,1162.2515360675056,-4.870434659225339,4.870434659225339,30.0,deterministic
15,80,21,36,0,22,25,1143.2389657845492,1148.1094004437746,-4.870434659225339,4.870434659225339,30.0,deterministic
4,69,20,34,0,13,22,409.7513241403826,419.88502886634615,-10.133704725963526,10.133704725963526,30.0,deterministic
15,80,20,34,0,20,23,1119.0968301608182,1123.9672648200435,-4.870434659225339,4.870434659225339,30.0,deterministic
15,80,19,33,0,19,22,1104.954694537087,1109.8251291963124,-4.870434659225339,4.870434659225339,30.0,deterministic
2,57,8,30,0,42,7,1871.5669368249012,1843.541098705617,28.025838119284117,28.025838119284117,30.0,deterministic
3,49,41,37,0,8,18,1803.1316313713783,1830.8130181780402,-27.681386806661976,27.681386806661976,30.0,deterministic
3,35,36,42,2,13,33,1874.4717028321734,1848.262184588127,26.20951824404642,26.20951824404642,30.0,deterministic
84,88,11,43,1,8,7,1409.171332433817,1411.196282559708,-2.024950125890882,2.024950125890882,30.0,deterministic
15,80,8,25,0,8,11,961.8176095472388,966.6880442064645,-4.87043465922568,4.87043465922568,30.0,deterministic
