run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,0,12,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,2,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,4,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,5,20,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,8,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,9,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,9,57,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,9,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,9,97,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,10,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,11,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,11,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,12,19,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,12,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,13,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,13,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,14,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,14,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,14,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,15,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,18,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,21,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,21,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,21,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,22,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,24,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,25,42,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,25,73,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,26,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,26,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,26,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,27,47,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,29,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,29,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,30,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,31,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,33,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,33,90,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,35,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,35,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,36,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,38,57,1
