run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[41, 51, 53, 9, 39, 94, 21, 61, 75, 87]",0.3655913978494624,0.35064935064935066,50,0.11
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[41, 53, 75, 9, 51, 87, 43, 92, 57, 61]",0.3978494623655914,0.35064935064935066,50,0.11
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[41, 39, 61, 87, 12, 43, 51, 75, 86, 92]",0.3763440860215054,0.37662337662337664,48,0.11
