action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,prob_delay_after,prob_speed_after,prob_reroute_after,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs
cruise_level,9,36,35,36,35,True,False,8.410700000240467,pairs_decreased,1,0,0,stage2_independent_matching,10,0,9-12,1,crossing,reroute,0,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,0.001953125,0.496875,0.501171875,10,0,9,12,reroute,9,36,35,36,35
delay,13,35,35,35,35,False,True,8.010000000012951,rollback,1,1,0,stage2_independent_matching,11,0,13-45,1,cluster,delay,0,0.625,0.075,0.3,ADM_ref6_independent_matching,,,,11,0,13,45,delay,13,35,35,35,35
delay,13,35,37,35,37,False,True,7.914199999959237,rollback,1,1,2,stage2_independent_matching,11,0,13-45,1,cluster,delay,1,0.625,0.075,0.3,ADM_ref6_independent_matching,,,,11,0,13,45,delay,13,35,37,35,37
delay,13,35,34,35,35,True,False,8.0206000002363,pairs_decreased,1,0,1,stage2_independent_matching,11,0,13-45,1,cluster,delay,2,0.625,0.075,0.3,ADM_ref6_independent_matching,0.8125,0.0375,0.15,11,0,13,45,delay,13,35,35,35,34
cruise_level,13,34,34,35,34,False,True,8.453699999790842,rollback,2,0,1,stage2_independent_matching,12,0,13-64,2,head_to_head,reroute,0,0.0375,0.0375,0.925,ADM_ref6_independent_matching,,,,12,0,13,64,reroute,13,35,34,34,34
cruise_level,13,34,33,35,33,True,False,7.577999999739404,pairs_decreased,2,0,0,stage2_independent_matching,12,0,13-64,2,head_to_head,reroute,1,0.0375,0.0375,0.925,ADM_ref6_independent_matching,0.01875,0.01875,0.9625,12,0,13,64,reroute,13,35,33,34,33
speed,40,33,32,33,32,True,False,7.99330000018017,pairs_decreased,1,0,1,stage2_independent_matching,13,0,14-40,1,crossing,speed,0,0.001953125,0.496875,0.501171875,ADM_ref6_independent_matching,0.0009765625,0.7484375,0.2505859375,13,0,14,40,speed,40,33,32,33,32
speed,93,32,32,32,32,False,True,8.01469999987603,rollback,1,0,1,stage2_independent_matching,14,0,14-93,1,crossing,speed,0,0.0009765625,0.7484375,0.2505859375,ADM_ref6_independent_matching,,,,14,0,14,93,speed,93,32,32,32,32
speed,93,32,31,32,31,True,False,9.035000000039872,pairs_decreased,1,0,0,stage2_independent_matching,14,0,14-93,1,crossing,speed,1,0.0009765625,0.7484375,0.2505859375,ADM_ref6_independent_matching,0.00048828125,0.87421875,0.12529296875,14,0,14,93,speed,93,32,31,32,31
speed,67,31,29,31,29,True,False,8.271100000001752,pairs_decreased,1,0,0,stage2_independent_matching,15,0,15-67,1,crossing,speed,0,0.00048828125,0.87421875,0.12529296875,ADM_ref6_independent_matching,0.000244140625,0.937109375,0.062646484375,15,0,15,67,speed,67,31,29,31,29
speed,15,29,29,29,29,False,True,8.63370000024588,rollback,1,0,1,stage2_independent_matching,16,0,15-95,1,crossing,speed,0,0.000244140625,0.937109375,0.062646484375,ADM_ref6_independent_matching,,,,16,0,15,95,speed,15,29,29,29,29
speed,15,29,28,29,28,True,False,21.396399999957794,pairs_decreased,1,0,0,stage2_independent_matching,16,0,15-95,1,crossing,speed,1,0.000244140625,0.937109375,0.062646484375,ADM_ref6_independent_matching,0.0001220703125,0.9685546875,0.0313232421875,16,0,15,95,speed,15,29,28,29,28
speed,71,28,28,28,28,False,True,7.987599999978556,rollback,1,0,1,stage2_independent_matching,17,0,19-71,1,crossing,speed,0,0.0001220703125,0.9685546875,0.0313232421875,ADM_ref6_independent_matching,,,,17,0,19,71,speed,71,28,28,28,28
speed,71,28,28,28,28,False,True,8.045099999890226,rollback,1,1,0,stage2_independent_matching,17,0,19-71,1,crossing,speed,1,0.0001220703125,0.9685546875,0.0313232421875,ADM_ref6_independent_matching,,,,17,0,19,71,speed,71,28,28,28,28
speed,71,28,28,28,28,False,True,8.054200000060519,rollback,1,1,0,stage2_independent_matching,17,0,19-71,1,crossing,speed,2,0.0001220703125,0.9685546875,0.0313232421875,ADM_ref6_independent_matching,,,,17,0,19,71,speed,71,28,28,28,28
speed,19,28,29,28,29,False,True,8.104199999706907,rollback,1,1,1,stage2_independent_matching,17,0,19-71,1,crossing,speed,3,0.0001220703125,0.9685546875,0.0313232421875,ADM_ref6_independent_matching,,,,17,0,19,71,speed,19,28,29,28,29
speed,19,28,28,28,28,False,True,8.191500000066299,rollback,1,1,0,stage2_independent_matching,17,0,19-71,1,crossing,speed,4,0.0001220703125,0.9685546875,0.0313232421875,ADM_ref6_independent_matching,,,,17,0,19,71,speed,19,28,28,28,28
speed,71,28,28,28,28,False,True,8.496200000081444,rollback,1,1,0,stage2_independent_matching,17,0,19-71,1,crossing,speed,5,0.0001220703125,0.9685546875,0.0313232421875,ADM_ref6_independent_matching,,,,17,0,19,71,speed,71,28,28,28,28
speed,71,28,28,28,28,False,True,8.950299999924027,rollback,1,1,0,stage2_independent_matching,17,0,19-71,1,crossing,speed,6,0.0001220703125,0.9685546875,0.0313232421875,ADM_ref6_independent_matching,,,,17,0,19,71,speed,71,28,28,28,28
speed,19,28,31,28,31,False,True,8.246200000030512,rollback,1,1,3,stage2_independent_matching,17,0,19-71,1,crossing,speed,7,0.0001220703125,0.9685546875,0.0313232421875,ADM_ref6_independent_matching,,,,17,0,19,71,speed,19,28,31,28,31
speed,19,28,31,28,31,False,True,8.107099999961065,rollback,1,1,3,stage2_independent_matching,17,0,19-71,1,crossing,speed,8,0.0001220703125,0.9685546875,0.0313232421875,ADM_ref6_independent_matching,,,,17,0,19,71,speed,19,28,31,28,31
speed,19,28,30,28,30,False,True,7.990500000232714,rollback,1,1,2,stage2_independent_matching,17,0,19-71,1,crossing,speed,9,0.0001220703125,0.9685546875,0.0313232421875,ADM_ref6_independent_matching,,,,17,0,19,71,speed,19,28,30,28,30
cruise_level,19,28,27,28,27,True,False,7.7626999996027735,pairs_decreased,1,0,0,stage2_independent_matching,17,0,19-71,1,crossing,reroute,0,0.0001220703125,0.9685546875,0.0313232421875,ADM_ref6_independent_matching,6.103515625e-05,0.48427734375,0.51566162109375,17,0,19,71,reroute,19,28,27,28,27
speed,32,27,26,27,26,True,False,7.868799999869225,pairs_decreased,1,0,0,stage2_independent_matching,18,0,22-32,1,crossing,speed,0,6.103515625e-05,0.48427734375,0.51566162109375,ADM_ref6_independent_matching,3.0517578125e-05,0.742138671875,0.257830810546875,18,0,22,32,speed,32,27,26,27,26
speed,84,26,25,26,25,True,False,10.423700000046665,pairs_decreased,1,0,0,stage2_independent_matching,19,0,22-84,1,crossing,speed,0,3.0517578125e-05,0.742138671875,0.257830810546875,ADM_ref6_independent_matching,1.52587890625e-05,0.8710693359375,0.1289154052734375,19,0,22,84,speed,84,26,25,26,25
cruise_level,23,25,24,25,24,True,False,19.278700000086246,pairs_decreased,1,0,0,stage2_independent_matching,20,0,23-35,1,head_to_head,reroute,0,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,0.009375,0.009375,0.98125,20,0,23,35,reroute,23,25,24,25,24
cruise_level,24,24,23,24,23,True,False,8.123499999783235,pairs_decreased,1,0,0,stage2_independent_matching,21,0,24-94,1,head_to_head,reroute,0,0.009375,0.009375,0.98125,ADM_ref6_independent_matching,0.0046875,0.0046875,0.990625,21,0,24,94,reroute,24,24,23,24,23
speed,28,23,23,23,23,False,True,8.231299999806652,rollback,1,1,0,stage2_independent_matching,22,0,28-45,1,crossing,speed,0,1.52587890625e-05,0.8710693359375,0.1289154052734375,ADM_ref6_independent_matching,,,,22,0,28,45,speed,28,23,23,23,23
speed,28,23,23,23,23,False,True,7.79370000009294,rollback,1,1,0,stage2_independent_matching,22,0,28-45,1,crossing,speed,1,1.52587890625e-05,0.8710693359375,0.1289154052734375,ADM_ref6_independent_matching,,,,22,0,28,45,speed,28,23,23,23,23
speed,28,23,23,23,23,False,True,8.366600000044855,rollback,1,1,0,stage2_independent_matching,22,0,28-45,1,crossing,speed,2,1.52587890625e-05,0.8710693359375,0.1289154052734375,ADM_ref6_independent_matching,,,,22,0,28,45,speed,28,23,23,23,23
speed,45,23,23,23,23,False,True,8.127799999783747,rollback,1,1,0,stage2_independent_matching,22,0,28-45,1,crossing,speed,3,1.52587890625e-05,0.8710693359375,0.1289154052734375,ADM_ref6_independent_matching,,,,22,0,28,45,speed,45,23,23,23,23
speed,45,23,23,23,23,False,True,8.089800000107061,rollback,1,1,0,stage2_independent_matching,22,0,28-45,1,crossing,speed,4,1.52587890625e-05,0.8710693359375,0.1289154052734375,ADM_ref6_independent_matching,,,,22,0,28,45,speed,45,23,23,23,23
speed,28,23,23,23,23,False,True,7.87049999962619,rollback,1,1,0,stage2_independent_matching,22,0,28-45,1,crossing,speed,5,1.52587890625e-05,0.8710693359375,0.1289154052734375,ADM_ref6_independent_matching,,,,22,0,28,45,speed,28,23,23,23,23
speed,28,23,23,23,23,False,True,7.77200000038647,rollback,1,1,0,stage2_independent_matching,22,0,28-45,1,crossing,speed,6,1.52587890625e-05,0.8710693359375,0.1289154052734375,ADM_ref6_independent_matching,,,,22,0,28,45,speed,28,23,23,23,23
speed,45,23,22,23,22,True,False,7.835099999738304,pairs_decreased,1,1,0,stage2_independent_matching,22,0,28-45,1,crossing,speed,7,1.52587890625e-05,0.8710693359375,0.1289154052734375,ADM_ref6_independent_matching,7.62939453125e-06,0.93553466796875,0.06445770263671875,22,0,28,45,speed,45,23,22,23,22
cruise_level,28,22,22,22,22,False,True,7.988599999862345,rollback,1,0,1,stage2_independent_matching,23,0,28-45,1,crossing,reroute,0,7.62939453125e-06,0.93553466796875,0.06445770263671875,ADM_ref6_independent_matching,,,,23,0,28,45,reroute,28,22,22,22,22
cruise_level,28,22,21,22,21,True,False,8.051599999816972,pairs_decreased,1,0,0,stage2_independent_matching,23,0,28-45,1,crossing,reroute,1,7.62939453125e-06,0.93553466796875,0.06445770263671875,ADM_ref6_independent_matching,3.814697265625e-06,0.467767333984375,0.5322288513183594,23,0,28,45,reroute,28,22,21,22,21
cruise_level,29,21,19,21,19,True,False,23.68350000006103,pairs_decreased,1,0,0,stage2_independent_matching,24,0,29-41,1,head_to_head,reroute,0,0.0046875,0.0046875,0.990625,ADM_ref6_independent_matching,0.00234375,0.00234375,0.9953125,24,0,29,41,reroute,29,21,19,21,19
cruise_level,32,19,18,19,18,True,False,8.250200000020413,pairs_decreased,1,0,0,stage2_independent_matching,25,0,32-35,1,crossing,reroute,0,3.814697265625e-06,0.467767333984375,0.5322288513183594,ADM_ref6_independent_matching,1.9073486328125e-06,0.2338836669921875,0.7661144256591796,25,0,32,35,reroute,32,19,18,19,18
speed,62,18,17,18,17,True,False,8.010900000044785,pairs_decreased,1,0,0,stage2_independent_matching,26,0,33-62,1,crossing,speed,0,1.9073486328125e-06,0.2338836669921875,0.7661144256591796,ADM_ref6_independent_matching,9.5367431640625e-07,0.6169418334960938,0.3830572128295898,26,0,33,62,speed,62,18,17,18,17
speed,61,17,15,17,15,True,False,8.949499999744148,pairs_decreased,1,0,0,stage2_independent_matching,27,0,34-61,1,crossing,speed,0,9.5367431640625e-07,0.6169418334960938,0.3830572128295898,ADM_ref6_independent_matching,4.76837158203125e-07,0.8084709167480468,0.1915286064147949,27,0,34,61,speed,61,17,15,17,15
speed,38,15,14,15,14,True,False,7.920000000012806,pairs_decreased,1,0,0,stage2_independent_matching,28,0,38-78,1,crossing,speed,0,4.76837158203125e-07,0.8084709167480468,0.1915286064147949,ADM_ref6_independent_matching,2.384185791015625e-07,0.9042354583740234,0.09576430320739746,28,0,38,78,speed,38,15,14,15,14
cruise_level,39,14,12,14,12,True,False,8.193899999696441,pairs_decreased,1,0,0,stage2_independent_matching,29,0,39-52,1,head_to_head,reroute,0,0.00234375,0.00234375,0.9953125,ADM_ref6_independent_matching,0.001171875,0.001171875,0.99765625,29,0,39,52,reroute,39,14,12,14,12
cruise_level,40,12,12,12,13,False,True,7.857199999762088,rollback,1,0,1,stage2_independent_matching,30,0,40-70,1,head_to_head,reroute,0,0.001171875,0.001171875,0.99765625,ADM_ref6_independent_matching,,,,30,0,40,70,reroute,40,12,13,12,12
cruise_level,40,12,11,12,11,True,False,7.8898000001572655,pairs_decreased,1,0,0,stage2_independent_matching,30,0,40-70,1,head_to_head,reroute,1,0.001171875,0.001171875,0.99765625,ADM_ref6_independent_matching,0.0005859375,0.0005859375,0.998828125,30,0,40,70,reroute,40,12,11,12,11
cruise_level,46,11,11,11,11,False,True,8.726300000034826,rollback,1,0,1,stage2_independent_matching,31,0,46-63,1,head_to_head,reroute,0,0.0005859375,0.0005859375,0.998828125,ADM_ref6_independent_matching,,,,31,0,46,63,reroute,46,11,11,11,11
cruise_level,46,11,11,11,11,False,True,8.213699999942037,rollback,1,0,1,stage2_independent_matching,31,0,46-63,1,head_to_head,reroute,1,0.0005859375,0.0005859375,0.998828125,ADM_ref6_independent_matching,,,,31,0,46,63,reroute,46,11,11,11,11
cruise_level,46,11,10,11,10,True,False,7.981000000199856,pairs_decreased,1,0,0,stage2_independent_matching,31,0,46-63,1,head_to_head,reroute,2,0.0005859375,0.0005859375,0.998828125,ADM_ref6_independent_matching,0.00029296875,0.00029296875,0.9994140625,31,0,46,63,reroute,46,11,10,11,10
speed,48,10,10,10,11,False,True,8.153700000093522,rollback,1,0,1,stage2_independent_matching,32,0,48-75,1,crossing,speed,0,2.384185791015625e-07,0.9042354583740234,0.09576430320739746,ADM_ref6_independent_matching,,,,32,0,48,75,speed,48,10,11,10,10
speed,48,10,10,10,11,False,True,8.806999999706022,rollback,1,0,1,stage2_independent_matching,32,0,48-75,1,crossing,speed,1,2.384185791015625e-07,0.9042354583740234,0.09576430320739746,ADM_ref6_independent_matching,,,,32,0,48,75,speed,48,10,11,10,10
speed,48,10,11,10,11,False,True,23.123599999962607,rollback,1,1,1,stage2_independent_matching,32,0,48-75,1,crossing,speed,2,2.384185791015625e-07,0.9042354583740234,0.09576430320739746,ADM_ref6_independent_matching,,,,32,0,48,75,speed,48,10,11,10,11
speed,75,10,9,10,9,True,False,9.161199999653036,pairs_decreased,1,0,0,stage2_independent_matching,32,0,48-75,1,crossing,speed,3,2.384185791015625e-07,0.9042354583740234,0.09576430320739746,ADM_ref6_independent_matching,1.1920928955078125e-07,0.9521177291870118,0.04788215160369873,32,0,48,75,speed,75,10,9,10,9
cruise_level,51,9,10,9,13,False,True,8.370800000193412,rollback,1,0,2,stage2_independent_matching,33,0,51-80,1,head_to_head,reroute,0,0.00029296875,0.00029296875,0.9994140625,ADM_ref6_independent_matching,,,,33,0,51,80,reroute,51,9,13,9,10
cruise_level,51,9,8,9,8,True,False,7.714299999861396,pairs_decreased,1,0,0,stage2_independent_matching,33,0,51-80,1,head_to_head,reroute,1,0.00029296875,0.00029296875,0.9994140625,ADM_ref6_independent_matching,0.000146484375,0.000146484375,0.99970703125,33,0,51,80,reroute,51,9,8,9,8
speed,95,8,8,8,8,False,True,8.549300000140647,rollback,1,0,1,stage2_independent_matching,34,0,52-95,1,crossing,speed,0,1.1920928955078125e-07,0.9521177291870118,0.04788215160369873,ADM_ref6_independent_matching,,,,34,0,52,95,speed,95,8,8,8,8
speed,95,8,9,8,9,False,True,7.906800000000658,rollback,1,1,1,stage2_independent_matching,34,0,52-95,1,crossing,speed,1,1.1920928955078125e-07,0.9521177291870118,0.04788215160369873,ADM_ref6_independent_matching,,,,34,0,52,95,speed,95,8,9,8,9
speed,95,8,9,8,9,False,True,7.7393000001393375,rollback,1,1,1,stage2_independent_matching,34,0,52-95,1,crossing,speed,2,1.1920928955078125e-07,0.9521177291870118,0.04788215160369873,ADM_ref6_independent_matching,,,,34,0,52,95,speed,95,8,9,8,9
speed,52,8,10,8,14,False,True,8.434800000031828,rollback,1,1,2,stage2_independent_matching,34,0,52-95,1,crossing,speed,3,1.1920928955078125e-07,0.9521177291870118,0.04788215160369873,ADM_ref6_independent_matching,,,,34,0,52,95,speed,52,8,14,8,10
speed,52,8,9,8,9,False,True,7.804800000030809,rollback,1,1,1,stage2_independent_matching,34,0,52-95,1,crossing,speed,4,1.1920928955078125e-07,0.9521177291870118,0.04788215160369873,ADM_ref6_independent_matching,,,,34,0,52,95,speed,52,8,9,8,9
speed,95,8,9,8,9,False,True,7.964299999912328,rollback,1,1,2,stage2_independent_matching,34,0,52-95,1,crossing,speed,5,1.1920928955078125e-07,0.9521177291870118,0.04788215160369873,ADM_ref6_independent_matching,,,,34,0,52,95,speed,95,8,9,8,9
speed,95,8,7,8,7,True,False,7.871700000123383,pairs_decreased,1,1,0,stage2_independent_matching,34,0,52-95,1,crossing,speed,6,1.1920928955078125e-07,0.9521177291870118,0.04788215160369873,ADM_ref6_independent_matching,5.960464477539063e-08,0.9760588645935059,0.023941075801849364,34,0,52,95,speed,95,8,7,8,7
speed,52,7,7,7,7,False,True,7.8068000002531335,rollback,1,0,1,stage2_independent_matching,35,0,52-95,1,crossing,speed,0,5.960464477539063e-08,0.9760588645935059,0.023941075801849364,ADM_ref6_independent_matching,,,,35,0,52,95,speed,52,7,7,7,7
speed,52,7,7,7,7,False,True,7.825200000297627,rollback,1,1,0,stage2_independent_matching,35,0,52-95,1,crossing,speed,1,5.960464477539063e-08,0.9760588645935059,0.023941075801849364,ADM_ref6_independent_matching,,,,35,0,52,95,speed,52,7,7,7,7
speed,52,7,7,7,7,False,True,10.938800000076299,rollback,1,1,0,stage2_independent_matching,35,0,52-95,1,crossing,speed,2,5.960464477539063e-08,0.9760588645935059,0.023941075801849364,ADM_ref6_independent_matching,,,,35,0,52,95,speed,52,7,7,7,7
speed,95,7,8,7,8,False,True,20.89010000008784,rollback,1,0,2,stage2_independent_matching,35,0,52-95,1,crossing,speed,3,5.960464477539063e-08,0.9760588645935059,0.023941075801849364,ADM_ref6_independent_matching,,,,35,0,52,95,speed,95,7,8,7,8
speed,95,7,9,7,9,False,True,8.117100000163191,rollback,1,1,2,stage2_independent_matching,35,0,52-95,1,crossing,speed,4,5.960464477539063e-08,0.9760588645935059,0.023941075801849364,ADM_ref6_independent_matching,,,,35,0,52,95,speed,95,7,9,7,9
speed,52,7,9,7,13,False,True,8.163199999671633,rollback,1,1,2,stage2_independent_matching,35,0,52-95,1,crossing,speed,5,5.960464477539063e-08,0.9760588645935059,0.023941075801849364,ADM_ref6_independent_matching,,,,35,0,52,95,speed,52,7,13,7,9
speed,52,7,8,7,8,False,True,8.429099999830214,rollback,1,1,1,stage2_independent_matching,35,0,52-95,1,crossing,speed,6,5.960464477539063e-08,0.9760588645935059,0.023941075801849364,ADM_ref6_independent_matching,,,,35,0,52,95,speed,52,7,8,7,8
speed,95,7,9,7,9,False,True,8.250799999586889,rollback,1,1,2,stage2_independent_matching,35,0,52-95,1,crossing,speed,7,5.960464477539063e-08,0.9760588645935059,0.023941075801849364,ADM_ref6_independent_matching,,,,35,0,52,95,speed,95,7,9,7,9
speed,95,7,9,7,9,False,True,8.32829999990281,rollback,1,1,2,stage2_independent_matching,35,0,52-95,1,crossing,speed,8,5.960464477539063e-08,0.9760588645935059,0.023941075801849364,ADM_ref6_independent_matching,,,,35,0,52,95,speed,95,7,9,7,9
speed,95,7,7,7,7,True,False,8.413999999902444,soft_decreased,1,1,0,stage2_independent_matching,35,0,52-95,1,crossing,speed,9,5.960464477539063e-08,0.9760588645935059,0.023941075801849364,ADM_ref6_independent_matching,2.9802322387695312e-08,0.9880294322967529,0.011970537900924682,35,0,52,95,speed,95,7,7,7,7
speed,95,7,8,7,8,False,True,8.747900000344089,rollback,1,0,2,stage2_independent_matching,36,0,52-95,1,crossing,speed,0,2.9802322387695312e-08,0.9880294322967529,0.011970537900924682,ADM_ref6_independent_matching,,,,36,0,52,95,speed,95,7,8,7,8
