plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
50,84,23,34,1,21,17,1981.5011661902086,1980.174368697668,1.3267974925406634,1.3267974925406634,43.185904659885026,uncertain
0,81,18,29,1,18,12,1378.98544089823,1394.9235456754081,-15.938104777178069,15.938104777178069,42.11245173841017,uncertain
0,67,18,19,1,28,31,1488.0247153256723,1509.4026914097526,-21.377976084080274,21.377976084080274,47.51105303906294,uncertain
1,74,33,57,0,2,0,1162.0155116148198,1157.4307305519758,4.584781062844058,4.584781062844058,34.474289498819985,uncertain
1,74,32,56,0,3,1,1176.157647238551,1171.5728661757066,4.584781062844286,4.584781062844286,35.02865102855986,uncertain
1,74,31,55,0,4,2,1190.299782862282,1185.7150017994377,4.584781062844286,4.584781062844286,35.58301255829973,uncertain
1,74,30,54,0,5,3,1204.441918486013,1199.8571374231688,4.584781062844286,4.584781062844286,36.13737408803961,uncertain
1,74,29,53,1,6,4,1218.898750780814,1214.3139697179697,4.584781062844286,4.584781062844286,36.70407150060651,uncertain
1,74,28,52,1,7,5,1233.0408864045448,1228.4561053417005,4.584781062844286,4.584781062844286,37.25843303034638,uncertain
1,74,27,51,1,8,6,1247.183022028276,1242.5982409654316,4.584781062844286,4.584781062844286,37.81279456008625,uncertain
1,74,26,50,1,9,7,1261.325157652007,1256.7403765891627,4.584781062844286,4.584781062844286,38.36715608982613,uncertain
1,74,25,49,1,10,8,1275.467293275738,1270.8825122128937,4.584781062844286,4.584781062844286,38.921517619566,uncertain
1,74,24,48,1,11,9,1289.609428899469,1285.0246478366248,4.584781062844286,4.584781062844286,39.47587914930588,uncertain
1,74,23,47,1,12,10,1303.7515645232002,1299.1667834603559,4.584781062844286,4.584781062844286,40.03024067904576,uncertain
1,74,22,46,1,13,11,1317.8937001469312,1313.308919084087,4.584781062844286,4.584781062844286,40.58460220878563,uncertain
1,74,21,45,2,14,12,1332.3505324417322,1327.765751378888,4.584781062844286,4.584781062844286,41.15129962135254,uncertain
1,74,20,44,1,15,13,1346.8073647365331,1342.2225836736889,4.584781062844286,4.584781062844286,41.717997033919445,uncertain
1,74,19,43,1,16,14,1360.9495003602642,1356.36471929742,4.584781062844286,4.584781062844286,42.272358563659324,uncertain
1,74,19,42,1,17,15,1370.9495003602642,1366.36471929742,4.584781062844286,4.584781062844286,42.66435136056734,uncertain
1,74,18,41,1,18,16,1385.0916359839953,1380.506854921151,4.584781062844286,4.584781062844286,43.21871289030721,uncertain
