plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
50,84,23,34,1,21,17,1981.5011661902086,1980.174368697668,1.3267974925406634,1.3267974925406634,30.0,deterministic
0,81,18,29,1,18,12,1378.98544089823,1394.9235456754081,-15.938104777178069,15.938104777178069,30.0,deterministic
0,67,18,19,1,28,31,1488.0247153256723,1509.4026914097526,-21.377976084080274,21.377976084080274,30.0,deterministic
1,74,33,57,0,2,0,1162.0155116148198,1157.4307305519758,4.584781062844058,4.584781062844058,30.0,deterministic
1,74,32,56,0,3,1,1176.157647238551,1171.5728661757066,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,31,55,0,4,2,1190.299782862282,1185.7150017994377,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,30,54,0,5,3,1204.441918486013,1199.8571374231688,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,29,53,1,6,4,1218.898750780814,1214.3139697179697,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,28,52,1,7,5,1233.0408864045448,1228.4561053417005,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,27,51,1,8,6,1247.183022028276,1242.5982409654316,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,26,50,1,9,7,1261.325157652007,1256.7403765891627,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,25,49,1,10,8,1275.467293275738,1270.8825122128937,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,24,48,1,11,9,1289.609428899469,1285.0246478366248,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,23,47,1,12,10,1303.7515645232002,1299.1667834603559,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,22,46,1,13,11,1317.8937001469312,1313.308919084087,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,21,45,2,14,12,1332.3505324417322,1327.765751378888,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,20,44,1,15,13,1346.8073647365331,1342.2225836736889,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,19,43,1,16,14,1360.9495003602642,1356.36471929742,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,19,42,1,17,15,1370.9495003602642,1366.36471929742,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,18,41,1,18,16,1385.0916359839953,1380.506854921151,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,17,40,1,19,17,1399.2337716077263,1394.648990544882,4.584781062844286,4.584781062844286,30.0,deterministic
21,78,16,39,1,24,38,753.0577571791953,768.895591543865,-15.837834364669675,15.837834364669675,30.0,deterministic
1,74,16,39,1,20,18,1413.3759072314574,1408.7911261686131,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,15,38,1,21,19,1427.5180428551885,1422.9332617923442,4.584781062844286,4.584781062844286,30.0,deterministic
1,74,14,37,1,22,20,1441.6601784789195,1437.0753974160752,4.584781062844286,4.584781062844286,30.0,deterministic
1,44,14,27,2,32,31,1550.3847562352921,1534.3332715781157,16.05148465717639,16.05148465717639,30.0,deterministic
17,99,13,4,0,47,39,735.3349736105938,744.2538282473434,-8.918854636749643,8.918854636749643,30.0,deterministic
3,6,20,27,2,18,21,1181.3148072116337,1188.8481859633646,-7.533378751730879,7.533378751730879,30.0,deterministic
3,6,21,26,1,19,20,1195.7716395064347,1174.3913536685636,21.380285837871043,21.380285837871043,30.0,deterministic
3,82,29,26,1,27,24,1284.0559107538966,1303.0588553384541,-19.002944584557554,19.002944584557554,30.0,deterministic
82,89,29,26,1,24,17,1303.0588553384541,1325.077351220541,-22.01849588208688,22.01849588208688,30.0,deterministic
52,54,40,39,0,33,17,1748.8836387972956,1763.4210723322876,-14.537433534992033,14.537433534992033,30.0,deterministic
4,38,36,20,0,37,34,577.1461102098796,557.207528864391,19.938581345488615,19.938581345488615,30.0,deterministic
31,75,37,52,0,2,32,796.9483212776998,806.0213379542148,-9.073016676514953,9.073016676514953,30.0,deterministic
31,75,36,51,0,3,31,811.0904569014308,791.8792023304838,19.21125457094695,19.21125457094695,30.0,deterministic
31,77,17,32,0,22,21,1079.791033752319,1064.9585683278524,14.83246542446659,14.83246542446659,30.0,deterministic
31,77,17,31,0,23,22,1089.791033752319,1074.9585683278524,14.83246542446659,14.83246542446659,30.0,deterministic
31,77,16,30,0,24,23,1103.93316937605,1089.1007039515835,14.83246542446659,14.83246542446659,30.0,deterministic
5,22,13,22,0,35,10,1028.0121434581843,1034.3222824651448,-6.310139006960526,6.310139006960526,30.0,deterministic
5,22,12,21,0,36,9,1042.1542790819153,1020.1801468414138,21.97413224050149,21.97413224050149,30.0,deterministic
22,25,7,16,0,4,36,949.4694687227591,958.8507736260116,-9.381304903252499,9.381304903252499,30.0,deterministic
17,33,18,15,0,36,14,604.624295491939,619.2012438953896,-14.576948403450501,14.576948403450501,30.0,deterministic
82,89,18,15,0,13,6,1147.1806668063427,1169.1991626884296,-22.01849588208688,22.01849588208688,30.0,deterministic
53,83,25,13,1,5,9,829.9612007061233,828.3809452208538,1.5802554852695039,1.5802554852695039,30.0,deterministic
53,83,26,14,1,6,10,844.1033363298543,842.5230808445848,1.5802554852695039,1.5802554852695039,30.0,deterministic
8,62,38,12,1,35,20,587.6652287245327,599.0441161611416,-11.37888743660892,11.37888743660892,30.0,deterministic
50,55,22,8,0,47,47,2255.8778859302724,2238.8838525546466,16.994033375625804,16.994033375625804,30.0,deterministic
53,83,22,9,1,1,5,777.5347938349305,775.954538349661,1.5802554852695039,1.5802554852695039,30.0,deterministic
50,55,22,9,1,46,46,2245.437579421362,2228.443546045736,16.994033375625804,16.994033375625804,30.0,deterministic
53,83,23,10,1,2,6,791.6769294586614,790.096673973392,1.5802554852695039,1.5802554852695039,30.0,deterministic
45,83,23,10,1,25,6,819.9127710439072,790.096673973392,29.816097070515298,29.816097070515298,30.0,deterministic
45,53,23,10,1,25,2,819.9127710439072,791.6769294586614,28.235841585245794,28.235841585245794,30.0,deterministic
53,83,24,11,1,3,7,805.8190650823924,804.2388095971229,1.5802554852695039,1.5802554852695039,30.0,deterministic
53,83,25,12,1,4,8,819.9612007061233,818.3809452208538,1.5802554852695039,1.5802554852695039,30.0,deterministic
53,83,27,15,1,7,11,858.2454719535853,856.6652164683157,1.5802554852695039,1.5802554852695039,30.0,deterministic
53,83,28,16,1,8,12,872.3876075773162,870.8073520920467,1.5802554852695039,1.5802554852695039,30.0,deterministic
53,83,29,17,1,9,13,886.5297432010472,884.9494877157777,1.5802554852695039,1.5802554852695039,30.0,deterministic
9,46,38,34,1,31,37,864.3350440643178,885.5872212894185,-21.252177225100695,21.252177225100695,30.0,deterministic
33,46,38,34,1,34,37,898.8459107594877,885.5872212894185,13.258689470069157,13.258689470069157,30.0,deterministic
31,43,39,52,0,0,19,776.9483212776998,754.9893169241002,21.959004353599653,21.959004353599653,30.0,deterministic
26,99,10,4,0,50,42,803.8782869150485,774.2538282473434,29.624458667705085,29.624458667705085,30.0,deterministic
82,89,27,24,1,22,15,1274.7745840909922,1296.793079973079,-22.01849588208688,22.01849588208688,30.0,deterministic
27,82,27,24,1,21,22,1300.6376614410792,1274.7745840909922,25.863077350086996,25.863077350086996,30.0,deterministic
27,89,27,24,1,21,15,1300.6376614410792,1296.793079973079,3.844581468000115,3.844581468000115,30.0,deterministic
14,21,28,25,1,23,10,577.0745986829037,562.7227363522838,14.351862330619838,14.351862330619838,30.0,deterministic
82,89,28,25,1,23,16,1288.916719714723,1310.93521559681,-22.01849588208688,22.01849588208688,30.0,deterministic
82,89,30,27,1,25,18,1317.2009909621852,1339.219486844272,-22.01849588208688,22.01849588208688,30.0,deterministic
82,89,31,28,1,26,19,1331.3431265859163,1353.3616224680031,-22.01849588208688,22.01849588208688,30.0,deterministic
82,89,32,29,1,27,20,1345.4852622096473,1367.5037580917342,-22.01849588208688,22.01849588208688,30.0,deterministic
34,92,41,43,1,35,4,396.3523786536118,411.6641347992234,-15.311756145611582,15.311756145611582,30.0,deterministic
12,83,30,31,2,20,27,1031.5491984846474,1029.5319298484192,2.0172686362282093,2.0172686362282093,30.0,deterministic
45,82,7,6,0,41,2,1005.080281457363,999.9014461927635,5.178835264599456,5.178835264599456,30.0,deterministic
45,82,8,7,0,40,3,990.938145833632,1014.0435818164945,-23.105435982862446,23.105435982862446,30.0,deterministic
