run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,0,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,0,16,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,0,19,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,0,20,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,0,23,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,0,24,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,0,26,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,0,35,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,0,37,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,0,47,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,0,52,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,0,59,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,2,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,4,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,5,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,6,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,7,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,8,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,9,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,9,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,10,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,11,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,11,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,12,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,12,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,13,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,13,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,14,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,15,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,15,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,16,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,16,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,17,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,17,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,18,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,18,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,19,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,19,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,20,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,20,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,21,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,22,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,23,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,23,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,24,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,24,1,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,25,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,26,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,26,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,27,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,28,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,28,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,29,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,30,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,31,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,32,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,33,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,34,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,34,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,35,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,36,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,36,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,37,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,38,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,39,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,40,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,41,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,43,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,44,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,45,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,47,0,1
