plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
0,98,20,34,1,23,16,1343.505295945767,1344.1756465777876,-0.6703506320204724,0.6703506320204724,30.0,deterministic
54,72,21,18,1,37,29,1870.5310167139683,1862.9345165472637,7.596500166704573,7.596500166704573,30.0,deterministic
0,13,21,8,0,49,39,1608.0877380784086,1620.358248556225,-12.270510477816288,12.270510477816288,30.0,deterministic
1,23,19,7,0,13,49,1254.3361068735853,1262.856978132554,-8.520871258968782,8.520871258968782,30.0,deterministic
2,58,37,54,0,5,5,1846.3009976321223,1816.6235629607327,29.67743467138962,29.67743467138962,30.0,deterministic
64,92,22,35,1,21,16,1968.9051566367984,1955.1260396388534,13.779116997945039,13.779116997945039,30.0,deterministic
3,82,27,30,1,26,30,988.4509922071766,997.5664162772964,-9.115424070119843,9.115424070119843,30.0,deterministic
3,94,35,24,0,34,12,1093.6185026206322,1123.0889601674025,-29.470457546770376,29.470457546770376,30.0,deterministic
3,94,36,23,0,35,11,1107.7606382443632,1108.9468245436715,-1.1861862993082468,1.1861862993082468,30.0,deterministic
3,94,37,22,0,36,10,1121.9027738680943,1094.8046889199404,27.098084948153883,27.098084948153883,30.0,deterministic
4,93,38,22,0,5,33,1821.077931605656,1811.9359450411557,9.141986564500257,9.141986564500257,30.0,deterministic
4,83,30,29,1,14,25,1936.3710518569528,1961.3736623684122,-25.002610511459352,25.002610511459352,30.0,deterministic
23,50,23,36,1,20,29,947.5638578812578,933.4681083826525,14.0957494986053,14.0957494986053,30.0,deterministic
4,31,23,36,1,21,36,2035.99539456521,2059.805816603875,-23.81042203866491,23.81042203866491,30.0,deterministic
4,31,23,37,1,22,37,2045.99539456521,2069.805816603875,-23.81042203866491,23.81042203866491,30.0,deterministic
5,16,40,38,1,20,31,1057.5899301276509,1073.951210783027,-16.36128065537605,16.36128065537605,30.0,deterministic
41,64,18,32,1,23,17,1925.4659653210324,1916.4787497656052,8.987215555427156,8.987215555427156,30.0,deterministic
7,32,23,23,0,23,35,758.7922693212994,731.9784252836848,26.813844037614558,26.813844037614558,30.0,deterministic
86,90,27,19,0,12,16,422.3738523950672,435.12956947096853,-12.755717075901316,12.755717075901316,30.0,deterministic
7,49,29,18,0,29,42,839.5029474399541,863.127456437925,-23.624508997970906,23.624508997970906,30.0,deterministic
7,82,29,18,0,29,18,839.5029474399541,868.841838520924,-29.338891080969802,29.338891080969802,30.0,deterministic
49,82,29,18,0,42,18,863.127456437925,868.841838520924,-5.714382082998895,5.714382082998895,30.0,deterministic
8,25,43,18,1,9,30,376.9668189678798,402.09173925590676,-25.124920288026942,25.124920288026942,30.0,deterministic
8,25,42,19,1,10,29,391.10895459161077,387.9496036321758,3.15935095943496,3.15935095943496,30.0,deterministic
8,25,42,20,1,11,28,401.10895459161077,377.9496036321758,23.15935095943496,23.15935095943496,30.0,deterministic
9,16,16,14,0,44,6,749.2081987981871,727.1086080818646,22.099590716322496,22.099590716322496,30.0,deterministic
53,99,17,31,0,17,41,977.1065151793209,984.2704672952235,-7.163952115902589,7.163952115902589,30.0,deterministic
11,34,22,35,0,17,26,1214.8202643873437,1225.2474520946823,-10.42718770733859,10.42718770733859,30.0,deterministic
32,90,23,36,0,22,33,601.9784252836848,621.6981119658924,-19.719686682207566,19.719686682207566,30.0,deterministic
11,34,23,36,0,18,27,1228.9624000110748,1239.3895877184132,-10.427187707338362,10.427187707338362,30.0,deterministic
53,82,27,40,0,27,40,1114.3857357929,1114.4496554432906,-0.06391965039051684,0.06391965039051684,30.0,deterministic
81,86,36,48,0,33,41,743.5886897192734,752.043692386428,-8.455002667154645,8.455002667154645,30.0,deterministic
94,96,15,54,0,43,42,1519.7956501004965,1508.470205473519,11.325444626977514,11.325444626977514,30.0,deterministic
13,29,29,12,0,31,5,1522.4053095391805,1501.7099564700002,20.695353069180328,20.695353069180328,30.0,deterministic
68,79,55,11,0,40,50,689.735058751825,676.817180834006,12.917877917819055,12.917877917819055,30.0,deterministic
14,52,33,34,1,26,25,1657.8678861622493,1673.066532024618,-15.198645862368721,15.198645862368721,30.0,deterministic
14,52,32,35,1,27,24,1672.0100217859804,1658.924396400887,13.085625385093408,13.085625385093408,30.0,deterministic
14,76,27,52,0,44,7,1872.5784545074473,1883.3755298555284,-10.79707534808108,10.79707534808108,30.0,deterministic
15,24,29,1,1,29,30,1306.196795892669,1331.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,28,1,1,30,31,1316.196795892669,1341.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,27,1,1,31,32,1326.196795892669,1351.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,26,1,1,32,33,1336.196795892669,1361.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,25,1,1,33,34,1346.196795892669,1371.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,24,1,1,34,35,1356.196795892669,1381.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,23,1,1,35,36,1366.196795892669,1391.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,22,1,1,36,37,1376.196795892669,1401.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,21,1,1,37,38,1386.196795892669,1411.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,20,1,1,38,39,1396.196795892669,1421.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,19,1,1,39,40,1406.196795892669,1431.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,18,1,1,40,41,1416.196795892669,1441.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,17,1,1,41,42,1426.196795892669,1451.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,16,1,1,42,43,1436.196795892669,1461.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,15,1,1,43,44,1446.196795892669,1471.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,14,1,1,44,45,1456.196795892669,1481.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,13,1,1,45,46,1466.196795892669,1491.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
15,24,12,1,1,46,47,1476.196795892669,1501.74975869114,-25.55296279847107,25.55296279847107,30.0,deterministic
42,78,22,20,0,11,17,756.6648672243143,736.8773791137288,19.787488110585514,19.787488110585514,30.0,deterministic
32,78,22,20,0,38,17,766.1205609074158,736.8773791137288,29.243181793686972,29.243181793686972,30.0,deterministic
32,42,22,20,0,38,11,766.1205609074158,756.6648672243143,9.455693683101458,9.455693683101458,30.0,deterministic
29,93,22,20,0,13,17,1610.7049058361176,1635.3674025462315,-24.662496710113828,24.662496710113828,30.0,deterministic
32,78,22,21,0,37,18,756.1205609074158,746.8773791137288,9.243181793686972,9.243181793686972,30.0,deterministic
42,78,22,21,0,12,18,766.6648672243143,746.8773791137288,19.787488110585514,19.787488110585514,30.0,deterministic
32,42,22,21,0,37,12,756.1205609074158,766.6648672243143,-10.544306316898542,10.544306316898542,30.0,deterministic
32,78,23,22,0,36,19,741.9784252836848,761.0195147374598,-19.04108945377493,19.04108945377493,30.0,deterministic
42,78,23,22,0,13,19,780.8070028480453,761.0195147374598,19.787488110585514,19.787488110585514,30.0,deterministic
42,78,24,23,0,14,20,794.9491384717762,775.1616503611907,19.787488110585514,19.787488110585514,30.0,deterministic
42,78,25,24,0,15,21,809.0912740955072,789.3037859849217,19.787488110585514,19.787488110585514,30.0,deterministic
42,78,26,25,0,16,22,823.2334097192381,803.4459216086526,19.787488110585514,19.787488110585514,30.0,deterministic
42,78,27,26,0,17,23,837.3755453429691,817.5880572323836,19.787488110585514,19.787488110585514,30.0,deterministic
17,46,27,27,1,24,19,1400.7721913496798,1404.1385268042,-3.36633545452014,3.36633545452014,30.0,deterministic
54,73,21,44,1,11,43,1610.5310167139683,1598.3782618733858,12.152754840582475,12.152754840582475,30.0,deterministic
23,86,36,50,0,6,43,752.7720047595454,772.043692386428,-19.271687626882567,19.271687626882567,30.0,deterministic
23,57,20,17,1,39,31,1158.2745359999126,1146.882971220826,11.391564779086593,11.391564779086593,30.0,deterministic
55,79,44,12,0,7,39,540.8299955586016,546.1065027153512,-5.276507156749631,5.276507156749631,30.0,deterministic
30,73,21,52,0,33,51,1701.1393102379257,1678.8185683822962,22.32074185562942,22.32074185562942,30.0,deterministic
32,90,23,35,0,23,32,611.9784252836848,611.6981119658924,0.28031331779243374,0.28031331779243374,30.0,deterministic
32,90,23,34,0,24,31,621.9784252836848,601.6981119658924,20.280313317792434,20.280313317792434,30.0,deterministic
32,42,22,19,0,39,10,776.1205609074158,746.6648672243143,29.455693683101458,29.455693683101458,30.0,deterministic
33,35,4,41,1,2,2,921.7197534744281,930.9429008018931,-9.223147327464972,9.223147327464972,30.0,deterministic
35,59,48,45,0,46,3,1414.1889600702336,1391.2090441113205,22.979915958913125,22.979915958913125,30.0,deterministic
36,99,32,32,0,31,26,826.5195679555635,813.5597891765688,12.959778778994746,12.959778778994746,30.0,deterministic
37,77,21,12,0,47,19,1176.1916163041624,1192.5802595430068,-16.388643238844452,16.388643238844452,30.0,deterministic
93,95,28,20,0,23,20,1703.6516737936936,1687.3900277441871,16.261646049506453,16.261646049506453,30.0,deterministic
40,41,21,29,1,32,20,1903.340433915202,1883.0395584498392,20.30087546536288,20.30087546536288,30.0,deterministic
80,91,24,42,1,28,23,626.4190872044965,609.222274125401,17.196813079095477,17.196813079095477,30.0,deterministic
80,91,25,42,1,27,24,616.4190872044965,619.222274125401,-2.8031869209045226,2.8031869209045226,30.0,deterministic
50,55,47,15,0,2,10,579.4300862191424,583.2564024297944,-3.8263162106520667,3.8263162106520667,30.0,deterministic
50,99,31,32,0,21,27,827.4199849513757,823.5597891765688,3.8601957748069253,3.8601957748069253,30.0,deterministic
51,80,0,42,0,37,52,903.4848316415121,875.1436649608689,28.34116668064314,28.34116668064314,30.0,deterministic
57,62,13,15,1,38,7,1225.167242468288,1244.161866993109,-18.99462452482112,18.99462452482112,30.0,deterministic
57,85,4,16,1,47,3,1328.9780458616012,1329.8431508293,-0.8651049676986986,0.8651049676986986,30.0,deterministic
58,74,44,38,0,21,20,2005.6185123268501,2026.0065989220852,-20.38808659523511,20.38808659523511,30.0,deterministic
66,79,36,16,0,14,31,462.98025986402956,449.5379602204274,13.442299643602155,13.442299643602155,30.0,deterministic
67,81,26,38,0,36,23,622.1241759369334,602.1673334819639,19.956842454969546,19.956842454969546,30.0,deterministic
78,99,27,30,0,27,31,857.5880572323836,880.1283316714926,-22.540274439108998,22.540274439108998,30.0,deterministic
