plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
0,46,20,34,1,23,12,1343.505295945767,1305.1435774380825,38.3617185076846,38.3617185076846,41.953390693274436,uncertain
46,98,20,34,1,12,16,1305.1435774380825,1344.1756465777876,-39.03206913970507,39.03206913970507,41.58030006674166,uncertain
0,98,20,34,1,23,16,1343.505295945767,1344.1756465777876,-0.6703506320204724,0.6703506320204724,43.062113752754186,uncertain
54,72,21,18,1,37,29,1870.5310167139683,1862.9345165472637,7.596500166704573,7.596500166704573,49.92365314615182,uncertain
0,13,21,8,0,49,39,1608.0877380784086,1620.358248556225,-12.270510477816288,12.270510477816288,53.88862658840486,uncertain
1,23,19,7,0,13,49,1254.3361068735853,1262.856978132554,-8.520871258968782,8.520871258968782,48.20963187327941,uncertain
1,29,33,8,0,27,0,1406.7625137447785,1439.283549598807,-32.52103585402847,32.52103585402847,39.61775255941791,uncertain
2,58,37,54,0,5,5,1846.3009976321223,1816.6235629607327,29.67743467138962,29.67743467138962,36.69173561777948,uncertain
3,23,22,35,1,21,21,917.7403140885218,961.7059935049888,-43.96567941646697,43.96567941646697,45.180270027191824,uncertain
64,92,22,35,1,21,16,1968.9051566367984,1955.1260396388534,13.779116997945039,13.779116997945039,43.88788645208516,uncertain
3,82,27,30,1,26,30,988.4509922071766,997.5664162772964,-9.115424070119843,9.115424070119843,48.32026746238323,uncertain
3,94,35,24,0,34,12,1093.6185026206322,1123.0889601674025,-29.470457546770376,29.470457546770376,46.033104104596745,uncertain
3,94,36,23,0,35,11,1107.7606382443632,1108.9468245436715,-1.1861862993082468,1.1861862993082468,46.033104104596745,uncertain
3,94,37,22,0,36,10,1121.9027738680943,1094.8046889199404,27.098084948153883,27.098084948153883,46.033104104596745,uncertain
4,93,38,22,0,5,33,1821.077931605656,1811.9359450411557,9.141986564500257,9.141986564500257,43.47858463714655,uncertain
4,83,30,29,1,14,25,1936.3710518569528,1961.3736623684122,-25.002610511459352,25.002610511459352,44.513558372996656,uncertain
