run_id,plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,32,48,24,0,11,15,1161.8537714872205,1136.011018340312,25.842753146908308,25.842753146908308,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,61,18,27,2,28,9,504.48776138840896,531.3962825935647,-26.90852120515575,26.90852120515575,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,91,17,28,1,23,26,1965.476205788184,1970.3097056496777,-4.833499861493692,4.833499861493692,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,54,16,32,1,28,20,1214.44672093466,1188.556976263727,25.88974467093294,25.88974467093294,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,61,48,52,0,6,39,926.5507965533996,936.2084598711184,-9.657663317718857,9.657663317718857,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,61,47,51,0,7,38,940.6929321771306,922.0663242473876,18.626607929743045,18.626607929743045,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,6,22,24,1,35,25,1446.6502036005563,1425.3833324842644,21.26687111629189,21.26687111629189,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,93,96,29,30,0,18,25,1137.1096542465598,1122.747624819042,14.362029427517882,14.362029427517882,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,87,93,29,30,0,26,18,1166.5906332820457,1137.1096542465598,29.48097903548569,29.48097903548569,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,53,58,36,21,1,21,21,852.6815944448642,829.8450291283689,22.836565316495356,22.836565316495356,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,62,3,21,0,2,49,1456.7072867026532,1475.3362771608142,-18.62899045816107,18.62899045816107,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,59,24,41,1,17,27,711.0728424094764,693.3900895390133,17.682752870463105,17.682752870463105,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,39,23,40,1,19,11,799.4633890481033,792.7457063307472,6.71768271735607,6.71768271735607,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,53,58,28,12,0,12,12,729.2298127839466,706.3932474674513,22.836565316495356,22.836565316495356,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,94,23,18,0,18,16,1202.4274325515348,1197.5743088593465,4.853123692188547,4.853123692188547,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,86,14,30,0,30,15,1359.7066531651144,1379.8183952395275,-20.111742074413087,20.111742074413087,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,94,16,11,0,41,9,1093.1700151018422,1098.5793594932288,-5.40934439138664,5.40934439138664,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,94,15,10,0,42,8,1107.3121507255732,1084.4372238694978,22.87492685607549,22.87492685607549,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,67,37,29,0,26,21,1971.4042111863157,1979.085070675425,-7.68085948910948,7.68085948910948,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,59,23,42,2,16,28,696.6160101146754,707.8469218338142,-11.230911719138817,11.230911719138817,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,87,33,29,0,21,22,1135.0341499456376,1122.4484976583144,12.585652287323228,12.585652287323228,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,34,14,13,0,6,8,1747.4941941279612,1734.6313646704143,12.862829457546924,12.862829457546924,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,34,15,13,0,7,9,1757.4941941279612,1744.6313646704143,12.862829457546924,12.862829457546924,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,73,30,17,1,15,28,1179.881904016814,1189.8209506758162,-9.939046659002088,9.939046659002088,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,64,36,23,1,35,29,381.5411406130269,409.7178568106342,-28.17671619760728,28.17671619760728,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,77,11,34,2,35,18,604.1121040966656,623.4565249484342,-19.344420851768632,19.344420851768632,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,49,11,37,1,37,46,896.7515422018051,913.5793200585564,-16.827777856751368,16.827777856751368,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,62,36,21,0,33,16,1092.0549268732511,1117.0866211849848,-25.031694311733645,25.031694311733645,30.0,deterministic
