run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,2,19,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,2,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,3,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,3,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,4,6,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,4,15,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,4,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,9,33,21
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,10,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,11,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,11,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,11,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,11,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,12,62,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,12,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,12,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,12,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,13,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,14,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,16,34,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,18,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,19,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,20,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,21,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,21,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,21,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,22,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,23,61,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,23,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,24,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,24,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,27,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,28,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,29,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,29,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,30,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,32,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,34,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,36,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,38,52,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,38,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,38,96,5
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,39,95,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,43,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,43,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,44,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,44,64,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,44,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,44,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,45,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,46,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,47,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,47,94,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,48,51,10
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,48,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,49,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,49,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,49,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,50,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,51,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,51,59,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,53,58,13
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,53,92,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,54,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,54,86,1
