run_id,optimizer_seed,generation,best_paper_fitness,best_conflict_pairs,best_conflict_points,mean_conflict_pairs,mean_conflict_points,min_conflict_points,zero_conflict_individual_count,elite_present_before_injection,elite_reinjected,elite_replacement_count_cumulative
20260913_213050_360342_A_plus_elite,5,1,2466948.926079575,19,52,35.666666666666664,83.0,52,0,True,False,0
20260913_213050_360342_A_plus_elite,5,2,1777339.6357105097,23,45,39.1,62.6,38,0,False,True,1
20260913_213050_360342_A_plus_elite,5,3,1777339.6355936949,32,39,38.714285714285715,69.28571428571429,39,0,False,True,2
20260913_213050_360342_A_plus_elite,5,4,1413329.9316329304,25,33,31.2,47.0,30,0,False,True,3
20260913_213050_360342_A_plus_elite,5,5,1413329.9307091401,33,41,40.142857142857146,65.28571428571429,41,0,False,True,4
20260913_213050_360342_A_plus_elite,5,6,1413329.9286641385,29,31,39.81818181818182,63.36363636363637,31,0,False,True,5
20260913_213050_360342_A_plus_elite,5,7,1413329.9246932913,28,31,40.5625,64.625,31,0,False,True,6
20260913_213050_360342_A_plus_elite,5,8,1413329.917675387,32,40,38.0,64.4,39,0,False,True,7
20260913_213050_360342_A_plus_elite,5,9,1413329.9061198744,28,36,38.38461538461539,55.23076923076923,33,0,False,True,8
20260913_213050_360342_A_plus_elite,5,10,1413329.8881140982,32,63,41.888888888888886,77.33333333333333,47,0,False,True,9
20260913_213050_360342_A_plus_elite,5,11,1413329.8612705383,22,42,40.5,62.5,42,0,False,True,10
20260913_213050_360342_A_plus_elite,5,12,1406926.7698206762,23,31,37.61538461538461,63.38461538461539,30,0,False,True,11
20260913_213050_360342_A_plus_elite,5,13,1406926.7162402573,38,86,43.916666666666664,77.0,52,0,False,True,12
20260913_213050_360342_A_plus_elite,5,14,1406926.64337787,28,34,40.6,68.93333333333334,34,0,False,True,13
20260913_213050_360342_A_plus_elite,5,15,1339332.6263918106,21,28,39.32,65.48,28,0,False,True,14
20260913_213050_360342_A_plus_elite,5,16,1167481.47721551,21,25,36.55555555555556,63.55555555555556,25,0,False,True,15
20260913_213050_360342_A_plus_elite,5,17,1167481.342592978,19,33,36.61904761904762,58.0,27,0,True,False,15
20260913_213050_360342_A_plus_elite,5,18,1167481.172280777,29,70,39.411764705882355,68.52941176470588,45,0,False,True,16
20260913_213050_360342_A_plus_elite,5,19,1167480.9596108894,23,29,39.47826086956522,59.608695652173914,29,0,False,True,17
20260913_213050_360342_A_plus_elite,5,20,1167480.6971321043,26,30,37.45,54.65,30,0,False,True,18
20260913_213050_360342_A_plus_elite,5,21,1167480.3765665072,28,38,38.52,64.8,38,0,False,True,19
20260913_213050_360342_A_plus_elite,5,22,1167479.9887659685,23,32,40.125,65.70833333333333,32,0,False,True,20
20260913_213050_360342_A_plus_elite,5,23,1167479.523668635,22,26,37.666666666666664,56.541666666666664,26,0,False,True,21
20260913_213050_360342_A_plus_elite,5,24,1167478.9702554161,26,30,38.40909090909091,62.95454545454545,30,0,False,True,22
20260913_213050_360342_A_plus_elite,5,25,1167478.3165064754,22,28,37.12903225806452,58.354838709677416,28,0,False,True,23
20260913_213050_360342_A_plus_elite,5,26,1167477.5493577188,22,32,37.4,62.666666666666664,32,0,False,True,24
20260913_213050_360342_A_plus_elite,5,27,1167476.6546572845,23,43,36.407407407407405,61.48148148148148,30,0,False,True,25
20260913_213050_360342_A_plus_elite,5,28,1167475.6171220317,23,32,39.827586206896555,65.27586206896552,32,0,False,True,26
20260913_213050_360342_A_plus_elite,5,29,1072954.2749325756,20,23,38.34375,59.375,23,0,False,True,27
20260913_213050_360342_A_plus_elite,5,30,1072953.0123243362,24,62,38.02325581395349,60.76744186046512,29,0,False,True,28
20260913_213050_360342_A_plus_elite,5,31,1072951.5696648804,23,30,33.411764705882355,56.411764705882355,29,0,False,True,29
20260913_213050_360342_A_plus_elite,5,32,1071780.918003732,19,23,36.375,61.0,23,0,True,False,29
20260913_213050_360342_A_plus_elite,5,33,1071779.0619903142,21,38,34.5,53.666666666666664,28,0,False,True,30
20260913_213050_360342_A_plus_elite,5,34,1071776.9668418139,20,38,33.714285714285715,54.114285714285714,24,0,False,True,31
20260913_213050_360342_A_plus_elite,5,35,1033460.7578947509,20,26,33.46341463414634,56.75609756097561,22,0,False,True,32
20260913_213050_360342_A_plus_elite,5,36,1033458.2110348798,19,28,34.270270270270274,50.027027027027025,28,0,False,True,33
20260913_213050_360342_A_plus_elite,5,37,995637.1851110888,20,21,31.363636363636363,44.81818181818182,21,0,False,True,34
20260913_213050_360342_A_plus_elite,5,38,995634.1313035917,18,22,33.6,54.875,22,0,True,False,34
20260913_213050_360342_A_plus_elite,5,39,995630.7385557012,18,33,31.916666666666668,50.833333333333336,25,0,False,True,35
20260913_213050_360342_A_plus_elite,5,40,995626.9794050393,19,35,31.743589743589745,48.05128205128205,22,0,False,True,36
20260913_213050_360342_A_plus_elite,5,41,850845.4337296762,16,18,32.5,51.916666666666664,18,0,True,False,36
20260913_213050_360342_A_plus_elite,5,42,850841.522505079,18,22,36.51282051282051,62.97435897435897,22,0,False,True,37
20260913_213050_360342_A_plus_elite,5,43,850837.2205068546,17,23,34.17948717948718,57.76923076923077,23,0,False,True,38
20260913_213050_360342_A_plus_elite,5,44,850832.4991582085,17,73,35.027027027027025,59.62162162162162,25,0,False,True,39
20260913_213050_360342_A_plus_elite,5,45,850827.3285219227,20,24,30.7,53.775,24,0,False,True,40
20260913_213050_360342_A_plus_elite,5,46,850821.6772687187,22,47,32.69047619047619,53.0,28,0,False,True,41
