action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,prob_delay_after,prob_speed_after,prob_reroute_after,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs
cruise_level,3,42,41,42,41,True,False,7.4773999999706575,pairs_decreased,1,0,0,stage2_independent_matching,5,0,3-65,1,head_to_head,reroute,1,0.075,0.075,0.85,ADM_ref6_independent_matching,0.0375,0.0375,0.925,5,0,3,65,reroute,3,42,41,42,41
cruise_level,6,41,39,41,39,True,False,7.831200000055105,pairs_decreased,1,0,0,stage2_independent_matching,6,0,6-11,1,crossing,reroute,0,0.0625,0.65,0.2875,ADM_ref6_independent_matching,0.03125,0.325,0.64375,6,0,6,11,reroute,6,41,39,41,39
speed,9,39,39,39,39,False,True,7.846100000278966,rollback,1,1,0,stage2_independent_matching,7,0,9-12,1,crossing,speed,0,0.03125,0.325,0.64375,ADM_ref6_independent_matching,,,,7,0,9,12,speed,9,39,39,39,39
speed,12,39,39,39,39,False,True,8.448399999906542,rollback,1,1,0,stage2_independent_matching,7,0,9-12,1,crossing,speed,1,0.03125,0.325,0.64375,ADM_ref6_independent_matching,,,,7,0,9,12,speed,12,39,39,39,39
speed,9,39,39,39,39,False,True,8.05579999996553,rollback,1,1,0,stage2_independent_matching,7,0,9-12,1,crossing,speed,2,0.03125,0.325,0.64375,ADM_ref6_independent_matching,,,,7,0,9,12,speed,9,39,39,39,39
speed,12,39,39,39,39,False,True,8.142499999848951,rollback,1,1,0,stage2_independent_matching,7,0,9-12,1,crossing,speed,3,0.03125,0.325,0.64375,ADM_ref6_independent_matching,,,,7,0,9,12,speed,12,39,39,39,39
speed,9,39,39,39,39,False,True,21.94869999993898,rollback,1,1,0,stage2_independent_matching,7,0,9-12,1,crossing,speed,4,0.03125,0.325,0.64375,ADM_ref6_independent_matching,,,,7,0,9,12,speed,9,39,39,39,39
speed,12,39,40,39,40,False,True,8.034099999804312,rollback,1,1,1,stage2_independent_matching,7,0,9-12,1,crossing,speed,5,0.03125,0.325,0.64375,ADM_ref6_independent_matching,,,,7,0,9,12,speed,12,39,40,39,40
speed,9,39,39,39,39,False,True,7.9519999999320135,rollback,1,1,0,stage2_independent_matching,7,0,9-12,1,crossing,speed,6,0.03125,0.325,0.64375,ADM_ref6_independent_matching,,,,7,0,9,12,speed,9,39,39,39,39
speed,12,39,41,39,41,False,True,8.216100000026927,rollback,1,1,2,stage2_independent_matching,7,0,9-12,1,crossing,speed,7,0.03125,0.325,0.64375,ADM_ref6_independent_matching,,,,7,0,9,12,speed,12,39,41,39,41
speed,9,39,40,39,40,False,True,8.075400000052468,rollback,1,1,1,stage2_independent_matching,7,0,9-12,1,crossing,speed,8,0.03125,0.325,0.64375,ADM_ref6_independent_matching,,,,7,0,9,12,speed,9,39,40,39,40
speed,12,39,41,39,41,False,True,7.883100000071863,rollback,1,1,2,stage2_independent_matching,7,0,9-12,1,crossing,speed,9,0.03125,0.325,0.64375,ADM_ref6_independent_matching,,,,7,0,9,12,speed,12,39,41,39,41
cruise_level,9,39,38,39,38,True,False,8.26920000008613,pairs_decreased,1,0,0,stage2_independent_matching,7,0,9-12,1,crossing,reroute,0,0.03125,0.325,0.64375,ADM_ref6_independent_matching,0.015625,0.1625,0.821875,7,0,9,12,reroute,9,39,38,39,38
speed,13,38,38,38,41,False,True,8.00840000010794,rollback,1,0,2,stage2_independent_matching,8,0,13-45,1,cluster,speed,0,0.125,0.825,0.05,ADM_ref6_independent_matching,,,,8,0,13,45,speed,13,38,41,38,38
speed,45,38,38,38,38,False,True,7.821400000011636,rollback,1,1,0,stage2_independent_matching,8,0,13-45,1,cluster,speed,1,0.125,0.825,0.05,ADM_ref6_independent_matching,,,,8,0,13,45,speed,45,38,38,38,38
speed,13,38,38,38,40,False,True,7.791600000018661,rollback,1,0,1,stage2_independent_matching,8,0,13-45,1,cluster,speed,2,0.125,0.825,0.05,ADM_ref6_independent_matching,,,,8,0,13,45,speed,13,38,40,38,38
speed,45,38,38,38,38,False,True,7.809700000052544,rollback,1,1,0,stage2_independent_matching,8,0,13-45,1,cluster,speed,3,0.125,0.825,0.05,ADM_ref6_independent_matching,,,,8,0,13,45,speed,45,38,38,38,38
speed,13,38,38,38,38,False,True,7.714400000168098,rollback,1,1,0,stage2_independent_matching,8,0,13-45,1,cluster,speed,4,0.125,0.825,0.05,ADM_ref6_independent_matching,,,,8,0,13,45,speed,13,38,38,38,38
speed,45,38,37,38,37,True,False,7.82759999992777,pairs_decreased,1,0,0,stage2_independent_matching,8,0,13-45,1,cluster,speed,5,0.125,0.825,0.05,ADM_ref6_independent_matching,0.0625,0.9125,0.025,8,0,13,45,speed,45,38,37,38,37
cruise_level,13,37,37,37,40,False,True,13.421999999991385,rollback,1,4,0,stage2_independent_matching,9,0,13-59,1,crossing,reroute,0,0.015625,0.1625,0.821875,ADM_ref6_independent_matching,,,,9,0,13,59,reroute,13,37,40,37,37
cruise_level,13,37,36,37,36,True,False,18.09189999994487,pairs_decreased,1,0,0,stage2_independent_matching,9,0,13-59,1,crossing,reroute,1,0.015625,0.1625,0.821875,ADM_ref6_independent_matching,0.0078125,0.08125,0.9109375,9,0,13,59,reroute,13,37,36,37,36
cruise_level,14,36,34,36,34,True,False,7.655899999917892,pairs_decreased,1,0,0,stage2_independent_matching,10,0,14-40,1,crossing,reroute,0,0.0078125,0.08125,0.9109375,ADM_ref6_independent_matching,0.00390625,0.040625,0.95546875,10,0,14,40,reroute,14,36,34,36,34
cruise_level,15,34,33,34,33,True,False,7.868500000313361,pairs_decreased,1,0,1,stage2_independent_matching,11,0,15-67,1,crossing,reroute,0,0.00390625,0.040625,0.95546875,ADM_ref6_independent_matching,0.001953125,0.0203125,0.977734375,11,0,15,67,reroute,15,34,33,34,33
cruise_level,15,33,32,33,32,True,False,7.997300000170071,pairs_decreased,1,0,0,stage2_independent_matching,12,0,15-75,1,crossing,reroute,0,0.001953125,0.0203125,0.977734375,ADM_ref6_independent_matching,0.0009765625,0.01015625,0.9888671875,12,0,15,75,reroute,15,33,32,33,32
cruise_level,16,32,31,32,31,True,False,7.669999999961874,pairs_decreased,1,0,0,stage2_independent_matching,13,0,16-37,1,head_to_head,reroute,0,0.0375,0.0375,0.925,ADM_ref6_independent_matching,0.01875,0.01875,0.9625,13,0,16,37,reroute,16,32,31,32,31
cruise_level,19,31,30,31,30,True,False,7.715700000062498,pairs_decreased,1,0,0,stage2_independent_matching,14,0,19-71,1,crossing,reroute,0,0.0009765625,0.01015625,0.9888671875,ADM_ref6_independent_matching,0.00048828125,0.005078125,0.99443359375,14,0,19,71,reroute,19,31,30,31,30
cruise_level,22,30,28,30,28,True,False,7.933099999718252,pairs_decreased,1,0,0,stage2_independent_matching,15,0,22-32,1,crossing,reroute,0,0.00048828125,0.005078125,0.99443359375,ADM_ref6_independent_matching,0.000244140625,0.0025390625,0.997216796875,15,0,22,32,reroute,22,30,28,30,28
speed,23,28,28,28,28,False,True,7.821300000159681,rollback,1,0,1,stage2_independent_matching,16,0,23-35,1,head_to_head,speed,0,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,,,,16,0,23,35,speed,23,28,28,28,28
speed,35,28,29,28,29,False,True,7.897800000137067,rollback,1,1,2,stage2_independent_matching,16,0,23-35,1,head_to_head,speed,1,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,,,,16,0,23,35,speed,35,28,29,28,29
speed,23,28,29,28,29,False,True,7.954200000312994,rollback,1,1,1,stage2_independent_matching,16,0,23-35,1,head_to_head,speed,2,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,,,,16,0,23,35,speed,23,28,29,28,29
speed,35,28,28,28,28,False,True,9.562199999891163,rollback,1,1,1,stage2_independent_matching,16,0,23-35,1,head_to_head,speed,3,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,,,,16,0,23,35,speed,35,28,28,28,28
speed,23,28,29,28,29,False,True,19.61909999999989,rollback,1,1,1,stage2_independent_matching,16,0,23-35,1,head_to_head,speed,4,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,,,,16,0,23,35,speed,23,28,29,28,29
speed,35,28,28,28,29,False,True,7.989400000042224,rollback,1,1,0,stage2_independent_matching,16,0,23-35,1,head_to_head,speed,5,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,,,,16,0,23,35,speed,35,28,29,28,28
speed,23,28,29,28,29,False,True,7.945599999857222,rollback,1,1,1,stage2_independent_matching,16,0,23-35,1,head_to_head,speed,6,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,,,,16,0,23,35,speed,23,28,29,28,29
speed,35,28,27,28,28,True,False,7.814499999767577,pairs_decreased,1,1,0,stage2_independent_matching,16,0,23-35,1,head_to_head,speed,7,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,0.009375,0.509375,0.48125,16,0,23,35,speed,35,28,28,28,27
cruise_level,35,27,26,28,26,True,False,8.648900000025606,pairs_decreased,2,0,0,stage2_independent_matching,17,0,35-67,2,head_to_head,reroute,0,0.009375,0.509375,0.48125,ADM_ref6_independent_matching,0.0046875,0.2546875,0.740625,17,0,35,67,reroute,35,28,26,27,26
speed,23,26,26,26,26,False,True,7.93820000035339,rollback,1,0,1,stage2_independent_matching,18,0,23-35,1,head_to_head,speed,0,0.0046875,0.2546875,0.740625,ADM_ref6_independent_matching,,,,18,0,23,35,speed,23,26,26,26,26
speed,35,26,26,26,26,False,True,8.136199999626115,rollback,1,1,0,stage2_independent_matching,18,0,23-35,1,head_to_head,speed,1,0.0046875,0.2546875,0.740625,ADM_ref6_independent_matching,,,,18,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,7.794600000124774,rollback,1,1,1,stage2_independent_matching,18,0,23-35,1,head_to_head,speed,2,0.0046875,0.2546875,0.740625,ADM_ref6_independent_matching,,,,18,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,False,True,8.130700000037905,rollback,1,1,0,stage2_independent_matching,18,0,23-35,1,head_to_head,speed,3,0.0046875,0.2546875,0.740625,ADM_ref6_independent_matching,,,,18,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,7.83980000005613,rollback,1,1,1,stage2_independent_matching,18,0,23-35,1,head_to_head,speed,4,0.0046875,0.2546875,0.740625,ADM_ref6_independent_matching,,,,18,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,True,False,7.871000000250206,soft_decreased,1,1,0,stage2_independent_matching,18,0,23-35,1,head_to_head,speed,5,0.0046875,0.2546875,0.740625,ADM_ref6_independent_matching,0.00234375,0.62734375,0.3703125,18,0,23,35,speed,35,26,26,26,26
speed,23,26,26,26,26,False,True,7.962800000314019,rollback,1,0,1,stage2_independent_matching,19,0,23-35,1,head_to_head,speed,0,0.00234375,0.62734375,0.3703125,ADM_ref6_independent_matching,,,,19,0,23,35,speed,23,26,26,26,26
speed,35,26,26,26,26,False,True,9.385800000018207,rollback,1,1,0,stage2_independent_matching,19,0,23-35,1,head_to_head,speed,1,0.00234375,0.62734375,0.3703125,ADM_ref6_independent_matching,,,,19,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,19.721199999821692,rollback,1,1,1,stage2_independent_matching,19,0,23-35,1,head_to_head,speed,2,0.00234375,0.62734375,0.3703125,ADM_ref6_independent_matching,,,,19,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,False,True,7.90740000002188,rollback,1,1,0,stage2_independent_matching,19,0,23-35,1,head_to_head,speed,3,0.00234375,0.62734375,0.3703125,ADM_ref6_independent_matching,,,,19,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,7.860499999878812,rollback,1,1,1,stage2_independent_matching,19,0,23-35,1,head_to_head,speed,4,0.00234375,0.62734375,0.3703125,ADM_ref6_independent_matching,,,,19,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,True,False,8.00840000010794,soft_decreased,1,1,0,stage2_independent_matching,19,0,23-35,1,head_to_head,speed,5,0.00234375,0.62734375,0.3703125,ADM_ref6_independent_matching,0.001171875,0.813671875,0.18515625,19,0,23,35,speed,35,26,26,26,26
speed,23,26,26,26,26,False,True,7.830399999875226,rollback,1,0,1,stage2_independent_matching,20,0,23-35,1,head_to_head,speed,0,0.001171875,0.813671875,0.18515625,ADM_ref6_independent_matching,,,,20,0,23,35,speed,23,26,26,26,26
speed,35,26,26,26,26,False,True,8.362699999906908,rollback,1,1,0,stage2_independent_matching,20,0,23-35,1,head_to_head,speed,1,0.001171875,0.813671875,0.18515625,ADM_ref6_independent_matching,,,,20,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,8.229999999912252,rollback,1,1,1,stage2_independent_matching,20,0,23-35,1,head_to_head,speed,2,0.001171875,0.813671875,0.18515625,ADM_ref6_independent_matching,,,,20,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,False,True,7.982600000104867,rollback,1,1,0,stage2_independent_matching,20,0,23-35,1,head_to_head,speed,3,0.001171875,0.813671875,0.18515625,ADM_ref6_independent_matching,,,,20,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,7.932400000299822,rollback,1,1,1,stage2_independent_matching,20,0,23-35,1,head_to_head,speed,4,0.001171875,0.813671875,0.18515625,ADM_ref6_independent_matching,,,,20,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,True,False,7.8536000000895,soft_decreased,1,1,0,stage2_independent_matching,20,0,23-35,1,head_to_head,speed,5,0.001171875,0.813671875,0.18515625,ADM_ref6_independent_matching,0.0005859375,0.9068359375,0.092578125,20,0,23,35,speed,35,26,26,26,26
speed,23,26,26,26,26,False,True,8.24560000000929,rollback,1,0,1,stage2_independent_matching,21,0,23-35,1,head_to_head,speed,0,0.0005859375,0.9068359375,0.092578125,ADM_ref6_independent_matching,,,,21,0,23,35,speed,23,26,26,26,26
speed,35,26,26,26,26,False,True,8.162999999967724,rollback,1,1,0,stage2_independent_matching,21,0,23-35,1,head_to_head,speed,1,0.0005859375,0.9068359375,0.092578125,ADM_ref6_independent_matching,,,,21,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,8.247100000062346,rollback,1,1,1,stage2_independent_matching,21,0,23-35,1,head_to_head,speed,2,0.0005859375,0.9068359375,0.092578125,ADM_ref6_independent_matching,,,,21,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,False,True,10.022599999956583,rollback,1,1,0,stage2_independent_matching,21,0,23-35,1,head_to_head,speed,3,0.0005859375,0.9068359375,0.092578125,ADM_ref6_independent_matching,,,,21,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,19.234099999721366,rollback,1,1,1,stage2_independent_matching,21,0,23-35,1,head_to_head,speed,4,0.0005859375,0.9068359375,0.092578125,ADM_ref6_independent_matching,,,,21,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,True,False,7.863000000270404,soft_decreased,1,1,0,stage2_independent_matching,21,0,23-35,1,head_to_head,speed,5,0.0005859375,0.9068359375,0.092578125,ADM_ref6_independent_matching,0.00029296875,0.95341796875,0.0462890625,21,0,23,35,speed,35,26,26,26,26
speed,23,26,26,26,26,False,True,8.07570000006308,rollback,1,0,1,stage2_independent_matching,22,0,23-35,1,head_to_head,speed,0,0.00029296875,0.95341796875,0.0462890625,ADM_ref6_independent_matching,,,,22,0,23,35,speed,23,26,26,26,26
speed,35,26,26,26,26,False,True,9.201100000154838,rollback,1,1,0,stage2_independent_matching,22,0,23-35,1,head_to_head,speed,1,0.00029296875,0.95341796875,0.0462890625,ADM_ref6_independent_matching,,,,22,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,7.934100000056787,rollback,1,1,1,stage2_independent_matching,22,0,23-35,1,head_to_head,speed,2,0.00029296875,0.95341796875,0.0462890625,ADM_ref6_independent_matching,,,,22,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,False,True,7.804200000009587,rollback,1,1,0,stage2_independent_matching,22,0,23-35,1,head_to_head,speed,3,0.00029296875,0.95341796875,0.0462890625,ADM_ref6_independent_matching,,,,22,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,7.944200000110868,rollback,1,1,1,stage2_independent_matching,22,0,23-35,1,head_to_head,speed,4,0.00029296875,0.95341796875,0.0462890625,ADM_ref6_independent_matching,,,,22,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,True,False,7.869799999753013,soft_decreased,1,1,0,stage2_independent_matching,22,0,23-35,1,head_to_head,speed,5,0.00029296875,0.95341796875,0.0462890625,ADM_ref6_independent_matching,0.000146484375,0.976708984375,0.02314453125,22,0,23,35,speed,35,26,26,26,26
speed,23,26,26,26,26,False,True,8.049299999584036,rollback,1,0,1,stage2_independent_matching,23,0,23-35,1,head_to_head,speed,0,0.000146484375,0.976708984375,0.02314453125,ADM_ref6_independent_matching,,,,23,0,23,35,speed,23,26,26,26,26
speed,35,26,26,26,26,False,True,8.048600000165607,rollback,1,1,0,stage2_independent_matching,23,0,23-35,1,head_to_head,speed,1,0.000146484375,0.976708984375,0.02314453125,ADM_ref6_independent_matching,,,,23,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,8.00950000029843,rollback,1,1,1,stage2_independent_matching,23,0,23-35,1,head_to_head,speed,2,0.000146484375,0.976708984375,0.02314453125,ADM_ref6_independent_matching,,,,23,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,False,True,7.802900000115187,rollback,1,1,0,stage2_independent_matching,23,0,23-35,1,head_to_head,speed,3,0.000146484375,0.976708984375,0.02314453125,ADM_ref6_independent_matching,,,,23,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,8.436300000084884,rollback,1,1,1,stage2_independent_matching,23,0,23-35,1,head_to_head,speed,4,0.000146484375,0.976708984375,0.02314453125,ADM_ref6_independent_matching,,,,23,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,True,False,22.35319999999774,soft_decreased,1,1,0,stage2_independent_matching,23,0,23-35,1,head_to_head,speed,5,0.000146484375,0.976708984375,0.02314453125,ADM_ref6_independent_matching,7.32421875e-05,0.9883544921875,0.011572265625,23,0,23,35,speed,35,26,26,26,26
speed,23,26,26,26,26,False,True,8.018900000024587,rollback,1,0,1,stage2_independent_matching,24,0,23-35,1,head_to_head,speed,0,7.32421875e-05,0.9883544921875,0.011572265625,ADM_ref6_independent_matching,,,,24,0,23,35,speed,23,26,26,26,26
speed,35,26,26,26,26,False,True,7.921100000203296,rollback,1,1,0,stage2_independent_matching,24,0,23-35,1,head_to_head,speed,1,7.32421875e-05,0.9883544921875,0.011572265625,ADM_ref6_independent_matching,,,,24,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,7.928499999707128,rollback,1,1,1,stage2_independent_matching,24,0,23-35,1,head_to_head,speed,2,7.32421875e-05,0.9883544921875,0.011572265625,ADM_ref6_independent_matching,,,,24,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,False,True,7.8211000000010245,rollback,1,1,0,stage2_independent_matching,24,0,23-35,1,head_to_head,speed,3,7.32421875e-05,0.9883544921875,0.011572265625,ADM_ref6_independent_matching,,,,24,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,8.022099999834609,rollback,1,1,1,stage2_independent_matching,24,0,23-35,1,head_to_head,speed,4,7.32421875e-05,0.9883544921875,0.011572265625,ADM_ref6_independent_matching,,,,24,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,True,False,7.9505000003337045,soft_decreased,1,1,0,stage2_independent_matching,24,0,23-35,1,head_to_head,speed,5,7.32421875e-05,0.9883544921875,0.011572265625,ADM_ref6_independent_matching,3.662109375e-05,0.99417724609375,0.0057861328125,24,0,23,35,speed,35,26,26,26,26
speed,23,26,26,26,26,False,True,8.09079999999085,rollback,1,0,1,stage2_independent_matching,25,0,23-35,1,head_to_head,speed,0,3.662109375e-05,0.99417724609375,0.0057861328125,ADM_ref6_independent_matching,,,,25,0,23,35,speed,23,26,26,26,26
speed,35,26,26,26,26,False,True,7.878100000198174,rollback,1,1,0,stage2_independent_matching,25,0,23-35,1,head_to_head,speed,1,3.662109375e-05,0.99417724609375,0.0057861328125,ADM_ref6_independent_matching,,,,25,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,7.887100000061764,rollback,1,1,1,stage2_independent_matching,25,0,23-35,1,head_to_head,speed,2,3.662109375e-05,0.99417724609375,0.0057861328125,ADM_ref6_independent_matching,,,,25,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,False,True,7.811199999650853,rollback,1,1,0,stage2_independent_matching,25,0,23-35,1,head_to_head,speed,3,3.662109375e-05,0.99417724609375,0.0057861328125,ADM_ref6_independent_matching,,,,25,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,7.995999999820924,rollback,1,1,1,stage2_independent_matching,25,0,23-35,1,head_to_head,speed,4,3.662109375e-05,0.99417724609375,0.0057861328125,ADM_ref6_independent_matching,,,,25,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,True,False,7.666800000151852,soft_decreased,1,1,0,stage2_independent_matching,25,0,23-35,1,head_to_head,speed,5,3.662109375e-05,0.99417724609375,0.0057861328125,ADM_ref6_independent_matching,1.8310546875e-05,0.997088623046875,0.00289306640625,25,0,23,35,speed,35,26,26,26,26
speed,23,26,26,26,26,False,True,8.89580000011847,rollback,1,0,1,stage2_independent_matching,26,0,23-35,1,head_to_head,speed,0,1.8310546875e-05,0.997088623046875,0.00289306640625,ADM_ref6_independent_matching,,,,26,0,23,35,speed,23,26,26,26,26
speed,35,26,26,26,26,False,True,22.717000000284315,rollback,1,1,0,stage2_independent_matching,26,0,23-35,1,head_to_head,speed,1,1.8310546875e-05,0.997088623046875,0.00289306640625,ADM_ref6_independent_matching,,,,26,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,8.966999999756808,rollback,1,1,1,stage2_independent_matching,26,0,23-35,1,head_to_head,speed,2,1.8310546875e-05,0.997088623046875,0.00289306640625,ADM_ref6_independent_matching,,,,26,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,False,True,8.710500000233878,rollback,1,1,0,stage2_independent_matching,26,0,23-35,1,head_to_head,speed,3,1.8310546875e-05,0.997088623046875,0.00289306640625,ADM_ref6_independent_matching,,,,26,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,7.91110000000117,rollback,1,1,1,stage2_independent_matching,26,0,23-35,1,head_to_head,speed,4,1.8310546875e-05,0.997088623046875,0.00289306640625,ADM_ref6_independent_matching,,,,26,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,True,False,7.970600000135164,soft_decreased,1,1,0,stage2_independent_matching,26,0,23-35,1,head_to_head,speed,5,1.8310546875e-05,0.997088623046875,0.00289306640625,ADM_ref6_independent_matching,9.1552734375e-06,0.9985443115234375,0.001446533203125,26,0,23,35,speed,35,26,26,26,26
speed,23,26,26,26,26,False,True,7.83610000007684,rollback,1,0,1,stage2_independent_matching,27,0,23-35,1,head_to_head,speed,0,9.1552734375e-06,0.9985443115234375,0.001446533203125,ADM_ref6_independent_matching,,,,27,0,23,35,speed,23,26,26,26,26
speed,35,26,26,26,26,False,True,7.803800000147021,rollback,1,1,0,stage2_independent_matching,27,0,23-35,1,head_to_head,speed,1,9.1552734375e-06,0.9985443115234375,0.001446533203125,ADM_ref6_independent_matching,,,,27,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,7.842800000162242,rollback,1,1,1,stage2_independent_matching,27,0,23-35,1,head_to_head,speed,2,9.1552734375e-06,0.9985443115234375,0.001446533203125,ADM_ref6_independent_matching,,,,27,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,False,True,8.02350000003571,rollback,1,1,0,stage2_independent_matching,27,0,23-35,1,head_to_head,speed,3,9.1552734375e-06,0.9985443115234375,0.001446533203125,ADM_ref6_independent_matching,,,,27,0,23,35,speed,35,26,26,26,26
speed,23,26,27,26,27,False,True,7.985000000189757,rollback,1,1,1,stage2_independent_matching,27,0,23-35,1,head_to_head,speed,4,9.1552734375e-06,0.9985443115234375,0.001446533203125,ADM_ref6_independent_matching,,,,27,0,23,35,speed,23,26,27,26,27
speed,35,26,26,26,26,True,False,7.955999999921914,soft_decreased,1,1,0,stage2_independent_matching,27,0,23-35,1,head_to_head,speed,5,9.1552734375e-06,0.9985443115234375,0.001446533203125,ADM_ref6_independent_matching,4.57763671875e-06,0.9992721557617188,0.0007232666015625,27,0,23,35,speed,35,26,26,26,26
