run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[32, 55, 24, 97, 13, 92, 21, 50, 94, 16]",0.3246753246753247,0.4157303370786517,52,0.28
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[92, 32, 55, 97, 24, 23, 69, 76, 13, 16]",0.564935064935065,0.39325842696629215,54,0.46
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[92, 23, 55, 97, 24, 30, 76, 50, 13, 39]",0.5974025974025974,0.4044943820224719,53,0.15
