run_id,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,17,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,86,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,16,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,21,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,55,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,25,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,94,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,55,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,23,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,55,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,97,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,21,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,38,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,21,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,88,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,95,45
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,94,1
