run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,0,1,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,0,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,0,4,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,0,5,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,0,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,0,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,0,26,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,0,28,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,0,52,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,0,53,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,1,2,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,1,6,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,1,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,1,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,1,12,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,1,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,1,16,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,1,26,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,1,27,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,1,42,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,1,51,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,1,52,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,2,2,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,2,3,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,2,6,1,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,2,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,2,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,2,13,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,2,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,2,16,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,2,17,0,1
