plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
4,14,50,50,0,8,47,1509.759323722706,1495.8582859609128,13.901037761793305,13.901037761793305,48.98299635181401,uncertain
4,14,51,49,0,7,48,1495.617188098975,1510.0004215846438,-14.383233485668825,14.383233485668825,48.98299635181401,uncertain
4,14,52,49,0,6,49,1485.617188098975,1520.0004215846438,-34.383233485668825,34.383233485668825,48.98299635181401,uncertain
23,93,25,23,1,25,20,1072.2904930018967,1037.8181106848592,34.4723823170375,34.4723823170375,43.19746682556739,uncertain
1,50,24,22,1,29,30,829.4041096719964,814.3607207457432,15.043388926253215,15.043388926253215,48.51467070849263,uncertain
1,54,7,15,0,46,41,1030.2237620691442,1050.178545178846,-19.954783109701793,19.954783109701793,54.969586847828765,uncertain
1,18,2,15,0,51,44,1088.508033316606,1056.5132979971145,31.99473531949161,31.99473531949161,58.318690281445846,uncertain
2,88,15,7,1,6,8,564.2269012322615,593.011195242426,-28.784294010164444,28.784294010164444,37.32815026917338,uncertain
2,18,13,33,1,32,26,832.5111724797234,829.1251031050429,3.3860693746805737,3.3860693746805737,47.50683064587932,uncertain
2,12,13,35,2,34,42,852.951478988634,865.5015563008061,-12.550077312172107,12.550077312172107,49.499648578896895,uncertain
3,74,33,35,1,26,30,1011.4477450469454,1019.090675555282,-7.642930508336576,7.642930508336576,48.42366168687052,uncertain
14,71,35,35,1,32,33,1282.1527682495976,1330.3074152528743,-48.15464700327675,48.15464700327675,51.91717273334524,uncertain
3,95,44,35,1,37,30,1121.4477450469453,1159.2233121624681,-37.77556711552279,37.77556711552279,48.69017178422682,uncertain
5,55,27,15,0,6,15,511.28587176405836,518.3206266746913,-7.034754910632955,7.034754910632955,39.497170932100964,uncertain
5,78,27,15,0,6,7,511.28587176405836,542.0909970475803,-30.80512528352199,30.80512528352199,37.36090917955741,uncertain
55,78,27,15,0,15,7,518.3206266746913,542.0909970475803,-23.770370372889033,23.770370372889033,39.93672042980276,uncertain
30,66,27,18,0,14,8,427.35912744493066,424.53121815282816,2.827909292102504,2.827909292102504,39.774351696970896,uncertain
5,19,27,25,0,16,14,611.2858717640584,605.4105940738262,5.87527769023211,5.87527769023211,41.26113851818701,uncertain
5,33,27,32,0,23,18,689.5701430115203,649.8571228424626,39.7130201690577,39.7130201690577,43.498283267597,uncertain
5,27,27,43,0,34,15,799.5701430115203,811.2633647175692,-11.693221706048917,11.693221706048917,45.06625445522904,uncertain
6,32,49,4,0,4,53,834.5503260435838,818.8010900984993,15.749235945084479,15.749235945084479,47.736477685080146,uncertain
6,32,48,5,0,5,52,848.6924616673148,804.6589544747684,44.03350719254638,44.03350719254638,47.736477685080146,uncertain
6,91,42,5,0,11,37,925.2610041622386,958.4031100634444,-33.14210590120581,33.14210590120581,46.41276101867771,uncertain
23,93,24,23,2,24,19,1061.8501864929863,1027.3778041759488,34.4723823170375,34.4723823170375,42.78821433066692,uncertain
32,56,41,34,1,23,23,475.30381115447756,478.512755496773,-3.2089443422954673,3.2089443422954673,45.31970450484583,uncertain
24,96,31,44,1,43,22,1739.527998074224,1698.9103182770127,40.61767979721117,40.61767979721117,49.956412056535875,uncertain
50,88,29,22,1,25,24,764.3607207457432,807.4883516930684,-43.1276309473252,43.1276309473252,46.07993640828403,uncertain
23,93,29,22,1,29,24,1116.4326286256278,1081.9602463085903,34.4723823170375,34.4723823170375,44.927806746031294,uncertain
50,88,28,22,1,26,23,774.3607207457432,797.4883516930684,-23.1276309473252,23.1276309473252,46.07993640828403,uncertain
23,93,28,22,1,28,23,1106.4326286256278,1071.9602463085903,34.4723823170375,34.4723823170375,44.53581394912329,uncertain
30,66,24,15,0,11,5,384.9327205737378,382.1048112816353,2.827909292102504,2.827909292102504,38.11126710775129,uncertain
30,66,23,14,0,10,4,370.79058495000686,367.96267565790436,2.827909292102504,2.827909292102504,37.55690557801142,uncertain
9,27,54,23,0,2,42,1204.4375646096496,1166.1198670564486,38.317697553201015,38.317697553201015,45.34350751526179,uncertain
14,71,40,40,1,37,38,1353.4928397103927,1401.6474867136694,-48.15464700327675,48.15464700327675,54.71365214769868,uncertain
10,31,39,41,1,20,34,524.5611681732382,550.8278203183974,-26.266652145159128,26.266652145159128,48.44992660486919,uncertain
11,50,43,18,1,41,11,598.4647157153892,607.0371750708388,-8.57245935544961,8.57245935544961,47.858557426648204,uncertain
11,50,44,17,0,42,10,612.9215480101901,592.5803427760378,20.341205234152312,20.341205234152312,47.85855742664821,uncertain
12,62,20,35,1,35,34,795.0612497918955,806.3342085054327,-11.27295871353715,11.27295871353715,50.39345032661676,uncertain
12,62,19,35,1,36,35,805.0612497918955,816.3342085054327,-11.27295871353715,11.27295871353715,50.78544312352476,uncertain
12,18,15,35,1,40,24,845.0612497918955,800.840831857581,44.22041793431458,44.22041793431458,48.68280903660335,uncertain
13,41,37,25,0,21,34,1303.3814636011812,1284.266247795541,19.11521580564022,19.11521580564022,47.54118270860801,uncertain
14,39,11,11,0,8,43,941.1680299247033,899.4719513978773,41.696078526826,41.696078526826,47.500192295362346,uncertain
