run_id,plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,29,46,27,43,0,19,25,1834.742389295608,1818.1920051272984,16.550384168309392,16.550384168309392,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,23,92,27,43,0,14,24,1927.755818227216,1900.634838196688,27.120980030528244,27.120980030528244,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,29,46,28,43,0,20,26,1844.742389295608,1828.1920051272984,16.550384168309392,16.550384168309392,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,23,92,28,43,0,15,25,1937.755818227216,1910.634838196688,27.120980030528244,27.120980030528244,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,29,46,29,42,0,21,27,1858.884524919339,1842.3341407510293,16.550384168309392,16.550384168309392,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,23,92,29,42,0,16,26,1951.897953850947,1924.7769738204188,27.120980030528244,27.120980030528244,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,14,52,31,42,0,28,36,1267.8097084804858,1259.1540790719005,8.655629408585355,8.655629408585355,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,14,52,32,43,0,29,37,1281.951844104217,1273.2962146956315,8.655629408585355,8.655629408585355,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,39,92,35,43,0,14,32,1976.324412597899,1988.9191094441496,-12.594696846250828,12.594696846250828,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,83,99,46,42,0,12,39,1502.5474343428705,1508.4712953730495,-5.923861030179069,5.923861030179069,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,17,92,55,43,0,48,52,2170.9682972899604,2197.203380691612,-26.235083401651536,26.235083401651536,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,15,66,14,45,0,8,11,543.1703393448362,550.6766982262977,-7.506358881461551,7.506358881461551,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,45,83,32,55,0,34,27,1716.240324601135,1702.8824551697826,13.357869431352356,13.357869431352356,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,39,45,44,53,0,4,46,1838.41579864218,1844.524595848597,-6.108797206417421,6.108797206417421,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,2,15,45,27,0,7,39,923.626980584983,927.7287805719932,-4.101799987010281,4.101799987010281,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,2,11,35,34,1,17,24,1053.06223646001,1051.5314348531615,1.5308016068483994,1.5308016068483994,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,2,56,32,34,0,20,25,1083.5025429689206,1104.1896231459946,-20.687080177073994,20.687080177073994,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,2,77,29,33,0,23,25,1117.6446785926514,1114.5047909589648,3.1398876336866124,3.1398876336866124,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,2,77,28,33,0,24,26,1127.6446785926514,1124.5047909589648,3.1398876336866124,3.1398876336866124,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,2,77,27,34,0,25,27,1141.7868142163825,1138.646926582696,3.1398876336866124,3.1398876336866124,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,2,77,26,35,0,26,28,1155.9289498401135,1152.789062206427,3.1398876336866124,3.1398876336866124,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,2,52,25,35,0,27,29,1165.9289498401135,1164.301265329514,1.6276845105994653,1.6276845105994653,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,14,52,25,35,0,21,29,1172.9568947380994,1164.301265329514,8.655629408585355,8.655629408585355,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,2,14,25,35,0,27,21,1165.9289498401135,1172.9568947380994,-7.02794489798589,7.02794489798589,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,2,45,8,34,1,44,10,1358.338721151959,1386.9269899674532,-28.588268815494303,28.588268815494303,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,45,94,18,43,0,20,36,1525.9053037742226,1547.9304467050251,-22.02514293080253,22.02514293080253,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,15,66,18,41,0,12,15,599.73888183976,607.2452407212215,-7.506358881461551,7.506358881461551,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,3,68,16,20,0,39,38,581.4207876112271,574.221148410495,7.199639200732122,7.199639200732122,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,55,68,16,19,0,43,39,583.6107294397507,584.221148410495,-0.6104189707442629,0.6104189707442629,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,3,55,16,19,0,40,43,591.4207876112271,583.6107294397507,7.810058171476385,7.810058171476385,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,3,68,16,19,0,40,39,591.4207876112271,584.221148410495,7.199639200732122,7.199639200732122,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,3,68,16,18,0,41,40,601.4207876112271,594.221148410495,7.199639200732122,7.199639200732122,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,4,71,17,12,0,11,3,1751.448104786013,1769.9257970338,-18.477692247787218,18.477692247787218,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,4,71,18,13,0,12,4,1765.5902404097435,1784.067932657531,-18.477692247787218,18.477692247787218,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,4,71,19,14,0,13,5,1779.7323760334748,1798.210068281262,-18.477692247787218,18.477692247787218,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,48,75,20,15,0,44,12,1661.4565156649228,1652.4020190198862,9.05449664503658,9.05449664503658,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,4,71,20,15,0,14,6,1793.874511657206,1812.352203904993,-18.477692247787218,18.477692247787218,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,4,71,21,16,0,15,7,1808.016647280937,1826.494339528724,-18.477692247787218,18.477692247787218,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,51,99,22,17,0,20,13,1140.5790401616346,1153.202176027235,-12.623135865600489,12.623135865600489,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,4,71,22,17,0,16,8,1822.158782904668,1840.6364751524552,-18.477692247787218,18.477692247787218,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,4,71,23,18,0,17,9,1836.300918528399,1854.7786107761865,-18.477692247787218,18.477692247787218,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,4,71,24,19,0,18,10,1850.44305415213,1868.920746399917,-18.477692247787218,18.477692247787218,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,31,99,32,26,0,19,23,1298.3994173551896,1290.4813966408146,7.918020714374961,7.918020714374961,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,31,99,32,27,0,20,24,1308.3994173551896,1300.4813966408146,7.918020714374961,7.918020714374961,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,4,23,38,33,0,33,25,2054.290817260634,2079.1771744645266,-24.886357203892658,24.886357203892658,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,38,65,15,21,0,14,14,932.1880806280174,926.8485004065476,5.339580221469873,5.339580221469873,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,5,51,21,17,0,9,19,1138.649074435003,1130.5790401616346,8.070034273368492,8.070034273368492,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,54,55,26,25,0,27,33,479.5177121152213,449.7186412699224,29.799070845298843,29.799070845298843,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,7,54,26,27,0,26,25,435.5434251362993,459.5177121152213,-23.974286978921956,23.974286978921956,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,7,54,26,28,0,27,24,445.5434251362993,449.5177121152213,-3.9742869789219526,3.9742869789219526,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,14,52,26,36,0,22,30,1187.0990303618305,1178.4434009532451,8.655629408585355,8.655629408585355,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,40,78,26,39,0,23,17,1386.922998479812,1373.886322593149,13.036675886663032,13.036675886663032,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,7,19,25,48,0,47,7,649.6855607600303,626.0800019597834,23.60555880024685,23.60555880024685,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,45,95,25,49,0,27,4,1621.3875108587486,1609.9727790048692,11.414731853879402,11.414731853879402,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,42,56,30,32,0,24,27,1157.6138590690484,1132.4738943934567,25.139964675591727,25.139964675591727,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,43,68,25,36,0,17,22,376.9481469882351,368.02826320731447,8.9198837809206,8.9198837809206,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,9,41,1,55,0,3,38,1630.556957832523,1644.7877807019331,-14.230822869410076,14.230822869410076,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,9,70,5,51,0,7,6,1687.1255003274473,1711.067671965232,-23.942171637784668,23.942171637784668,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,13,53,14,40,0,16,18,1603.3476924799038,1579.7686997444737,23.578992735430347,23.578992735430347,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,14,52,21,32,0,17,25,1120.5304878669065,1111.874858458321,8.655629408585582,8.655629408585582,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,14,52,20,31,1,16,24,1106.0736555721055,1097.41802616352,8.655629408585582,8.655629408585582,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,11,56,22,28,0,37,35,1214.98321651408,1229.7974400683613,-14.81422355428117,14.81422355428117,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,17,75,23,25,0,16,22,1775.7804627206615,1773.1126971385415,2.667765582119955,2.667765582119955,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,71,72,23,25,0,16,30,1941.3471532711103,1934.007416242366,7.339737028744594,7.339737028744594,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,17,75,23,24,0,15,21,1765.7804627206615,1763.1126971385415,2.667765582119955,2.667765582119955,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,9,93,23,23,0,35,23,2058.8818773916705,2034.5893264981728,24.29255089349772,24.29255089349772,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,14,52,22,32,0,18,26,1130.5304878669065,1121.874858458321,8.655629408585582,8.655629408585582,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,10,22,29,25,0,26,27,1612.7125609243126,1599.126120812145,13.586440112167566,13.586440112167566,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,36,91,35,19,0,18,39,543.1154701776594,537.4595929500597,5.655877227599717,5.655877227599717,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,63,86,38,37,0,18,35,1320.839561699901,1335.777900348713,-14.938338648812078,14.938338648812078,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,11,56,21,28,0,38,36,1224.98321651408,1239.7974400683613,-14.81422355428117,14.81422355428117,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,11,89,19,28,0,40,20,1253.2674877615425,1240.7917395741824,12.47574818735984,12.47574818735984,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,12,18,42,39,0,16,34,1746.988303695232,1721.740910966627,25.24739272860461,25.24739272860461,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,31,84,33,46,0,39,36,1511.7064372442037,1486.2545503202991,25.451886923904567,25.451886923904567,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,15,66,11,48,0,5,8,500.7439324736433,508.2502913551049,-7.506358881461551,7.506358881461551,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,45,49,16,42,0,18,9,1501.0081649705112,1525.083783857884,-24.07561888737291,24.07561888737291,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,45,63,20,45,0,22,36,1554.1895750216845,1542.2609179372116,11.928657084472889,11.928657084472889,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,27,90,28,52,0,2,5,1370.8007171579177,1392.324377279313,-21.52366012139555,21.52366012139555,30.0,deterministic
20260912_203920_309_network_reference28_gravity_grid_env2025_traffic2025_856707b5,14,52,23,33,0,19,27,1144.6726234906373,1136.016994082052,8.655629408585355,8.655629408585355,30.0,deterministic
